id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority_tier,cream_fit_score,source,scraped_at
CREAM-20260706-00605,Angela Evans,angelae@me.com,(704) 289-1320,Keller Williams,Cary,NC,28205,4,13,B,77,Cold Outreach,2026-07-06T04:17:59Z
CREAM-20260706-00606,Brandon Hughes,brandon.hughes@exprealty.com,(512) 760-3280,eXp Realty,Irving,TX,78840,14,43,B,81,Trade Show,2026-07-06T22:34:59Z
CREAM-20260706-00607,Amanda Cook,amanda.cook@allentate.com,(714) 448-8259,Allen Tate,Durham,NC,27310,6,30,B,81,LinkedIn,2026-07-06T04:54:54Z
CREAM-20260706-00608,Jason Thompson,jason_thompson@outlook.com,(602) 500-2802,Douglas Elliman,New Rochelle,NY,13743,5,9,B,82,Realtor.com,2026-07-06T14:52:43Z
CREAM-20260706-00609,Helen Thomas,hthomas@gmail.com,(513) 400-1451,Keller Williams,Durham,NC,27502,23,64,B,85,NAR Directory,2026-07-06T11:27:09Z
CREAM-20260706-00610,Katherine Gonzalez,katherine_gonzalez@aol.com,(305) 222-2606,Berkshire Hathaway,Fort Collins,CO,81457,21,55,B,73,Trade Show,2026-07-06T11:40:03Z
CREAM-20260706-00611,Susan Collins,scollins@me.com,(720) 811-6780,Huntington Real Estate,Dayton,OH,43529,13,42,B,75,NAR Directory,2026-07-06T20:38:53Z
CREAM-20260706-00612,Jerry Myers,jmyers@icloud.com,(614) 782-8376,Keller Williams,Yonkers,NY,10276,22,57,B,91,LinkedIn,2026-07-06T23:16:43Z
CREAM-20260706-00613,Jennifer Foster,jennifer_foster@hotmail.com,(980) 437-3710,Berkshire Hathaway,Fort Collins,CO,81616,21,77,B,73,Cold Outreach,2026-07-06T02:55:04Z
CREAM-20260706-00614,Jack Collins,jcollins@me.com,(786) 601-4967,RE/MAX,Gilbert,AZ,86749,1,11,B,90,NAR Directory,2026-07-06T00:57:01Z
CREAM-20260706-00615,Barbara Powell,barbara_powell@outlook.com,(614) 608-9072,Century 21,Port St. Lucie,FL,34367,5,22,B,98,Website Lead,2026-07-06T22:50:18Z
CREAM-20260706-00616,Jennifer Torres,jennifer_torres@me.com,(980) 912-3396,Allie Beth Allman,Lubbock,TX,79998,20,52,B,78,Trade Show,2026-07-06T14:40:27Z
CREAM-20260706-00617,Diane Watson,dianewatson@icloud.com,(310) 664-4847,Berkshire Hathaway,Port St. Lucie,FL,34911,12,32,B,71,MLS Database,2026-07-06T10:43:02Z
CREAM-20260706-00618,Sandra Diaz,sandrad@nestseekers.com,(929) 369-6743,Nest Seekers,Buffalo,NY,10293,3,21,B,89,Cold Outreach,2026-07-06T00:23:35Z
CREAM-20260706-00619,Dorothy Myers,dmyers@allentate.com,(415) 520-7384,Allen Tate,Winston-Salem,NC,28514,9,22,B,77,LinkedIn,2026-07-06T18:27:42Z
CREAM-20260706-00620,Sandra Clark,sandrac@icloud.com,(334) 269-6841,Cutler Real Estate,Dayton,OH,45287,13,72,B,61,Realtor.com,2026-07-06T02:41:47Z
CREAM-20260706-00621,Joshua Watson,joshuaw@howardhanna.com,(256) 621-7288,Howard Hanna,Fayetteville,NC,28436,1,10,B,60,LinkedIn,2026-07-06T21:10:41Z
CREAM-20260706-00622,Kathleen Ortiz,kathleen.ortiz@exprealty.com,(469) 657-4224,eXp Realty,Anaheim,CA,90792,10,34,B,82,Website Lead,2026-07-06T13:01:45Z
CREAM-20260706-00623,Angela Ramos,angelaramos@outlook.com,(512) 573-4054,Douglas Elliman,Corpus Christi,TX,75112,5,19,B,87,MLS Database,2026-07-06T12:07:43Z
CREAM-20260706-00624,Nicole Castillo,nicole.castillo@kellerwilliams.com,(786) 610-7363,Keller Williams,Arvada,CO,81812,5,22,B,83,LinkedIn,2026-07-06T00:53:10Z
CREAM-20260706-00625,Aaron Baker,aaronb@alliebethallman.com,(513) 436-1458,Allie Beth Allman,Irving,TX,77843,15,48,B,65,Referral Network,2026-07-06T22:55:15Z
CREAM-20260706-00626,Kimberly Martinez,kimberlym@8zrealestate.com,(415) 418-5601,8z Real Estate,Fort Collins,CO,80240,25,30,B,87,Trade Show,2026-07-06T11:36:38Z
CREAM-20260706-00627,Linda Phillips,linda.phillips@yahoo.com,(704) 269-7108,Compass,Pembroke Pines,FL,33411,20,78,B,78,Facebook,2026-07-06T21:36:45Z
CREAM-20260706-00628,Mary Hughes,mary.hughes@re/max.com,(972) 225-8865,RE/MAX,Arlington,TX,75606,23,54,B,64,Referral Network,2026-07-06T10:56:12Z
CREAM-20260706-00629,Kathleen Long,kathleenl@aol.com,(614) 867-4856,Coldwell Banker,Garland,TX,76441,4,25,B,66,Facebook,2026-07-06T14:43:11Z
CREAM-20260706-00630,Sharon White,sharon.white@re/max.com,(980) 793-8772,RE/MAX,Chandler,AZ,85565,20,48,B,60,Trade Show,2026-07-06T02:35:28Z
CREAM-20260706-00631,Lisa Hall,lhall@kellerwilliams.com,(980) 440-4722,Keller Williams,Fayetteville,NC,27952,3,23,B,100,Website Lead,2026-07-06T11:47:38Z
CREAM-20260706-00632,Nancy Carter,ncarter@re/max.com,(415) 971-5958,RE/MAX,Gilbert,AZ,86817,20,34,B,70,Realtor.com,2026-07-06T00:06:20Z
CREAM-20260706-00633,Kenneth Harris,kennethharris@hotmail.com,(786) 977-9864,Coldwell Banker,Port St. Lucie,FL,33758,10,80,B,60,NAR Directory,2026-07-06T18:21:44Z
CREAM-20260706-00634,Stephen Long,stephen.long@icloud.com,(805) 788-1833,Compass,New Rochelle,NY,10640,23,52,B,99,NAR Directory,2026-07-06T01:11:03Z
CREAM-20260706-00635,Patrick Miller,pmiller@huntingtonrealestate.com,(720) 389-3181,Huntington Real Estate,Akron,OH,44754,21,71,B,72,Brokerage Listings,2026-07-06T20:47:55Z
CREAM-20260706-00636,Brenda Brown,brendabrown@me.com,(404) 331-1375,eXp Realty,Dayton,OH,43123,8,20,B,82,Facebook,2026-07-06T03:39:34Z
CREAM-20260706-00637,Edward Morgan,emorgan@icloud.com,(972) 436-7401,RE/MAX,Cary,NC,27659,2,10,B,72,Realtor.com,2026-07-06T13:16:05Z
CREAM-20260706-00638,Jennifer Parker,jennifer_parker@me.com,(614) 725-8212,Pacific Sotheby's,Bakersfield,CA,96920,0,4,B,98,Cold Outreach,2026-07-06T06:36:29Z
CREAM-20260706-00639,Kevin Richardson,kevin.richardson@exprealty.com,(718) 538-1288,eXp Realty,Dayton,OH,43642,9,26,B,68,Cold Outreach,2026-07-06T03:48:04Z
CREAM-20260706-00640,Amanda Morgan,amanda.morgan@icloud.com,(214) 236-6428,Corcoran Group,New Rochelle,NY,12657,16,73,B,80,Referral Network,2026-07-06T13:24:41Z
CREAM-20260706-00641,Susan Morales,susanm@berkshirehathaway.com,(256) 324-6961,Berkshire Hathaway,Tempe,AZ,85557,20,43,B,95,LinkedIn,2026-07-06T03:27:58Z
CREAM-20260706-00642,Susan Harris,sharris@berkshirehathaway.com,(718) 346-1992,Berkshire Hathaway,Lubbock,TX,79594,0,2,B,77,Realtor.com,2026-07-06T12:02:46Z
CREAM-20260706-00643,Heather Myers,heatherm@me.com,(602) 584-6766,Keller Williams,Corpus Christi,TX,78570,5,19,B,76,Realtor.com,2026-07-06T12:36:29Z
CREAM-20260706-00644,Joseph Hughes,jhughes@yahoo.com,(513) 645-7646,RE/MAX,Gilbert,AZ,85854,0,0,B,88,NAR Directory,2026-07-06T01:42:28Z
CREAM-20260706-00645,Aaron Ross,aaron_ross@hotmail.com,(718) 312-4592,RE/MAX,Fayetteville,NC,28130,6,17,B,78,Cold Outreach,2026-07-06T07:38:53Z
CREAM-20260706-00646,Deborah Cruz,dcruz@compass.com,(214) 330-7967,Compass,Fort Collins,CO,80950,14,48,B,74,MLS Database,2026-07-06T01:43:43Z
CREAM-20260706-00647,William Sanchez,wsanchez@kellerwilliams.com,(602) 337-6103,Keller Williams,Arvada,CO,80180,2,10,B,96,Facebook,2026-07-06T11:30:14Z
CREAM-20260706-00648,Samantha Edwards,samanthae@hotmail.com,(718) 648-6477,RE/MAX,Amarillo,TX,79999,1,4,B,96,Trade Show,2026-07-06T20:40:17Z
CREAM-20260706-00649,Christopher Carter,christophercarter@outlook.com,(407) 210-3831,Brown Harris Stevens,New Rochelle,NY,12804,4,19,B,81,MLS Database,2026-07-06T04:38:01Z
CREAM-20260706-00650,Gary Garcia,gary.garcia@yahoo.com,(512) 614-6704,Coldwell Banker,Fayetteville,NC,27416,12,49,B,63,Brokerage Listings,2026-07-06T19:55:12Z
CREAM-20260706-00651,Timothy Robinson,timothyr@brownharrisstevens.com,(407) 591-8005,Brown Harris Stevens,Buffalo,NY,11594,1,9,B,60,Website Lead,2026-07-06T01:15:45Z
CREAM-20260706-00652,Amanda Smith,amandas@gmail.com,(980) 410-5857,Keller Williams Realty,Riverside,CA,94816,2,10,B,62,Facebook,2026-07-06T11:19:25Z
CREAM-20260706-00653,Timothy Long,timothy_long@yahoo.com,(718) 655-4990,Sotheby's International,Stockton,CA,90470,12,27,B,60,Brokerage Listings,2026-07-06T19:54:19Z
CREAM-20260706-00654,Daniel Baker,dbaker@aol.com,(234) 621-8747,Brown Harris Stevens,Yonkers,NY,14749,0,5,B,100,Facebook,2026-07-06T17:53:04Z
CREAM-20260706-00655,Carol Parker,carolparker@hotmail.com,(980) 755-7011,Briggs Freeman Sotheby's,Garland,TX,79533,12,33,B,65,Trade Show,2026-07-06T01:02:53Z
CREAM-20260706-00656,Christine Patel,cpatel@kellerwilliams.com,(512) 744-3534,Keller Williams,Fayetteville,NC,27274,14,26,B,84,Website Lead,2026-07-06T08:19:41Z
CREAM-20260706-00657,Jeffrey Sanders,jeffrey.sanders@compass.com,(334) 610-9314,Compass,Syracuse,NY,10272,17,53,B,93,Cold Outreach,2026-07-06T09:44:11Z
CREAM-20260706-00658,Paul Foster,paulf@yahoo.com,(720) 805-4804,Berkshire Hathaway,Amarillo,TX,77739,2,8,B,69,Trade Show,2026-07-06T08:30:35Z
CREAM-20260706-00659,Larry Wilson,lwilson@icloud.com,(919) 479-2659,Douglas Elliman,Garland,TX,78578,4,14,B,80,Cold Outreach,2026-07-06T17:40:57Z
CREAM-20260706-00660,Christine Scott,christine_scott@aol.com,(720) 743-6759,eXp Realty,Irving,TX,75125,2,4,B,67,LinkedIn,2026-07-06T23:39:23Z
CREAM-20260706-00661,Emma Baker,emmab@me.com,(805) 973-9108,Keller Williams,Lubbock,TX,79848,9,23,B,81,LinkedIn,2026-07-06T20:04:33Z
CREAM-20260706-00662,Donald Wright,donaldw@compass.com,(614) 436-5479,Compass,Fresno,CA,93706,0,5,B,75,Trade Show,2026-07-06T02:30:20Z
CREAM-20260706-00663,Stephen Baker,stephenb@me.com,(718) 768-2843,Keller Williams,Syracuse,NY,10862,5,24,B,67,Referral Network,2026-07-06T15:44:43Z
CREAM-20260706-00664,Kevin Cox,kevincox@outlook.com,(704) 271-6766,HomeSmart,Glendale,AZ,86559,1,9,B,64,Brokerage Listings,2026-07-06T04:41:21Z
CREAM-20260706-00665,Heather Green,hgreen@me.com,(214) 946-7789,Berkshire Hathaway,Gilbert,AZ,85310,2,3,B,83,Referral Network,2026-07-06T03:53:31Z
CREAM-20260706-00666,John Cox,johncox@icloud.com,(929) 520-5187,Sotheby's International,Anaheim,CA,93186,2,3,B,70,MLS Database,2026-07-06T08:28:30Z
CREAM-20260706-00667,Karen Ruiz,karen.ruiz@century21.com,(512) 214-6115,Century 21,Hollywood,FL,34996,1,5,B,62,Realtor.com,2026-07-06T00:15:13Z
CREAM-20260706-00668,Donna Wilson,dwilson@berkshirehathaway.com,(929) 791-1545,Berkshire Hathaway,Cary,NC,28346,5,10,B,91,Realtor.com,2026-07-06T13:03:48Z
CREAM-20260706-00669,Debra Sanders,debrasanders@aol.com,(972) 329-4783,Coldwell Banker,Akron,OH,43283,3,21,B,67,NAR Directory,2026-07-06T08:31:30Z
CREAM-20260706-00670,Ruth Gray,ruth_gray@yahoo.com,(972) 207-6552,eXp Realty,Parma,OH,45258,5,19,B,100,Trade Show,2026-07-06T13:26:21Z
CREAM-20260706-00671,Donna Gutierrez,dgutierrez@me.com,(512) 913-7015,Berkshire Hathaway,Cary,NC,28257,2,12,B,74,NAR Directory,2026-07-06T17:42:38Z
CREAM-20260706-00672,Alexander Hughes,alexander_hughes@yahoo.com,(234) 745-8000,RE/MAX,Fayetteville,NC,28640,4,21,B,91,LinkedIn,2026-07-06T21:22:43Z
CREAM-20260706-00673,Linda Roberts,lindar@berkshirehathaway.com,(713) 957-2107,Berkshire Hathaway,Arlington,TX,79661,25,50,B,61,MLS Database,2026-07-06T12:42:48Z
CREAM-20260706-00674,Robert Gomez,rgomez@yahoo.com,(513) 966-8819,Corcoran Group,Rochester,NY,13862,5,23,B,63,Brokerage Listings,2026-07-06T13:21:15Z
CREAM-20260706-00675,Janet Garcia,janetgarcia@aol.com,(805) 461-6747,Keller Williams,Gilbert,AZ,85229,0,4,B,89,Website Lead,2026-07-06T20:15:46Z
CREAM-20260706-00676,Dorothy Thomas,dorothyt@outlook.com,(919) 815-3465,Keller Williams Realty,Bakersfield,CA,95880,22,38,B,89,Brokerage Listings,2026-07-06T02:04:28Z
CREAM-20260706-00677,Kathleen Hill,kathleenhill@hotmail.com,(513) 796-2835,Cutler Real Estate,Dayton,OH,45811,15,31,B,93,Realtor.com,2026-07-06T04:37:06Z
CREAM-20260706-00678,Justin Patel,justin.patel@coldwellbanker.com,(602) 453-2790,Coldwell Banker,Winston-Salem,NC,28317,4,13,B,92,Website Lead,2026-07-06T00:36:12Z
CREAM-20260706-00679,Nicholas Peterson,npeterson@cutlerrealestate.com,(212) 367-6978,Cutler Real Estate,Toledo,OH,43429,5,23,B,95,Facebook,2026-07-06T10:39:30Z
CREAM-20260706-00680,Thomas Sanchez,thomass@russelllyonsothebys.com,(929) 713-3742,Russell Lyon Sotheby's,Glendale,AZ,85923,23,46,B,68,Brokerage Listings,2026-07-06T13:01:25Z
CREAM-20260706-00681,Heather Harris,hharris@icloud.com,(512) 925-8247,RE/MAX,Fort Collins,CO,80909,3,22,B,67,LinkedIn,2026-07-06T13:15:00Z
CREAM-20260706-00682,Kimberly Gray,kgray@outlook.com,(303) 492-7852,RE/MAX,Thornton,CO,80468,4,8,B,90,Realtor.com,2026-07-06T19:59:40Z
CREAM-20260706-00683,Emily Hughes,emily_hughes@yahoo.com,(720) 368-9246,Keller Williams,Parma,OH,44529,4,11,B,95,Realtor.com,2026-07-06T01:36:53Z
CREAM-20260706-00684,Timothy Alvarez,timothy.alvarez@aol.com,(602) 675-6640,Century 21,Pembroke Pines,FL,34259,5,23,B,82,NAR Directory,2026-07-06T03:04:35Z
CREAM-20260706-00685,Lisa Anderson,lisaanderson@icloud.com,(646) 758-2246,Keller Williams Realty,Bakersfield,CA,91181,6,35,B,67,Trade Show,2026-07-06T06:09:00Z
CREAM-20260706-00686,Frank Castillo,fcastillo@me.com,(512) 344-8876,eXp Realty,Glendale,AZ,86925,20,55,B,87,Realtor.com,2026-07-06T05:37:53Z
CREAM-20260706-00687,Emma Jones,emmaj@compass.com,(919) 358-2479,Compass,Rochester,NY,11885,4,14,B,100,Facebook,2026-07-06T20:06:45Z
CREAM-20260706-00688,Deborah Wood,deborah.wood@hotmail.com,(929) 952-1067,HomeSmart,Gilbert,AZ,85104,1,6,B,96,Trade Show,2026-07-06T13:30:36Z
CREAM-20260706-00689,Gary Collins,gcollins@icloud.com,(972) 531-1862,RE/MAX,Amarillo,TX,76564,3,25,B,97,Trade Show,2026-07-06T03:22:05Z
CREAM-20260706-00690,Kenneth Powell,kpowell@berkshirehathaway.com,(786) 316-9326,Berkshire Hathaway,Corpus Christi,TX,78406,10,55,B,74,LinkedIn,2026-07-06T13:12:08Z
CREAM-20260706-00691,Steven White,steven.white@outlook.com,(713) 291-6709,Long Realty,Glendale,AZ,86353,18,45,B,79,LinkedIn,2026-07-06T04:28:17Z
CREAM-20260706-00692,Nicholas Walker,nicholas_walker@icloud.com,(805) 455-7112,Compass,Syracuse,NY,13912,23,50,B,80,Facebook,2026-07-06T00:34:55Z
CREAM-20260706-00693,Frank Turner,frankturner@yahoo.com,(704) 208-2618,Long Realty,Glendale,AZ,85764,0,0,B,61,Website Lead,2026-07-06T18:47:00Z
CREAM-20260706-00694,Susan Reed,susanr@aol.com,(718) 749-8701,Brown Harris Stevens,Yonkers,NY,10660,18,65,B,66,Referral Network,2026-07-06T16:46:54Z
CREAM-20260706-00695,Nicole Cox,ncox@kellerwilliams.com,(805) 507-7318,Keller Williams,Parma,OH,44857,13,70,B,100,MLS Database,2026-07-06T00:43:39Z
CREAM-20260706-00696,Robert Brown,robert_brown@aol.com,(713) 871-6558,Halstead,Rochester,NY,10218,24,73,B,86,Facebook,2026-07-06T09:59:16Z
CREAM-20260706-00697,Carolyn Myers,carolynm@exprealty.com,(972) 587-6305,eXp Realty,Bakersfield,CA,94445,23,65,B,92,Cold Outreach,2026-07-06T03:50:18Z
CREAM-20260706-00698,Larry White,larrywhite@outlook.com,(602) 692-3501,Nest Seekers,New Rochelle,NY,10851,3,21,B,69,Realtor.com,2026-07-06T16:09:31Z
CREAM-20260706-00699,Scott Kim,skim@kellerwilliamsrealty.com,(704) 554-9551,Keller Williams Realty,Hollywood,FL,34426,2,3,B,87,Trade Show,2026-07-06T18:27:32Z
CREAM-20260706-00700,Anna Bennett,anna.bennett@me.com,(234) 326-2839,Keller Williams,Akron,OH,44138,4,14,B,79,NAR Directory,2026-07-06T15:47:44Z
CREAM-20260706-00701,Thomas Lewis,thomasl@me.com,(334) 209-3386,Coldwell Banker,Dayton,OH,45710,3,23,B,77,Brokerage Listings,2026-07-06T01:43:13Z
CREAM-20260706-00702,Amanda Jackson,amanda_jackson@icloud.com,(404) 723-5707,eXp Realty,Chandler,AZ,85811,19,47,B,69,Brokerage Listings,2026-07-06T04:07:47Z
CREAM-20260706-00703,Catherine Garcia,cgarcia@kellerwilliams.com,(929) 771-6198,Keller Williams,Glendale,AZ,85443,18,32,B,85,Trade Show,2026-07-06T23:07:33Z
CREAM-20260706-00704,Elizabeth Young,eyoung@kellerwilliams.com,(334) 904-9954,Keller Williams,Glendale,AZ,85911,0,3,B,77,Referral Network,2026-07-06T03:16:04Z
CREAM-20260706-00705,Larry Powell,larrypowell@hotmail.com,(916) 547-3028,8z Real Estate,Arvada,CO,81847,1,8,B,80,Referral Network,2026-07-06T15:03:07Z
CREAM-20260706-00706,Anthony Ruiz,anthonyr@pacificsothebys.com,(713) 701-6148,Pacific Sotheby's,Santa Ana,CA,93334,14,26,B,92,Trade Show,2026-07-06T22:21:02Z
CREAM-20260706-00707,Stephen Cruz,stephen_cruz@hotmail.com,(310) 641-6086,Russell Lyon Sotheby's,Gilbert,AZ,86244,0,0,B,67,LinkedIn,2026-07-06T23:20:06Z
CREAM-20260706-00708,Dorothy Brooks,dorothy_brooks@aol.com,(404) 766-4947,HomeSmart,Gilbert,AZ,85394,22,64,B,62,MLS Database,2026-07-06T01:48:02Z
CREAM-20260706-00709,Betty Phillips,bettyphillips@yahoo.com,(714) 532-1595,eXp Realty,Bakersfield,CA,90897,1,4,B,69,Referral Network,2026-07-06T09:28:08Z
CREAM-20260706-00710,Steven Jenkins,steven_jenkins@outlook.com,(919) 820-4725,Compass,Thornton,CO,80567,10,49,B,75,LinkedIn,2026-07-06T18:20:32Z
CREAM-20260706-00711,Daniel Kelly,daniel.kelly@hotmail.com,(714) 297-9394,Cutler Real Estate,Dayton,OH,45644,14,50,B,66,NAR Directory,2026-07-06T11:46:43Z
CREAM-20260706-00712,Larry Bailey,larry.bailey@icloud.com,(704) 368-3051,LIV Sotheby's,Arvada,CO,81543,2,9,B,77,Realtor.com,2026-07-06T13:05:04Z
CREAM-20260706-00713,John Ross,johnr@outlook.com,(469) 269-2947,Coldwell Banker,Santa Ana,CA,90930,21,29,B,66,MLS Database,2026-07-06T01:23:41Z
CREAM-20260706-00714,Rebecca Patel,rpatel@outlook.com,(916) 460-4257,Berkshire Hathaway,Hollywood,FL,34533,8,33,B,64,Website Lead,2026-07-06T07:18:02Z
CREAM-20260706-00715,Aaron Mendoza,aaronm@berkshirehathaway.com,(718) 457-1388,Berkshire Hathaway,Akron,OH,44439,12,25,B,79,Cold Outreach,2026-07-06T13:26:00Z
CREAM-20260706-00716,Matthew Sanders,msanders@yahoo.com,(614) 244-4465,Nest Seekers,Syracuse,NY,11614,1,8,B,68,LinkedIn,2026-07-06T04:42:15Z
CREAM-20260706-00717,Alexander Nelson,alexander.nelson@yahoo.com,(720) 307-6691,Berkshire Hathaway,Gilbert,AZ,86834,7,26,B,78,NAR Directory,2026-07-06T12:34:14Z
CREAM-20260706-00718,Melissa Hall,melissah@compass.com,(407) 293-1774,Compass,Pembroke Pines,FL,32104,21,43,B,73,NAR Directory,2026-07-06T11:18:18Z
CREAM-20260706-00719,Richard Roberts,rroberts@hotmail.com,(469) 582-7734,HomeSmart,Tempe,AZ,85606,2,3,B,91,Website Lead,2026-07-06T01:32:59Z
CREAM-20260706-00720,Ashley Smith,asmith@longrealty.com,(513) 291-8657,Long Realty,Tempe,AZ,86123,21,28,B,99,MLS Database,2026-07-06T05:00:38Z
CREAM-20260706-00721,Sarah Hall,sarah.hall@gmail.com,(512) 765-9331,Coldwell Banker,Stockton,CA,93372,20,71,B,75,Trade Show,2026-07-06T09:58:27Z
CREAM-20260706-00722,Pamela Miller,pamela.miller@me.com,(704) 269-6466,Sotheby's International,Santa Ana,CA,91414,1,12,B,95,Referral Network,2026-07-06T04:26:20Z
CREAM-20260706-00723,David Jones,davidj@compass.com,(786) 810-6490,Compass,Arvada,CO,80189,13,41,B,89,LinkedIn,2026-07-06T17:53:53Z
CREAM-20260706-00724,James Carter,james.carter@gmail.com,(469) 418-8506,Briggs Freeman Sotheby's,Garland,TX,78610,2,8,B,91,MLS Database,2026-07-06T10:55:00Z
CREAM-20260706-00725,Patrick Ward,pward@aol.com,(212) 252-6804,Briggs Freeman Sotheby's,Garland,TX,76557,1,9,B,92,MLS Database,2026-07-06T04:35:15Z
CREAM-20260706-00726,Raymond Kelly,rkelly@berkshirehathaway.com,(212) 942-2865,Berkshire Hathaway,Arlington,TX,76237,13,73,B,95,Facebook,2026-07-06T20:13:13Z
CREAM-20260706-00727,Ruth Lee,rlee@yahoo.com,(805) 918-6153,Howard Hanna,Durham,NC,28275,0,0,B,62,Cold Outreach,2026-07-06T03:03:44Z
CREAM-20260706-00728,Joseph Sanders,joseph_sanders@hotmail.com,(234) 638-5745,Coldwell Banker,Stockton,CA,92502,2,12,B,92,Realtor.com,2026-07-06T02:49:31Z
CREAM-20260706-00729,Christine Smith,csmith@briggsfreemansothebys.com,(916) 688-1798,Briggs Freeman Sotheby's,Lubbock,TX,75315,0,4,B,98,Cold Outreach,2026-07-06T09:30:48Z
CREAM-20260706-00730,Charles Long,charleslong@icloud.com,(602) 535-5686,Century 21,Hollywood,FL,34627,2,8,B,96,Realtor.com,2026-07-06T05:08:35Z
CREAM-20260706-00731,Brenda Chavez,brendachavez@outlook.com,(256) 510-4937,HomeSmart,Chandler,AZ,86320,8,17,B,100,LinkedIn,2026-07-06T20:56:31Z
CREAM-20260706-00732,Kenneth Chavez,kchavez@me.com,(512) 263-7224,LIV Sotheby's,Fort Collins,CO,80664,23,66,B,79,MLS Database,2026-07-06T12:12:57Z
CREAM-20260706-00733,Anthony Mitchell,anthony.mitchell@re/max.com,(614) 987-3627,RE/MAX,Glendale,AZ,85960,18,30,B,74,Cold Outreach,2026-07-06T11:09:10Z
CREAM-20260706-00734,Jennifer Martin,jenniferm@icloud.com,(972) 392-3221,RE/MAX,Fayetteville,NC,28183,5,19,B,64,LinkedIn,2026-07-06T06:57:34Z
CREAM-20260706-00735,Patricia Evans,patriciaevans@hotmail.com,(805) 726-1546,RE/MAX,Cary,NC,28209,15,73,B,83,NAR Directory,2026-07-06T04:36:52Z
CREAM-20260706-00736,Jeffrey Richardson,jrichardson@me.com,(786) 622-1028,Coldwell Banker,Arvada,CO,81724,9,25,B,92,Facebook,2026-07-06T19:05:45Z
CREAM-20260706-00737,Brian Roberts,brian.roberts@gmail.com,(305) 621-3619,Compass,Hollywood,FL,34827,7,26,B,78,NAR Directory,2026-07-06T06:55:15Z
CREAM-20260706-00738,Jessica Long,jlong@kellerwilliams.com,(310) 215-9248,Keller Williams,Gilbert,AZ,85470,0,5,B,95,LinkedIn,2026-07-06T07:32:23Z
CREAM-20260706-00739,Cynthia Ward,cynthia_ward@icloud.com,(916) 939-4949,Russell Lyon Sotheby's,Glendale,AZ,85349,4,25,B,98,Referral Network,2026-07-06T10:01:23Z
CREAM-20260706-00740,Mary Jackson,mary.jackson@re/max.com,(256) 691-5927,RE/MAX,Fayetteville,NC,28579,4,13,B,73,NAR Directory,2026-07-06T21:38:14Z
CREAM-20260706-00741,Linda James,ljames@yahoo.com,(512) 795-8432,Keller Williams,Parma,OH,45817,10,80,B,92,Realtor.com,2026-07-06T22:39:44Z
CREAM-20260706-00742,Elizabeth Lee,elizabethl@re/max.com,(234) 754-9119,RE/MAX,Gilbert,AZ,85877,5,21,B,89,NAR Directory,2026-07-06T10:02:24Z
CREAM-20260706-00743,Eric Morales,emorales@longrealty.com,(404) 614-3633,Long Realty,Gilbert,AZ,86322,2,7,B,69,MLS Database,2026-07-06T09:34:37Z
CREAM-20260706-00744,Tyler Taylor,tylert@gmail.com,(305) 370-8189,Douglas Elliman,Corpus Christi,TX,75596,1,9,B,83,Facebook,2026-07-06T03:10:14Z
CREAM-20260706-00745,Debra Edwards,dedwards@me.com,(234) 703-4561,Compass,Thornton,CO,80430,13,68,B,89,Realtor.com,2026-07-06T10:23:38Z
CREAM-20260706-00746,Joseph Jimenez,joseph_jimenez@me.com,(415) 942-4783,eXp Realty,Pembroke Pines,FL,33502,21,63,B,89,LinkedIn,2026-07-06T23:18:41Z
CREAM-20260706-00747,Thomas Kim,thomask@yahoo.com,(334) 273-5565,Douglas Elliman,Albany,NY,12837,19,43,B,68,Cold Outreach,2026-07-06T17:36:40Z
CREAM-20260706-00748,Carolyn Evans,carolynevans@gmail.com,(704) 378-9455,eXp Realty,Parma,OH,43378,0,2,B,87,Referral Network,2026-07-06T08:43:31Z
CREAM-20260706-00749,Anthony Clark,anthony.clark@icloud.com,(714) 606-9073,Long Realty,Chandler,AZ,85158,6,37,B,100,Realtor.com,2026-07-06T20:41:45Z
CREAM-20260706-00750,Gary Cox,gcox@gmail.com,(929) 879-2632,Coldwell Banker,Fayetteville,NC,27512,8,25,B,73,Brokerage Listings,2026-07-06T10:18:29Z
CREAM-20260706-00751,Paul Jenkins,pjenkins@aol.com,(713) 485-6579,Coldwell Banker,Surprise,AZ,86108,15,42,C,97,MLS Database,2026-07-06T00:43:38Z
CREAM-20260706-00752,David Cox,davidc@berkshirehathaway.com,(214) 428-5912,Berkshire Hathaway,Pueblo,CO,81212,0,0,C,66,Facebook,2026-07-06T18:58:01Z
CREAM-20260706-00753,Debra Chavez,dchavez@icloud.com,(334) 799-9290,RE/MAX,Miramar,FL,34298,3,12,C,97,NAR Directory,2026-07-06T20:48:28Z
CREAM-20260706-00754,Anna Ramirez,anna_ramirez@yahoo.com,(310) 903-2868,RE/MAX,Centennial,CO,81488,0,5,C,63,LinkedIn,2026-07-06T19:36:52Z
CREAM-20260706-00755,Samantha Sanders,samantha.sanders@yahoo.com,(305) 869-4770,eXp Realty,Centennial,CO,80901,23,30,C,63,Realtor.com,2026-07-06T17:11:00Z
CREAM-20260706-00756,Linda Stewart,linda.stewart@icloud.com,(334) 881-5439,Compass,West Palm Beach,FL,34348,15,61,C,87,Website Lead,2026-07-06T13:53:06Z
