id,full_name,first_name,last_name,email,phone,brokerage,metro_area,state,city,years_experience,transactions_12mo,transaction_volume,sales_volume,license_number,license_state,rating,cream_fit_score,priority_tier,priority,source,scraped_at
366,Joyce Cook,Joyce,Cook,cook.joyce@exp.com,(435) 632-9179,Allie Beth Allman,Los Angeles,CA,Los Angeles,1,6,6,1804404,CA5396989,CA,3.6,74,A,A,realtor_scraper,2026-05-25T07:07:18.023900+00:00
831,Ryan Brooks,Ryan,Brooks,ryan69@hotmail.com,(417) 352-3735,EXIT Realty,Sioux Falls,SD,Sioux Falls,4,12,12,8306016,SD810624,SD,4.4,92,C,C,realtor_scraper,2026-05-25T07:07:18.034156+00:00
356,Roger Perez,Roger,Perez,perez.roger@exp.com,(916) 330-6312,Lyon Real Estate,Seattle,WA,Seattle,0,9,9,5096583,WA981721,WA,4.4,72,A,A,realtor_scraper,2026-05-25T07:07:18.023751+00:00
267,Emma Harris,Emma,Harris,emma13@exp.com,(571) 448-1946,Jameson Sotheby's,Dallas,TX,Dallas,19,23,23,12299848,TX242357,TX,4.9,84,A,A,realtor_scraper,2026-05-25T07:07:18.022002+00:00
661,Zachary Miller,Zachary,Miller,zachary_miller@exp.com,(386) 576-1088,Dave Perry-Miller,Salt Lake City,UT,Salt Lake City,5,22,22,15883582,UT806964,UT,4.0,84,B,B,realtor_scraper,2026-05-25T07:07:18.032227+00:00
706,Alice Morris,Alice,Morris,alice26@kw.com,(747) 413-1132,Beacham & Company,Pittsburgh,PA,Pittsburgh,2,3,3,1937097,PA880168,PA,3.9,67,B,B,realtor_scraper,2026-05-25T07:07:18.032776+00:00
930,Kelly Sullivan,Kelly,Sullivan,kelly26@outlook.com,(318) 708-9105,William Pitt Sotheby's,Tulsa,OK,Tulsa,19,43,43,13499678,OK461450,OK,4.7,71,C,C,realtor_scraper,2026-05-25T07:07:18.035467+00:00
20,Albert Johnson,Albert,Johnson,albertj@remax.net,(737) 397-7636,Weichert Realtors,Brooklyn,NY,Brooklyn,3,24,24,9226584,NY482100,NY,4.7,83,A,A,realtor_scraper,2026-05-25T07:07:18.009595+00:00
647,Abigail Green,Abigail,Green,agreen@outlook.com,(409) 405-2958,Century 21,Bethesda,MD,Bethesda,7,27,27,13172031,MD700455,MD,4.5,97,B,B,realtor_scraper,2026-05-25T07:07:18.032057+00:00
53,Randy Nguyen,Randy,Nguyen,randyn@remax.net,(330) 530-8104,Howard Hanna,Evanston,IL,Evanston,17,27,27,10489446,IL850417,IL,3.7,90,A,A,realtor_scraper,2026-05-25T07:07:18.011489+00:00
35,Angela Williams,Angela,Williams,angela7@remax.net,(518) 432-5557,Allie Beth Allman,Fort Lauderdale,FL,Fort Lauderdale,18,25,25,12612850,FL740570,FL,4.6,81,A,A,realtor_scraper,2026-05-25T07:07:18.011214+00:00
791,Jonathan Chavez,Jonathan,Chavez,jonathan.chavez@hotmail.com,(443) 600-6288,Realty Executives,New Haven,CT,New Haven,23,29,29,11066748,CT433197,CT,4.5,72,C,C,realtor_scraper,2026-05-25T07:07:18.033734+00:00
617,Jerry Kim,Jerry,Kim,kim.jerry@realtor.com,(909) 397-6042,Weichert Realtors,Bethesda,MD,Bethesda,5,10,10,6854160,MD830618,MD,3.5,90,B,B,realtor_scraper,2026-05-25T07:07:18.030039+00:00
2,Angela Collins,Angela,Collins,angela21@exp.com,(781) 510-5314,TTR Sotheby's,El Paso,TX,El Paso,22,41,41,26055295,TX910694,TX,4.1,79,A,A,realtor_scraper,2026-05-25T07:07:18.009212+00:00
708,Diane Brooks,Diane,Brooks,brooks.diane@gmail.com,(660) 225-5371,Berkshire Hathaway HomeServices California,Eugene,OR,Eugene,1,7,7,3362352,OR965576,OR,4.0,83,B,B,realtor_scraper,2026-05-25T07:07:18.032795+00:00
313,Charles Roberts,Charles,Roberts,croberts@gmail.com,(309) 899-7437,Allie Beth Allman,Tampa,FL,Tampa,5,15,15,10703220,FL973020,FL,4.2,87,A,A,realtor_scraper,2026-05-25T07:07:18.023007+00:00
834,Jennifer Gutierrez,Jennifer,Gutierrez,jennifer.gutierrez@kw.com,(763) 242-9284,Berkshire Hathaway HomeServices PenFed,Wichita,KS,Wichita,5,11,11,5169802,KS350585,KS,4.5,68,C,C,realtor_scraper,2026-05-25T07:07:18.034187+00:00
727,Robert Hughes,Robert,Hughes,robert24@remax.net,(408) 244-2472,Coldwell Banker Residential,Bethesda,MD,Bethesda,21,31,31,9911971,MD421348,MD,3.7,76,B,B,realtor_scraper,2026-05-25T07:07:18.032996+00:00
917,Stephen Ruiz,Stephen,Ruiz,stephen.ruiz@hotmail.com,(210) 608-5639,Howard Hanna,Tulsa,OK,Tulsa,4,16,16,10398960,OK424387,OK,3.8,73,C,C,realtor_scraper,2026-05-25T07:07:18.035321+00:00
970,Sara Smith,Sara,Smith,ssmith@gmail.com,(207) 466-9092,Alain Pinel Realtors,Santa Fe,NM,Santa Fe,3,18,18,10260612,NM678406,NM,4.6,77,C,C,realtor_scraper,2026-05-25T07:07:18.041452+00:00
58,Billy Brooks,Billy,Brooks,billy_brooks@kw.com,(575) 281-5220,Stirling Properties,Bronx,NY,Bronx,16,36,36,21055212,NY937002,NY,3.7,69,A,A,realtor_scraper,2026-05-25T07:07:18.011604+00:00
367,Janice Price,Janice,Price,price.janice@yahoo.com,(336) 430-5418,Dave Perry-Miller,Arlington,TX,Arlington,3,18,18,9856512,TX477246,TX,4.4,88,A,A,realtor_scraper,2026-05-25T07:07:18.023912+00:00
472,Jean Williams,Jean,Williams,jean.williams@gmail.com,(331) 277-5490,The Agency Texas,Nashville,TN,Nashville,13,20,20,11790940,TN469623,TN,4.7,90,B,B,realtor_scraper,2026-05-25T07:07:18.025699+00:00
790,Frank Vasquez,Frank,Vasquez,frank_vasquez@exp.com,(262) 547-7519,eXp Realty,Meridian,ID,Meridian,15,15,15,4678080,ID731134,ID,4.4,65,C,C,realtor_scraper,2026-05-25T07:07:18.033722+00:00
206,Amy Cooper,Amy,Cooper,amy_cooper@gmail.com,(904) 910-3187,Partners Trust,Schaumburg,IL,Schaumburg,2,9,9,3815262,IL122113,IL,3.6,91,A,A,realtor_scraper,2026-05-25T07:07:18.014458+00:00
942,Beverly Hall,Beverly,Hall,beverly38@outlook.com,(910) 575-2643,The Michael Group,Honolulu,HI,Honolulu,4,8,8,4918864,HI275273,HI,4.1,74,C,C,realtor_scraper,2026-05-25T07:07:18.041136+00:00
731,Beverly Lee,Beverly,Lee,blee@compass.com,(601) 368-4283,Gibson Sotheby's,Baltimore,MD,Baltimore,1,11,11,3516711,MD572918,MD,4.7,90,B,B,realtor_scraper,2026-05-25T07:07:18.033052+00:00
207,Amber Perry,Amber,Perry,aperry@yahoo.com,(561) 986-7957,Lyon Real Estate,Denver,CO,Denver,4,19,19,11337775,CO335709,CO,3.6,73,A,A,realtor_scraper,2026-05-25T07:07:18.014472+00:00
385,Kevin Johnson,Kevin,Johnson,kjohnson@exp.com,(835) 523-1950,United Real Estate,Tacoma,WA,Tacoma,8,27,27,16300629,WA212829,WA,4.5,70,A,A,realtor_scraper,2026-05-25T07:07:18.024175+00:00
862,Bobby Adams,Bobby,Adams,adams.bobby@yahoo.com,(316) 210-2929,Pacific Union,Anchorage,AK,Anchorage,5,22,22,9005216,AK670790,AK,3.6,67,C,C,realtor_scraper,2026-05-25T07:07:18.034478+00:00
948,Willie Peterson,Willie,Peterson,willie74@coldwellbanker.com,(857) 815-3921,VIP Realty,Wichita,KS,Wichita,2,9,9,2751552,KS858844,KS,4.0,76,C,C,realtor_scraper,2026-05-25T07:07:18.041204+00:00
899,Jack Harrison,Jack,Harrison,jack.harrison@outlook.com,(773) 862-7672,Century 21,Montgomery,AL,Montgomery,16,42,42,11935476,AL230445,AL,4.7,90,C,C,realtor_scraper,2026-05-25T07:07:18.034963+00:00
18,Christopher Gibson,Christopher,Gibson,gibson.christopher@kw.com,(414) 607-8413,Houlihan Lawrence,Boulder,CO,Boulder,0,4,4,1175320,CO285117,CO,4.9,94,A,A,realtor_scraper,2026-05-25T07:07:18.009520+00:00
611,Hannah Moreno,Hannah,Moreno,hannah.moreno@remax.net,(208) 813-7003,Carrington Real Estate Services,Virginia Beach,VA,Virginia Beach,5,20,20,9821540,VA939103,VA,4.6,91,B,B,realtor_scraper,2026-05-25T07:07:18.029944+00:00
17,Juan White,Juan,White,jwhite@yahoo.com,(513) 364-4998,Berkshire Hathaway HomeServices PenFed,New York,NY,New York,5,9,9,4576968,NY899831,NY,4.9,65,A,A,realtor_scraper,2026-05-25T07:07:18.009505+00:00
514,Charlotte Bennett,Charlotte,Bennett,charlotte91@yahoo.com,(201) 314-2353,Jameson Sotheby's,Minneapolis,MN,Minneapolis,2,5,5,1851040,MN272486,MN,4.8,64,B,B,realtor_scraper,2026-05-25T07:07:18.026296+00:00
189,Eugene Anderson,Eugene,Anderson,anderson.eugene@realtor.com,(978) 833-3656,Latter & Blum,El Paso,TX,El Paso,19,32,32,12196512,TX555450,TX,4.1,83,A,A,realtor_scraper,2026-05-25T07:07:18.014036+00:00
940,Bruce Jackson,Bruce,Jackson,bruce_jackson@outlook.com,(409) 222-6846,Alain Pinel Realtors,Louisville,KY,Louisville,2,9,9,6699015,KY316077,KY,3.9,67,C,C,realtor_scraper,2026-05-25T07:07:18.041106+00:00
277,Juan Barnes,Juan,Barnes,juan77@hotmail.com,(913) 934-5307,Coldwell Banker Residential,Manhattan,NY,Manhattan,25,21,21,10217697,NY790613,NY,4.2,98,A,A,realtor_scraper,2026-05-25T07:07:18.022176+00:00
697,Mary King,Mary,King,king.mary@remax.net,(520) 843-3922,Weichert Realtors,Virginia Beach,VA,Virginia Beach,24,19,19,7799481,VA420009,VA,4.1,83,B,B,realtor_scraper,2026-05-25T07:07:18.032675+00:00
655,Maria Morgan,Maria,Morgan,mariam@hotmail.com,(859) 644-8447,RE/MAX Advantage,Madison,WI,Madison,3,10,10,4333310,WI561478,WI,4.5,61,B,B,realtor_scraper,2026-05-25T07:07:18.032156+00:00
575,Heather Simmons,Heather,Simmons,heather_simmons@kw.com,(501) 643-9110,Carrington Real Estate Services,Baltimore,MD,Baltimore,5,15,15,11222895,MD632990,MD,4.7,90,B,B,realtor_scraper,2026-05-25T07:07:18.029352+00:00
807,Christina Lopez,Christina,Lopez,christina_lopez@hotmail.com,(504) 359-9760,Engel & Völkers,Nashua,NH,Nashua,2,8,8,5354832,NH264428,NH,4.4,79,C,C,realtor_scraper,2026-05-25T07:07:18.033897+00:00
794,Jessica Griffin,Jessica,Griffin,jgriffin@exp.com,(336) 291-8376,eXp Realty,Santa Fe,NM,Santa Fe,1,3,3,1649154,NM763892,NM,3.9,72,C,C,realtor_scraper,2026-05-25T07:07:18.033762+00:00
23,Kevin Adams,Kevin,Adams,kevin.adams@hotmail.com,(816) 865-1172,The Agency,Tacoma,WA,Tacoma,16,44,44,19884260,WA154382,WA,4.0,73,A,A,realtor_scraper,2026-05-25T07:07:18.009659+00:00
651,Sophia Moore,Sophia,Moore,moore.sophia@yahoo.com,(563) 533-6401,Joyce Rey,Grand Rapids,MI,Grand Rapids,20,40,40,12961880,MI805725,MI,4.7,77,B,B,realtor_scraper,2026-05-25T07:07:18.032114+00:00
234,Anna Thompson,Anna,Thompson,thompson.anna@compass.com,(301) 746-7511,Allie Beth Allman,Tempe,AZ,Tempe,2,12,12,4945992,AZ585688,AZ,4.2,93,A,A,realtor_scraper,2026-05-25T07:07:18.021312+00:00
670,Jean Nguyen,Jean,Nguyen,jean_nguyen@coldwellbanker.com,(765) 573-3491,Carrington Real Estate Services,Richmond,VA,Richmond,1,7,7,1870176,VA627318,VA,3.7,79,B,B,realtor_scraper,2026-05-25T07:07:18.032327+00:00
286,Scott Smith,Scott,Smith,smith.scott@kw.com,(850) 203-5573,Dave Perry-Miller,Cambridge,MA,Cambridge,19,18,18,5888322,MA916550,MA,4.4,90,A,A,realtor_scraper,2026-05-25T07:07:18.022313+00:00
903,Karen Coleman,Karen,Coleman,kcoleman@remax.net,(612) 923-5230,Gardner Realtors,Sioux Falls,SD,Sioux Falls,18,22,22,15856896,SD154045,SD,3.8,94,C,C,realtor_scraper,2026-05-25T07:07:18.035002+00:00
190,Hannah Stewart,Hannah,Stewart,hannah_stewart@gmail.com,(470) 887-1313,Greenway Residential,Boulder,CO,Boulder,5,15,15,6290625,CO666451,CO,5.0,82,A,A,realtor_scraper,2026-05-25T07:07:18.014051+00:00
175,Mason Harris,Mason,Harris,mason9@coldwellbanker.com,(972) 620-6457,Houlihan Lawrence,Tacoma,WA,Tacoma,16,33,33,23079144,WA330302,WA,4.7,68,A,A,realtor_scraper,2026-05-25T07:07:18.013800+00:00
678,Sharon Ramirez,Sharon,Ramirez,sharon21@coldwellbanker.com,(669) 482-5504,Gibson Sotheby's,Kansas City,MO,Kansas City,0,10,10,3706250,MO570452,MO,3.6,67,B,B,realtor_scraper,2026-05-25T07:07:18.032414+00:00
560,Gregory Thomas,Gregory,Thomas,gregory3@coldwellbanker.com,(835) 783-8946,Coldwell Banker,Grand Rapids,MI,Grand Rapids,1,5,5,2781015,MI133613,MI,5.0,65,B,B,realtor_scraper,2026-05-25T07:07:18.029090+00:00
111,Daniel Harrison,Daniel,Harrison,daniel8@gmail.com,(769) 996-1542,Engel & Völkers,Staten Island,NY,Staten Island,22,17,17,9722742,NY472306,NY,4.3,93,A,A,realtor_scraper,2026-05-25T07:07:18.012710+00:00
139,Betty Thomas,Betty,Thomas,betty.thomas@gmail.com,(913) 616-5304,Realogy,Tacoma,WA,Tacoma,3,15,15,9606600,WA222515,WA,4.9,68,A,A,realtor_scraper,2026-05-25T07:07:18.013159+00:00
231,Jessica Jackson,Jessica,Jackson,jessica.jackson@hotmail.com,(430) 738-1040,Howard Hanna,Bellevue,WA,Bellevue,17,41,41,18642454,WA447452,WA,3.6,89,A,A,realtor_scraper,2026-05-25T07:07:18.021256+00:00
677,Thomas Carter,Thomas,Carter,thomas73@compass.com,(904) 894-6147,Century 21,St. Louis,MO,St. Louis,3,10,10,6145880,MO478473,MO,3.7,88,B,B,realtor_scraper,2026-05-25T07:07:18.032398+00:00
568,Joshua Kim,Joshua,Kim,joshua_kim@exp.com,(478) 219-2773,Harry Norman Realtors,Knoxville,TN,Knoxville,14,42,42,12749646,TN393652,TN,4.6,78,B,B,realtor_scraper,2026-05-25T07:07:18.029244+00:00
329,Samuel Moore,Samuel,Moore,samuel95@remax.net,(610) 729-7834,Watson Realty,Sandy Springs,GA,Sandy Springs,0,7,7,4846716,GA474079,GA,4.9,86,A,A,realtor_scraper,2026-05-25T07:07:18.023310+00:00
361,Raymond Jimenez,Raymond,Jimenez,jimenez.raymond@compass.com,(959) 929-6527,Dave Perry-Miller,Alpharetta,GA,Alpharetta,1,9,9,4489794,GA355035,GA,3.8,93,A,A,realtor_scraper,2026-05-25T07:07:18.023827+00:00
823,Pamela Wright,Pamela,Wright,pwright@yahoo.com,(563) 998-8722,RE/MAX Advantage,Hartford,CT,Hartford,9,33,33,18527982,CT671092,CT,4.0,66,C,C,realtor_scraper,2026-05-25T07:07:18.034073+00:00
624,Roger Ross,Roger,Ross,roger_ross@exp.com,(339) 728-3725,eXp Realty,Charlotte,NC,Charlotte,4,14,14,9425248,NC269430,NC,3.8,90,B,B,realtor_scraper,2026-05-25T07:07:18.031767+00:00
407,Mary Brooks,Mary,Brooks,mbrooks@coldwellbanker.com,(817) 718-3309,Stirling Properties,Grand Rapids,MI,Grand Rapids,0,4,4,1077088,MI902320,MI,4.0,85,B,B,realtor_scraper,2026-05-25T07:07:18.024739+00:00
461,Catherine Miller,Catherine,Miller,catherine_miller@gmail.com,(989) 294-8023,Berkshire Hathaway HomeServices Florida,Madison,WI,Madison,1,4,4,1746120,WI951059,WI,5.0,71,B,B,realtor_scraper,2026-05-25T07:07:18.025515+00:00
344,Paul Morales,Paul,Morales,paul_morales@coldwellbanker.com,(949) 651-2716,Better Homes and Gardens Real Estate,Brooklyn,NY,Brooklyn,16,43,43,11167960,NY696788,NY,4.4,73,A,A,realtor_scraper,2026-05-25T07:07:18.023537+00:00
373,Joe Mitchell,Joe,Mitchell,jmitchell@exp.com,(406) 628-9746,Realogy,Arlington,TX,Arlington,18,21,21,12496911,TX194221,TX,3.6,71,A,A,realtor_scraper,2026-05-25T07:07:18.024001+00:00
982,Julie Ortiz,Julie,Ortiz,julie_ortiz@yahoo.com,(707) 608-5867,Gardner Realtors,Wilmington,DE,Wilmington,2,6,6,3620838,DE249880,DE,3.7,73,C,C,realtor_scraper,2026-05-25T07:07:18.041597+00:00
863,Margaret Ward,Margaret,Ward,margaret_ward@gmail.com,(276) 730-7473,Pacific Union,Burlington,VT,Burlington,2,5,5,2495445,VT510335,VT,4.6,74,C,C,realtor_scraper,2026-05-25T07:07:18.034487+00:00
662,Martha Kelly,Martha,Kelly,marthak@sothebysrealty.com,(808) 204-1627,Sotheby's International Realty,Portland,OR,Portland,1,4,4,1954308,OR410390,OR,4.5,81,B,B,realtor_scraper,2026-05-25T07:07:18.032236+00:00
746,Ann Ross,Ann,Ross,ann_ross@coldwellbanker.com,(682) 462-5423,Premiere Plus Realty,Greensboro,NC,Greensboro,20,42,42,21455574,NC632106,NC,3.6,76,B,B,realtor_scraper,2026-05-25T07:07:18.033211+00:00
265,Melissa Allen,Melissa,Allen,mallen@gmail.com,(601) 801-1336,Christie's International Real Estate,Denver,CO,Denver,14,40,40,24012840,CO983365,CO,3.9,83,A,A,realtor_scraper,2026-05-25T07:07:18.021974+00:00
688,Joseph Roberts,Joseph,Roberts,roberts.joseph@compass.com,(915) 325-9866,Alain Pinel Realtors,Minneapolis,MN,Minneapolis,3,10,10,2753330,MN957072,MN,3.7,74,B,B,realtor_scraper,2026-05-25T07:07:18.032515+00:00
818,Brittany Jimenez,Brittany,Jimenez,brittany_jimenez@kw.com,(219) 986-7302,Berkshire Hathaway HomeServices Fox & Roach,Hartford,CT,Hartford,11,36,36,25824924,CT825949,CT,4.4,80,C,C,realtor_scraper,2026-05-25T07:07:18.034021+00:00
371,Donald Russell,Donald,Russell,drussell@realtor.com,(253) 758-7758,LIV Sotheby's,Boulder,CO,Boulder,3,13,13,6628609,CO229674,CO,4.3,81,A,A,realtor_scraper,2026-05-25T07:07:18.023975+00:00
712,Ruth Torres,Ruth,Torres,rutht@remax.net,(979) 600-1367,Realty Executives,Indianapolis,IN,Indianapolis,7,42,42,26958834,IN387028,IN,4.8,65,B,B,realtor_scraper,2026-05-25T07:07:18.032837+00:00
32,Alice Jackson,Alice,Jackson,jackson.alice@kw.com,(954) 844-4957,William Pitt Sotheby's,Tempe,AZ,Tempe,1,11,11,4404895,AZ769834,AZ,4.3,88,A,A,realtor_scraper,2026-05-25T07:07:18.011160+00:00
603,Betty Lewis,Betty,Lewis,lewis.betty@coldwellbanker.com,(786) 292-1076,Berkshire Hathaway HomeServices PenFed,Virginia Beach,VA,Virginia Beach,11,27,27,13211424,VA786719,VA,4.2,86,B,B,realtor_scraper,2026-05-25T07:07:18.029821+00:00
307,Abigail Cruz,Abigail,Cruz,abigail.cruz@remax.net,(415) 465-2145,Russ Lyon Sotheby's,Alpharetta,GA,Alpharetta,2,7,7,4666242,GA279141,GA,4.1,94,A,A,realtor_scraper,2026-05-25T07:07:18.022625+00:00
724,Edward Gray,Edward,Gray,edward_gray@exp.com,(304) 409-9067,Engel & Völkers,Kansas City,MO,Kansas City,4,21,21,14973063,MO640352,MO,3.6,95,B,B,realtor_scraper,2026-05-25T07:07:18.032965+00:00
745,Kevin Reyes,Kevin,Reyes,kevinr@gmail.com,(508) 502-9230,Champions Real Estate Group,Alexandria,VA,Alexandria,4,15,15,5750415,VA449315,VA,3.6,75,B,B,realtor_scraper,2026-05-25T07:07:18.033202+00:00
238,Frances Thompson,Frances,Thompson,frances_thompson@exp.com,(339) 327-7658,Rogers Healy and Associates,Phoenix,AZ,Phoenix,2,8,8,3338640,AZ335356,AZ,4.8,62,A,A,realtor_scraper,2026-05-25T07:07:18.021425+00:00
874,Anthony Nelson,Anthony,Nelson,anthony.nelson@exp.com,(940) 709-1787,Berkshire Hathaway HomeServices PenFed,New Haven,CT,New Haven,23,32,32,20890656,CT723624,CT,4.3,95,C,C,realtor_scraper,2026-05-25T07:07:18.034622+00:00
388,Isabella Wallace,Isabella,Wallace,isabellaw@coldwellbanker.com,(336) 788-1372,Coldwell Banker,Denver,CO,Denver,19,39,39,18249855,CO219028,CO,3.8,83,A,A,realtor_scraper,2026-05-25T07:07:18.024218+00:00
751,Janice Lee,Janice,Lee,lee.janice@yahoo.com,(913) 753-5803,William Pitt Sotheby's,Montgomery,AL,Montgomery,12,37,37,16749308,AL437617,AL,4.6,78,C,C,realtor_scraper,2026-05-25T07:07:18.033271+00:00
64,Jacob Coleman,Jacob,Coleman,jacobc@bhhs.com,(660) 447-6870,Berkshire Hathaway HomeServices,Schaumburg,IL,Schaumburg,15,22,22,12809522,IL787954,IL,4.8,76,A,A,realtor_scraper,2026-05-25T07:07:18.011696+00:00
778,Christian Williams,Christian,Williams,williams.christian@hotmail.com,(847) 314-1684,Latter & Blum,New Haven,CT,New Haven,7,42,42,17670450,CT743433,CT,4.1,91,C,C,realtor_scraper,2026-05-25T07:07:18.033595+00:00
251,Sophia Bennett,Sophia,Bennett,bennett.sophia@outlook.com,(423) 544-1873,Realty Executives,Queens,NY,Queens,2,5,5,2446160,NY292512,NY,3.7,88,A,A,realtor_scraper,2026-05-25T07:07:18.021694+00:00
256,Jerry Jones,Jerry,Jones,jjones@hotmail.com,(781) 434-3890,Allie Beth Allman,Boulder,CO,Boulder,23,25,25,11389150,CO384811,CO,4.1,81,A,A,realtor_scraper,2026-05-25T07:07:18.021799+00:00
338,Danielle Patel,Danielle,Patel,danielle.patel@realtor.com,(952) 541-6235,Realty ONE Group,Chicago,IL,Chicago,20,45,45,30870225,IL506225,IL,3.6,70,A,A,realtor_scraper,2026-05-25T07:07:18.023447+00:00
747,Frank Castillo,Frank,Castillo,frankc@kw.com,(442) 449-8488,Dielmann Sotheby's,Charleston,SC,Charleston,5,23,23,13415371,SC880890,SC,4.1,75,B,B,realtor_scraper,2026-05-25T07:07:18.033223+00:00
375,Richard Rivera,Richard,Rivera,rivera.richard@yahoo.com,(615) 763-8187,Berkshire Hathaway HomeServices Florida,Boston,MA,Boston,2,4,4,1559340,MA890546,MA,4.9,85,A,A,realtor_scraper,2026-05-25T07:07:18.024030+00:00
673,Ruth King,Ruth,King,king.ruth@compass.com,(574) 268-2150,United Real Estate,Salt Lake City,UT,Salt Lake City,2,3,3,1357905,UT899324,UT,4.7,91,B,B,realtor_scraper,2026-05-25T07:07:18.032355+00:00
483,Mary Romero,Mary,Romero,mary.romero@kw.com,(401) 670-1176,Ebby Halliday Realtors,Salt Lake City,UT,Salt Lake City,23,44,44,19076552,UT728804,UT,4.2,97,B,B,realtor_scraper,2026-05-25T07:07:18.025849+00:00
610,George Kelly,George,Kelly,georgek@realtor.com,(607) 419-3833,Briggs Freeman Sotheby's,Saint Paul,MN,Saint Paul,4,19,19,4934604,MN255869,MN,4.6,72,B,B,realtor_scraper,2026-05-25T07:07:18.029924+00:00
609,Steven Stewart,Steven,Stewart,steven.stewart@yahoo.com,(845) 706-1964,Lyon Real Estate,Milwaukee,WI,Milwaukee,3,8,8,2681528,WI911070,WI,3.6,61,B,B,realtor_scraper,2026-05-25T07:07:18.029910+00:00
687,Vincent Griffin,Vincent,Griffin,griffin.vincent@kw.com,(706) 668-8733,Pacific Union,Kansas City,MO,Kansas City,7,17,17,11853556,MO644286,MO,4.2,74,B,B,realtor_scraper,2026-05-25T07:07:18.032503+00:00
149,Jordan Jimenez,Jordan,Jimenez,jjimenez@hotmail.com,(631) 847-6410,RE/MAX Advantage,Evanston,IL,Evanston,3,15,15,9111150,IL157287,IL,3.5,77,A,A,realtor_scraper,2026-05-25T07:07:18.013342+00:00
140,Charles Young,Charles,Young,charles81@compass.com,(308) 740-4586,Compass,Seattle,WA,Seattle,4,18,18,13168026,WA496306,WA,3.6,65,A,A,realtor_scraper,2026-05-25T07:07:18.013183+00:00
910,William Miller,William,Miller,wmiller@hotmail.com,(339) 408-8463,Weichert Realtors,Des Moines,IA,Des Moines,1,7,7,4698939,IA581681,IA,4.5,81,C,C,realtor_scraper,2026-05-25T07:07:18.035077+00:00
765,Charles Kim,Charles,Kim,charles29@hotmail.com,(754) 628-2607,Berkshire Hathaway HomeServices Fox & Roach,Fargo,ND,Fargo,14,37,37,22991356,ND678214,ND,4.3,90,C,C,realtor_scraper,2026-05-25T07:07:18.033427+00:00
473,Billy Davis,Billy,Davis,bdavis@gmail.com,(801) 381-6718,Berkshire Hathaway HomeServices California,Minneapolis,MN,Minneapolis,15,36,36,22640292,MN964462,MN,4.3,65,B,B,realtor_scraper,2026-05-25T07:07:18.025715+00:00
556,Frances Morris,Frances,Morris,frances.morris@compass.com,(681) 571-7300,Berkshire Hathaway HomeServices Florida,Saint Paul,MN,Saint Paul,0,4,4,1522300,MN478925,MN,3.9,85,B,B,realtor_scraper,2026-05-25T07:07:18.029023+00:00
258,Karen Ramirez,Karen,Ramirez,karenr@gmail.com,(586) 945-8979,Engel & Völkers,Tacoma,WA,Tacoma,15,15,15,9142770,WA333126,WA,4.5,60,A,A,realtor_scraper,2026-05-25T07:07:18.021836+00:00
524,Larry Long,Larry,Long,long.larry@hotmail.com,(272) 567-3281,The Agency Texas,Milwaukee,WI,Milwaukee,4,19,19,13903801,WI894405,WI,4.0,64,B,B,realtor_scraper,2026-05-25T07:07:18.026431+00:00
224,Ashley Barnes,Ashley,Barnes,ashley37@realtor.com,(574) 274-4270,Neumann & Associates,Atlanta,GA,Atlanta,22,15,15,4092120,GA265002,GA,3.5,84,A,A,realtor_scraper,2026-05-25T07:07:18.021150+00:00
259,Diana Diaz,Diana,Diaz,diana84@gmail.com,(612) 922-9290,Berkshire Hathaway HomeServices Texas,Tacoma,WA,Tacoma,11,35,35,16819740,WA421481,WA,3.9,70,A,A,realtor_scraper,2026-05-25T07:07:18.021860+00:00
107,Judith Ross,Judith,Ross,judith81@realtor.com,(954) 649-1865,Realogy,Tempe,AZ,Tempe,1,12,12,4951284,AZ656007,AZ,4.1,83,A,A,realtor_scraper,2026-05-25T07:07:18.012645+00:00
223,Ryan Clark,Ryan,Clark,ryan_clark@outlook.com,(629) 820-9437,TTR Sotheby's,Alpharetta,GA,Alpharetta,1,11,11,3351447,GA835840,GA,4.6,86,A,A,realtor_scraper,2026-05-25T07:07:18.021136+00:00
766,Sara Hamilton,Sara,Hamilton,sara_hamilton@realtor.com,(606) 657-4355,McEnearney Associates,Baton Rouge,LA,Baton Rouge,21,37,37,12570417,LA120477,LA,4.7,84,C,C,realtor_scraper,2026-05-25T07:07:18.033437+00:00
