id,name,email,phone,brokerage,city,state,zip,years_experience,transaction_volume,cream_fit_score,priority,lead_source,generated_date
CREAM-20260609-0657,Patricia Cooper,patricia.cooper@email.com,(682)-511-5403,Weichert Realtors,Syracuse,NY,61120,15,1-10,97,A,Daily Scraper,2026-06-09
CREAM-20260609-0658,Larry Morgan,larry.morgan@email.com,(367)-238-7195,United Real Estate,South Bend,IN,33742,20,26-50,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0659,Melissa Garcia,melissa.garcia@email.com,(993)-711-3818,Redfin,Cambridge,MA,54261,11,11-25,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0660,Patrick Patel,patrick.patel@email.com,(485)-741-9563,Exit Realty,Trenton,NJ,34018,5,26-50,70,B,Daily Scraper,2026-06-09
CREAM-20260609-0661,Barbara Chavez,barbara.chavez@email.com,(481)-250-3201,Houlihan Lawrence,New York,NY,92690,6,1-10,69,B,Daily Scraper,2026-06-09
CREAM-20260609-0662,Patricia Chavez,patricia.chavez@email.com,(598)-599-9724,The Agency,Oakland,CA,73935,6,1-10,62,B,Daily Scraper,2026-06-09
CREAM-20260609-0663,Jonathan Wilson,jonathan.wilson@email.com,(411)-449-2104,Re/Max,Sacramento,CA,85535,8,26-50,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0664,Christine Hall,christine.hall@email.com,(458)-493-3709,Century 21,Las Vegas,NV,39835,16,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0665,Kimberly Wilson,kimberly.wilson@email.com,(688)-678-6560,eXp Realty,San Francisco,CA,50827,24,11-25,99,A,Daily Scraper,2026-06-09
CREAM-20260609-0666,Rachel Nguyen,rachel.nguyen@email.com,(411)-997-3507,Keller Williams,Lake Charles,LA,71435,8,51-100,69,B,Daily Scraper,2026-06-09
CREAM-20260609-0667,Brian Garcia,brian.garcia@email.com,(233)-727-4673,Houlihan Lawrence,New Orleans,LA,25535,13,11-25,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0668,Eric Gomez,eric.gomez@email.com,(670)-992-2102,Houlihan Lawrence,Aurora,CO,22476,11,26-50,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0669,Janet Gonzalez,janet.gonzalez@email.com,(912)-627-1059,Berkshire Hathaway,Worcester,MA,43373,12,1-10,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0670,Kevin Cook,kevin.cook@email.com,(781)-282-6392,HomeSmart,Los Angeles,CA,22119,4,11-25,66,B,Daily Scraper,2026-06-09
CREAM-20260609-0671,Michelle Mitchell,michelle.mitchell@email.com,(399)-577-2098,Houlihan Lawrence,Eugene,OR,85168,3,11-25,73,B,Daily Scraper,2026-06-09
CREAM-20260609-0672,Sarah Wood,sarah.wood@email.com,(214)-483-4004,Coldwell Banker,Charleston,SC,59848,17,100+,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0673,Shirley Richardson,shirley.richardson@email.com,(312)-612-7243,ERA Real Estate,El Paso,TX,95227,12,26-50,92,A,Daily Scraper,2026-06-09
CREAM-20260609-0674,Michelle Moore,michelle.moore@email.com,(786)-581-8460,Century 21,Fort Collins,CO,95818,13,1-10,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0675,Samuel Kelly,samuel.kelly@email.com,(984)-550-5431,Century 21,Trenton,NJ,85611,12,1-10,79,B,Daily Scraper,2026-06-09
CREAM-20260609-0676,Deborah Rodriguez,deborah.rodriguez@email.com,(281)-934-9563,Compass,Madison,WI,81538,8,26-50,68,B,Daily Scraper,2026-06-09
CREAM-20260609-0677,Jennifer Ramos,jennifer.ramos@email.com,(432)-468-5801,Houlihan Lawrence,Aurora,CO,72790,22,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0678,Andrew Lopez,andrew.lopez@email.com,(332)-439-8634,Douglas Elliman,Stockton,CA,53712,14,11-25,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0679,Laura Chavez,laura.chavez@email.com,(341)-793-9701,Douglas Elliman,Scottsdale,AZ,34538,9,51-100,68,B,Daily Scraper,2026-06-09
CREAM-20260609-0680,Jason Parker,jason.parker@email.com,(941)-424-1403,Re/Max,Los Angeles,CA,24147,10,26-50,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0681,Brenda Robinson,brenda.robinson@email.com,(988)-143-9269,Keller Williams,Independence,MO,77938,17,1-10,92,A,Daily Scraper,2026-06-09
CREAM-20260609-0682,Virginia Stewart,virginia.stewart@email.com,(301)-213-7227,ERA Real Estate,Seattle,WA,28993,15,11-25,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0683,David Chavez,david.chavez@email.com,(626)-710-8217,Weichert Realtors,Rock Hill,SC,57077,7,26-50,79,B,Daily Scraper,2026-06-09
CREAM-20260609-0684,Elizabeth Bailey,elizabeth.bailey@email.com,(639)-723-7778,Corcoran,Philadelphia,PA,81050,20,11-25,99,A,Daily Scraper,2026-06-09
CREAM-20260609-0685,Benjamin Reyes,benjamin.reyes@email.com,(348)-714-1774,Redfin,Durham,NC,91906,10,11-25,73,B,Daily Scraper,2026-06-09
CREAM-20260609-0686,Kimberly Phillips,kimberly.phillips@email.com,(959)-915-4735,Better Homes & Gardens,Chattanooga,TN,10666,12,1-10,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0687,Melissa Adams,melissa.adams@email.com,(433)-613-7903,Corcoran,Denver,CO,87105,17,100+,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0688,Mary Evans,mary.evans@email.com,(847)-502-8273,Redfin,Anaheim,CA,88700,14,26-50,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0689,Eric Myers,eric.myers@email.com,(733)-489-8126,eXp Realty,Jacksonville,FL,47086,8,11-25,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0690,Catherine Price,catherine.price@email.com,(369)-696-2868,Weichert Realtors,Durham,NC,58364,9,1-10,68,B,Daily Scraper,2026-06-09
CREAM-20260609-0691,Jennifer Brooks,jennifer.brooks@email.com,(522)-612-9866,Douglas Elliman,Scottsdale,AZ,54461,23,1-10,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0692,Margaret Rivera,margaret.rivera@email.com,(735)-552-3905,Corcoran,Winston-Salem,NC,28483,7,1-10,74,B,Daily Scraper,2026-06-09
CREAM-20260609-0693,Emily Brooks,emily.brooks@email.com,(497)-568-4925,Weichert Realtors,St. Louis,MO,94023,11,11-25,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0694,Rachel Harris,rachel.harris@email.com,(479)-900-5382,Corcoran,Anaheim,CA,22742,18,26-50,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0695,Thomas Morales,thomas.morales@email.com,(896)-975-6745,Sotheby's International,Scottsdale,AZ,19979,10,1-10,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0696,Joseph Ward,joseph.ward@email.com,(585)-435-7823,United Real Estate,Minneapolis,MN,60154,9,26-50,68,B,Daily Scraper,2026-06-09
CREAM-20260609-0697,Michael Evans,michael.evans@email.com,(746)-553-7739,ERA Real Estate,Dallas,TX,17660,10,26-50,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0698,William Richardson,william.richardson@email.com,(848)-356-1515,Corcoran,Trenton,NJ,55769,12,51-100,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0699,Betty Robinson,betty.robinson@email.com,(749)-828-6315,Sotheby's International,Albany,NY,31335,14,26-50,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0700,Jeffrey Nguyen,jeffrey.nguyen@email.com,(840)-932-8925,Berkshire Hathaway,Pearl City,HI,29004,4,51-100,64,C,Daily Scraper,2026-06-09
CREAM-20260609-0701,Paul Adams,paul.adams@email.com,(910)-310-4878,Exit Realty,Omaha,NE,54761,10,11-25,72,B,Daily Scraper,2026-06-09
CREAM-20260609-0702,Helen Campbell,helen.campbell@email.com,(575)-374-6368,Re/Max,Irvine,CA,40229,7,51-100,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0703,Brenda Stewart,brenda.stewart@email.com,(578)-584-2867,Keller Williams,Jackson,MS,25239,10,51-100,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0704,Pamela Long,pamela.long@email.com,(803)-903-2923,United Real Estate,Stockton,CA,43385,13,51-100,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0705,Emma Adams,emma.adams@email.com,(700)-758-9074,Compass,San Francisco,CA,43453,14,51-100,78,A,Daily Scraper,2026-06-09
CREAM-20260609-0706,Angela Jackson,angela.jackson@email.com,(607)-533-3455,The Agency,Glendale,AZ,26695,12,51-100,74,A,Daily Scraper,2026-06-09
CREAM-20260609-0707,Betty Howard,betty.howard@email.com,(954)-570-6952,Compass,Wichita,KS,91567,7,26-50,65,B,Daily Scraper,2026-06-09
CREAM-20260609-0708,Kenneth Mendoza,kenneth.mendoza@email.com,(461)-856-4098,Realty One Group,Aurora,IL,59487,30,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0709,Cynthia Nguyen,cynthia.nguyen@email.com,(585)-489-8204,Compass,Sacramento,CA,13960,15,26-50,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0710,Karen Morgan,karen.morgan@email.com,(688)-386-6782,Sotheby's International,Sterling Heights,MI,21419,22,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0711,Stephen Roberts,stephen.roberts@email.com,(266)-891-7552,Keller Williams,Dallas,TX,45186,20,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0712,Barbara Torres,barbara.torres@email.com,(669)-815-2109,ERA Real Estate,Sterling Heights,MI,83042,13,1-10,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0713,Nicole Sanchez,nicole.sanchez@email.com,(462)-656-6460,Coldwell Banker,Chula Vista,CA,19762,9,26-50,72,A,Daily Scraper,2026-06-09
CREAM-20260609-0714,Susan Jackson,susan.jackson@email.com,(320)-174-9111,Weichert Realtors,Newark,NJ,17551,10,26-50,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0715,Gary Hernandez,gary.hernandez@email.com,(322)-131-6490,ERA Real Estate,Amarillo,TX,14370,21,100+,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0716,Ronald Lee,ronald.lee@email.com,(554)-320-4669,eXp Realty,South Bend,IN,25249,13,1-10,79,B,Daily Scraper,2026-06-09
CREAM-20260609-0717,Amy Adams,amy.adams@email.com,(632)-463-8126,Century 21,Detroit,MI,74329,8,26-50,67,B,Daily Scraper,2026-06-09
CREAM-20260609-0718,Paul Lopez,paul.lopez@email.com,(456)-161-4470,Keller Williams,Bowie,MD,35990,10,51-100,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0719,Amanda Kim,amanda.kim@email.com,(488)-992-9471,Douglas Elliman,Warren,MI,80221,11,1-10,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0720,George Jones,george.jones@email.com,(492)-982-2680,Berkshire Hathaway,Portland,OR,76618,17,1-10,97,A,Daily Scraper,2026-06-09
CREAM-20260609-0721,Helen Campbell,helen.campbell@email.com,(856)-962-4970,ERA Real Estate,Phoenix,AZ,66365,4,11-25,60,B,Daily Scraper,2026-06-09
CREAM-20260609-0722,Virginia Allen,virginia.allen@email.com,(478)-969-8275,Weichert Realtors,San Antonio,TX,27963,9,11-25,73,A,Daily Scraper,2026-06-09
CREAM-20260609-0723,Joshua Price,joshua.price@email.com,(557)-842-4599,Compass,Kenosha,WI,85814,20,11-25,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0724,Anna Davis,anna.davis@email.com,(732)-504-1933,Houlihan Lawrence,Trenton,NJ,90756,3,1-10,70,B,Daily Scraper,2026-06-09
CREAM-20260609-0725,Benjamin Ward,benjamin.ward@email.com,(671)-121-6585,HomeSmart,San Francisco,CA,30367,14,26-50,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0726,Edward Watson,edward.watson@email.com,(536)-870-4968,Berkshire Hathaway,Carmel,IN,73344,21,1-10,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0727,Patricia Jones,patricia.jones@email.com,(864)-927-8861,Redfin,Los Angeles,CA,43370,9,11-25,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0728,Linda Gomez,linda.gomez@email.com,(654)-816-6799,ERA Real Estate,Fort Worth,TX,47012,19,1-10,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0729,Amanda Thomas,amanda.thomas@email.com,(289)-845-6007,Keller Williams,Kansas City,MO,72427,14,1-10,97,A,Daily Scraper,2026-06-09
CREAM-20260609-0730,Sarah Jackson,sarah.jackson@email.com,(411)-969-8371,Keller Williams,Anaheim,CA,52505,22,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0731,James Kim,james.kim@email.com,(542)-250-2352,Houlihan Lawrence,Dallas,TX,93560,11,51-100,76,A,Daily Scraper,2026-06-09
CREAM-20260609-0732,Dennis Anderson,dennis.anderson@email.com,(272)-111-8583,Douglas Elliman,Orem,UT,50189,19,11-25,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0733,Helen Gomez,helen.gomez@email.com,(597)-429-1640,Houlihan Lawrence,Evansville,IN,58888,12,11-25,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0734,Justin Reed,justin.reed@email.com,(413)-611-8752,United Real Estate,Las Cruces,NM,20435,17,11-25,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0735,Nancy Brooks,nancy.brooks@email.com,(561)-580-1195,Berkshire Hathaway,Sterling Heights,MI,36600,7,51-100,66,B,Daily Scraper,2026-06-09
CREAM-20260609-0736,Donna Long,donna.long@email.com,(810)-807-6649,Douglas Elliman,Scottsdale,AZ,33435,15,1-10,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0737,Gary Murphy,gary.murphy@email.com,(809)-598-6372,Compass,Tampa,FL,21707,20,26-50,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0738,Justin Adams,justin.adams@email.com,(288)-435-5416,Realty One Group,Cambridge,MA,22363,8,51-100,68,B,Daily Scraper,2026-06-09
CREAM-20260609-0739,Mark Hill,mark.hill@email.com,(891)-584-7195,Berkshire Hathaway,Cleveland,OH,98680,19,100+,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0740,Jonathan Brooks,jonathan.brooks@email.com,(286)-143-4766,Realty One Group,Pittsburgh,PA,21645,21,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0741,Jeffrey Kim,jeffrey.kim@email.com,(497)-332-9913,Better Homes & Gardens,Paterson,NJ,58149,9,51-100,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0742,Melissa Torres,melissa.torres@email.com,(710)-375-4479,HomeSmart,Chicago,IL,55705,9,26-50,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0743,Amanda Gray,amanda.gray@email.com,(536)-273-2069,eXp Realty,Winston-Salem,NC,63454,9,11-25,73,B,Daily Scraper,2026-06-09
CREAM-20260609-0744,Jessica Jones,jessica.jones@email.com,(678)-415-1342,Realty One Group,Toledo,OH,62419,9,26-50,69,B,Daily Scraper,2026-06-09
CREAM-20260609-0745,Daniel Johnson,daniel.johnson@email.com,(644)-177-7089,Exit Realty,Akron,OH,26380,13,100+,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0746,Maria Clark,maria.clark@email.com,(513)-210-7666,Re/Max,St. Petersburg,FL,53926,4,26-50,72,B,Daily Scraper,2026-06-09
CREAM-20260609-0747,Michael Perez,michael.perez@email.com,(219)-238-5260,ERA Real Estate,San Jose,CA,47259,3,1-10,65,B,Daily Scraper,2026-06-09
CREAM-20260609-0748,Christine Young,christine.young@email.com,(414)-647-1257,Redfin,Raleigh,NC,52808,12,51-100,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0749,Joseph Ruiz,joseph.ruiz@email.com,(766)-855-2837,Sotheby's International,San Diego,CA,14595,15,26-50,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0750,George Campbell,george.campbell@email.com,(432)-990-9848,HomeSmart,San Antonio,TX,29660,21,26-50,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0751,Paul Cox,paul.cox@email.com,(397)-300-4861,Better Homes & Gardens,Columbus,OH,59302,18,1-10,99,A,Daily Scraper,2026-06-09
CREAM-20260609-0752,Gary Evans,gary.evans@email.com,(501)-971-4788,Keller Williams,San Antonio,TX,12312,24,100+,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0753,Debra Ward,debra.ward@email.com,(806)-251-7511,Berkshire Hathaway,Fargo,ND,38459,12,1-10,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0754,Pamela Gonzalez,pamela.gonzalez@email.com,(895)-503-7831,The Agency,Akron,OH,68450,21,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0755,Samuel Gutierrez,samuel.gutierrez@email.com,(301)-744-3943,United Real Estate,Wilmington,DE,24210,10,26-50,70,B,Daily Scraper,2026-06-09
CREAM-20260609-0756,Charles Kim,charles.kim@email.com,(648)-886-3124,HomeSmart,Vancouver,WA,84364,13,11-25,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0757,Brandon Adams,brandon.adams@email.com,(394)-246-4637,HomeSmart,Nampa,ID,72001,24,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0758,Catherine Ramos,catherine.ramos@email.com,(353)-331-7190,Weichert Realtors,Fort Worth,TX,31803,10,1-10,79,A,Daily Scraper,2026-06-09
CREAM-20260609-0759,Michelle Baker,michelle.baker@email.com,(838)-753-1180,Weichert Realtors,Scottsdale,AZ,81247,24,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0760,Kathleen Murphy,kathleen.murphy@email.com,(835)-982-4224,Keller Williams,Tempe,AZ,17659,10,11-25,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0761,Dorothy Kelly,dorothy.kelly@email.com,(714)-583-1466,Compass,Cleveland,OH,13632,28,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0762,Debra Ramos,debra.ramos@email.com,(633)-969-9784,Century 21,Stockton,CA,75104,12,51-100,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0763,Ronald Williams,ronald.williams@email.com,(520)-943-4361,Keller Williams,Irvine,CA,93118,6,26-50,74,A,Daily Scraper,2026-06-09
CREAM-20260609-0764,Kathleen Mendoza,kathleen.mendoza@email.com,(747)-438-5762,Coldwell Banker,Chula Vista,CA,12808,24,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0765,Donald Clark,donald.clark@email.com,(867)-359-8052,Sotheby's International,South Bend,IN,72727,10,26-50,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0766,Donna Harris,donna.harris@email.com,(298)-275-5518,eXp Realty,Tucson,AZ,73467,12,26-50,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0767,William Jackson,william.jackson@email.com,(704)-883-9453,Re/Max,Rochester,NH,15531,10,11-25,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0768,Ronald Murphy,ronald.murphy@email.com,(743)-655-4590,Berkshire Hathaway,Los Angeles,CA,11088,19,100+,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0769,Angela Cooper,angela.cooper@email.com,(266)-564-8015,The Agency,Minneapolis,MN,59774,13,11-25,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0770,Laura Taylor,laura.taylor@email.com,(411)-949-9990,Corcoran,Houston,TX,83916,9,26-50,71,A,Daily Scraper,2026-06-09
CREAM-20260609-0771,Laura Ramirez,laura.ramirez@email.com,(804)-108-4992,Realty One Group,Warren,MI,81419,13,11-25,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0772,George Martin,george.martin@email.com,(558)-880-3124,Houlihan Lawrence,El Paso,TX,49701,27,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0773,Larry Reed,larry.reed@email.com,(560)-752-2010,Coldwell Banker,East Honolulu,HI,45602,9,1-10,71,B,Daily Scraper,2026-06-09
CREAM-20260609-0774,Anthony Evans,anthony.evans@email.com,(999)-997-2665,Keller Williams,Reading,PA,15981,1,1-10,60,C,Daily Scraper,2026-06-09
CREAM-20260609-0775,Eric Lopez,eric.lopez@email.com,(321)-992-3200,Douglas Elliman,Springfield,MO,34900,17,1-10,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0776,Emily Morales,emily.morales@email.com,(788)-833-9171,Sotheby's International,Rockford,IL,39365,7,11-25,69,B,Daily Scraper,2026-06-09
CREAM-20260609-0777,Jack Thomas,jack.thomas@email.com,(656)-622-3075,Better Homes & Gardens,San Antonio,TX,16491,19,51-100,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0778,Elizabeth Flores,elizabeth.flores@email.com,(466)-728-2374,United Real Estate,Charlotte,NC,86939,21,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0779,Sandra Reyes,sandra.reyes@email.com,(307)-209-6603,Berkshire Hathaway,Cleveland,OH,30090,7,1-10,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0780,Jerry Ortiz,jerry.ortiz@email.com,(616)-930-2764,Realty One Group,Greensboro,NC,76695,11,11-25,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0781,Debra Taylor,debra.taylor@email.com,(285)-743-4434,Weichert Realtors,Nashua,NH,40641,10,51-100,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0782,Catherine Taylor,catherine.taylor@email.com,(749)-618-6161,Century 21,Amarillo,TX,53775,10,1-10,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0783,Christopher Chavez,christopher.chavez@email.com,(264)-907-7773,Corcoran,Albany,NY,36842,9,51-100,71,A,Daily Scraper,2026-06-09
CREAM-20260609-0784,Sarah Johnson,sarah.johnson@email.com,(484)-255-8147,Exit Realty,Scottsdale,AZ,54411,11,26-50,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0785,Andrew Young,andrew.young@email.com,(992)-796-9030,Sotheby's International,Tacoma,WA,70438,14,100+,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0786,Emily Lee,emily.lee@email.com,(462)-748-4119,Compass,Sacramento,CA,26396,13,11-25,87,A,Daily Scraper,2026-06-09
CREAM-20260609-0787,Jason Lee,jason.lee@email.com,(354)-505-8376,United Real Estate,San Antonio,TX,26029,22,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0788,Dorothy Patel,dorothy.patel@email.com,(604)-720-6931,Sotheby's International,Seattle,WA,45962,21,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0789,Susan Morales,susan.morales@email.com,(630)-873-3476,Redfin,Kansas City,MO,92364,18,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0790,Melissa Stewart,melissa.stewart@email.com,(691)-688-8752,Exit Realty,Indianapolis,IN,13539,4,26-50,60,C,Daily Scraper,2026-06-09
CREAM-20260609-0791,Deborah Hill,deborah.hill@email.com,(673)-961-9735,United Real Estate,Toledo,OH,93775,7,26-50,79,B,Daily Scraper,2026-06-09
CREAM-20260609-0792,Carol White,carol.white@email.com,(208)-492-9999,ERA Real Estate,North Las Vegas,NV,34865,14,51-100,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0793,John Mendoza,john.mendoza@email.com,(902)-283-7572,Redfin,Laramie,WY,45344,10,11-25,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0794,Jason Price,jason.price@email.com,(719)-974-3078,Redfin,Mesa,AZ,77201,8,26-50,67,B,Daily Scraper,2026-06-09
CREAM-20260609-0795,Stephanie Reed,stephanie.reed@email.com,(999)-338-3003,Keller Williams,South Bend,IN,60554,13,26-50,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0796,Ashley King,ashley.king@email.com,(439)-203-7877,Realty One Group,Duluth,MN,65855,13,1-10,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0797,Cynthia Lee,cynthia.lee@email.com,(216)-432-9748,Weichert Realtors,Syracuse,NY,98541,9,51-100,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0798,Melissa Stewart,melissa.stewart@email.com,(952)-557-8773,ERA Real Estate,Jackson,MS,46711,3,26-50,68,C,Daily Scraper,2026-06-09
CREAM-20260609-0799,Elizabeth James,elizabeth.james@email.com,(984)-190-6902,Douglas Elliman,Pittsburgh,PA,39488,10,1-10,71,B,Daily Scraper,2026-06-09
CREAM-20260609-0800,Nancy Morgan,nancy.morgan@email.com,(865)-547-6040,Sotheby's International,Rockford,IL,46278,9,11-25,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0801,William Lopez,william.lopez@email.com,(368)-630-2552,The Agency,Riverside,CA,91024,9,11-25,69,B,Daily Scraper,2026-06-09
CREAM-20260609-0802,Sarah Turner,sarah.turner@email.com,(339)-419-2860,ERA Real Estate,San Jose,CA,19118,22,26-50,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0803,Jessica Miller,jessica.miller@email.com,(831)-771-3988,United Real Estate,San Diego,CA,90651,9,1-10,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0804,Jonathan Flores,jonathan.flores@email.com,(865)-322-9754,Century 21,Baltimore,MD,46897,22,11-25,99,A,Daily Scraper,2026-06-09
CREAM-20260609-0805,Brenda Torres,brenda.torres@email.com,(954)-676-4742,United Real Estate,Lubbock,TX,42063,4,1-10,69,B,Daily Scraper,2026-06-09
CREAM-20260609-0806,James Green,james.green@email.com,(399)-145-7742,Century 21,Augusta,GA,54792,12,11-25,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0807,Debra Evans,debra.evans@email.com,(811)-507-5515,Realty One Group,Amarillo,TX,48950,18,51-100,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0808,Paul Baker,paul.baker@email.com,(403)-605-9645,Exit Realty,Nashua,NH,36164,6,26-50,77,B,Daily Scraper,2026-06-09
CREAM-20260609-0809,Heather Rogers,heather.rogers@email.com,(216)-840-6451,Century 21,Los Angeles,CA,80265,10,26-50,70,A,Daily Scraper,2026-06-09
CREAM-20260609-0810,John Lopez,john.lopez@email.com,(206)-573-5326,Coldwell Banker,San Antonio,TX,82139,10,51-100,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0811,Jeffrey Bennett,jeffrey.bennett@email.com,(500)-533-2934,Weichert Realtors,Tempe,AZ,60697,7,1-10,68,B,Daily Scraper,2026-06-09
CREAM-20260609-0812,Samantha Ruiz,samantha.ruiz@email.com,(913)-962-3046,Weichert Realtors,Reading,PA,77989,18,26-50,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0813,Nancy Mendoza,nancy.mendoza@email.com,(458)-125-8426,Re/Max,Dallas,TX,53281,21,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0814,Sandra Green,sandra.green@email.com,(297)-252-3010,United Real Estate,Stockton,CA,30080,13,11-25,77,A,Daily Scraper,2026-06-09
CREAM-20260609-0815,Betty Nelson,betty.nelson@email.com,(880)-239-3107,Coldwell Banker,Stockton,CA,13687,9,11-25,69,B,Daily Scraper,2026-06-09
CREAM-20260609-0816,Paul Roberts,paul.roberts@email.com,(618)-487-4760,Houlihan Lawrence,Orlando,FL,79566,7,51-100,70,A,Daily Scraper,2026-06-09
CREAM-20260609-0817,Ronald Thomas,ronald.thomas@email.com,(241)-499-7045,HomeSmart,Sioux City,IA,50457,8,1-10,72,B,Daily Scraper,2026-06-09
CREAM-20260609-0818,Sharon Stewart,sharon.stewart@email.com,(424)-961-8319,Century 21,Los Angeles,CA,64418,10,26-50,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0819,Andrew Davis,andrew.davis@email.com,(982)-173-6134,Keller Williams,Irvine,CA,86719,6,51-100,67,B,Daily Scraper,2026-06-09
CREAM-20260609-0820,Jeffrey Patel,jeffrey.patel@email.com,(582)-300-9688,Redfin,New York,NY,36420,19,11-25,100,A,Daily Scraper,2026-06-09
