full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Jerry Lopez,Jerry,Lopez,jerrylopez@compass.com,(334) 418-5836,RE/MAX,Santa Fe,NM,Santa Fe,NM469344,NM,4,12,3300000,76,C,C,3.9,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Susan Wood,Susan,Wood,woodsusan@homesmart.com,(970) 875-3180,United Real Estate,Portland,OR,Portland,OR130969,OR,6,20,10000000,82,A,A,3.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Gregory Richardson,Gregory,Richardson,gregory_richardson@kw.com,(312) 534-5332,Century 21,Phoenix,AZ,Phoenix,AZ525087,AZ,2,16,7200000,87,A,A,3.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
James Turner,James,Turner,james_turner@sothebysrealty.com,(916) 370-6983,Windermere Real Estate,Raleigh,NC,Raleigh,NC308368,NC,6,15,4650000,75,B,B,4.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jessica Kim,Jessica,Kim,jkim@exp.com,(303) 515-5334,Marcus & Millichap,Nashville,TN,Nashville,TN492695,TN,12,40,12800000,89,A,A,3.8,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Daniel Ramos,Daniel,Ramos,daniel.ramos@exp.com,(719) 425-3386,RE/MAX,Nashville,TN,Nashville,TN476775,TN,6,16,5120000,86,A,A,4.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Stephanie Sanchez,Stephanie,Sanchez,ssanchez@yahoo.com,(513) 966-2713,Compass,Portland,OR,Portland,OR565120,OR,8,16,8000000,97,A,A,4.2,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Samantha Williams,Samantha,Williams,samantha.williams@coldwellbanker.com,(503) 906-8519,CBRE,Boise,ID,Boise,ID272172,ID,4,6,2850000,65,C,C,4.4,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Kathleen Hill,Kathleen,Hill,kathleen.hill@exp.com,(316) 491-7019,Independent Agent,Provo,UT,Provo,UT855689,UT,2,3,1500000,68,C,C,4.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Jacob Bennett,Jacob,Bennett,bennett.j@century21.com,(319) 427-8480,Redfin,Memphis,TN,Memphis,TN526115,TN,5,18,5760000,80,B,B,3.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Dennis Kim,Dennis,Kim,kim.d@coldwellbanker.com,(210) 354-9043,Corcoran Global Living,Fort Wayne,IN,Fort Wayne,IN299258,IN,8,10,2400000,87,C,C,3.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Carolyn James,Carolyn,James,jamescarolyn@homesmart.com,(410) 853-9165,Cushman & Wakefield,Chicago,IL,Chicago,IL80824,IL,5,16,4800000,88,A,A,4.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Ryan Wright,Ryan,Wright,rwright@yahoo.com,(515) 815-5051,Windermere Real Estate,Tucson,AZ,Tucson,AZ980596,AZ,4,22,9900000,84,B,B,3.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Frank Cook,Frank,Cook,cookfrank@remax.com,(541) 243-6137,Marcus & Millichap,Tucson,AZ,Tucson,AZ365486,AZ,3,10,4500000,84,B,B,4.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joshua Jones,Joshua,Jones,joshua.jones@century21.com,(402) 905-6252,Sotheby's International Realty,Seattle,WA,Seattle,WA183114,WA,5,35,21000000,96,A,A,3.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mark Castillo,Mark,Castillo,markcastillo@weichert.com,(951) 659-8146,Keller Williams,Miami,FL,Miami,FL585467,FL,7,16,6400000,93,A,A,3.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Steven Hernandez,Steven,Hernandez,steven.hernandez@coldwellbanker.com,(575) 737-7918,Better Homes and Gardens Real Estate,San Francisco,CA,San Francisco,CA669623,CA,10,20,15000000,75,A,A,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Christopher Bailey,Christopher,Bailey,christopherbailey50@homesmart.com,(602) 225-9520,JPMorgan Real Estate,Minneapolis,MN,Minneapolis,MN706480,MN,5,8,2800000,77,A,A,3.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kathleen Baker,Kathleen,Baker,bakerkathleen@compass.com,(713) 267-1971,Coldwell Banker,Louisville,KY,Louisville,KY960883,KY,2,45,10125000,74,B,B,3.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
George Scott,George,Scott,scott.g@century21.com,(575) 790-2976,Century 21,Chicago,IL,Chicago,IL143567,IL,4,20,6000000,71,A,A,4.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Samantha Myers,Samantha,Myers,smyers@gmail.com,(312) 760-5806,eXp Realty,Salt Lake City,UT,Salt Lake City,UT134943,UT,4,22,11000000,70,B,B,3.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Michelle Cook,Michelle,Cook,mcook@homesmart.com,(850) 810-3164,Local Brokerage,Santa Fe,NM,Santa Fe,NM640475,NM,2,6,1650000,60,C,C,3.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Patricia Collins,Patricia,Collins,patriciacollins@kw.com,(313) 337-3074,JPMorgan Real Estate,Cleveland,OH,Cleveland,OH705444,OH,4,4,1000000,73,B,B,4.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Timothy Phillips,Timothy,Phillips,timothy.phillips@realtor.com,(210) 363-3013,Better Homes and Gardens Real Estate,San Francisco,CA,San Francisco,CA907628,CA,10,25,18750000,97,A,A,4.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
James Cooper,James,Cooper,cooperjames@compass.com,(407) 844-6597,eXp Realty,Milwaukee,WI,Milwaukee,WI547595,WI,5,18,4950000,72,B,B,3.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Alexander Edwards,Alexander,Edwards,edwards.a@exp.com,(412) 627-6219,Weichert Realtors,Charlotte,NC,Charlotte,NC578508,NC,4,28,8680000,91,B,B,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Steven Phillips,Steven,Phillips,phillipssteven@remax.com,(316) 317-8450,Windermere Real Estate,Orlando,FL,Orlando,FL333337,FL,6,18,7200000,77,B,B,3.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Gregory Rogers,Gregory,Rogers,rogers.g@kw.com,(260) 472-8913,Coldwell Banker,Richmond,VA,Richmond,VA870056,VA,8,22,8250000,80,B,B,3.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Catherine Richardson,Catherine,Richardson,catherine.richardson@compass.com,(303) 685-2508,Zillow Premier Agent,Chattanooga,TN,Chattanooga,TN798317,TN,5,10,3200000,79,C,C,3.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Samantha Cook,Samantha,Cook,samanthacook42@realtor.com,(816) 508-9080,HomeSmart,Miami,FL,Miami,FL542099,FL,10,20,8000000,77,A,A,3.7,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Jeffrey Ruiz,Jeffrey,Ruiz,jeffreyruiz97@realtor.com,(617) 347-9606,Windermere Real Estate,St. Louis,MO,St. Louis,MO207902,MO,6,10,2600000,72,B,B,3.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Margaret Taylor,Margaret,Taylor,taylor.m@weichert.com,(515) 601-4111,Redfin,Tucson,AZ,Tucson,AZ974385,AZ,1,22,9900000,88,B,B,4.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Gary Hughes,Gary,Hughes,ghughes@homesmart.com,(504) 228-3019,Marcus & Millichap,Salt Lake City,UT,Salt Lake City,UT878926,UT,4,45,22500000,70,B,B,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Michelle Ross,Michelle,Ross,michelleross@sothebysrealty.com,(213) 808-6540,Corcoran Global Living,Tampa,FL,Tampa,FL511080,FL,3,28,11200000,92,B,B,3.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jack Ross,Jack,Ross,rossjack@yahoo.com,(608) 291-8000,Coldwell Banker,Bend,OR,Bend,OR112576,OR,8,6,3000000,82,C,C,3.2,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mary Smith,Mary,Smith,marysmith68@realtor.com,(513) 665-2977,Redfin,Chicago,IL,Chicago,IL663024,IL,8,60,18000000,96,A,A,3.6,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Kathleen Cruz,Kathleen,Cruz,cruz.k@gmail.com,(408) 341-7498,Cushman & Wakefield,Bend,OR,Bend,OR226653,OR,1,15,7500000,85,C,C,4.6,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Scott Clark,Scott,Clark,clark.s@outlook.com,(704) 499-6287,Independent Agent,Omaha,NE,Omaha,NE771008,NE,1,8,1840000,83,B,B,3.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Rebecca Phillips,Rebecca,Phillips,rebeccaphillips92@hotmail.com,(602) 466-4614,JLL,Salt Lake City,UT,Salt Lake City,UT360568,UT,5,10,5000000,72,B,B,3.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Brian Brooks,Brian,Brooks,brianbrooks@hotmail.com,(213) 641-3551,Cushman & Wakefield,Denver,CO,Denver,CO963665,CO,5,16,8800000,82,A,A,3.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jack Anderson,Jack,Anderson,anderson.j@hotmail.com,(213) 871-6389,CBRE,Minneapolis,MN,Minneapolis,MN630527,MN,10,50,17500000,87,A,A,4.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Christopher Flores,Christopher,Flores,cflores@weichert.com,(614) 268-8596,Zillow Premier Agent,Salt Lake City,UT,Salt Lake City,UT487582,UT,4,12,6000000,68,B,B,4.9,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Maria Wood,Maria,Wood,wood.m@coldwellbanker.com,(828) 337-4051,Independent Agent,Boston,MA,Boston,MA141543,MA,5,16,10400000,90,A,A,3.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Debra Gutierrez,Debra,Gutierrez,debragutierrez53@homesmart.com,(206) 464-1971,Sotheby's International Realty,Austin,TX,Austin,TX337980,TX,10,20,7000000,90,A,A,3.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
John Torres,John,Torres,torres.j@realtor.com,(404) 239-5005,JLL,Fort Collins,CO,Fort Collins,CO138309,CO,1,28,15400000,72,C,C,5.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Amanda Carter,Amanda,Carter,amanda_carter@remax.com,(312) 391-9339,Keller Williams,Chattanooga,TN,Chattanooga,TN232100,TN,7,3,960000,83,C,C,3.6,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
George Evans,George,Evans,george_evans@hotmail.com,(515) 609-8726,CBRE,Chicago,IL,Chicago,IL641695,IL,2,16,4800000,68,A,A,4.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Deborah Phillips,Deborah,Phillips,phillipsdeborah@exp.com,(410) 434-8739,Compass,Denver,CO,Denver,CO598088,CO,2,20,11000000,89,A,A,4.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Emily Mendoza,Emily,Mendoza,emily_mendoza@century21.com,(704) 477-9080,Windermere Real Estate,Dallas,TX,Dallas,TX659256,TX,7,30,10500000,82,A,A,3.7,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Kimberly Ortiz,Kimberly,Ortiz,ortiz.k@sothebysrealty.com,(505) 333-8646,Weichert Realtors,Philadelphia,PA,Philadelphia,PA333789,PA,6,16,4640000,73,A,A,3.7,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Carol Morgan,Carol,Morgan,carolmorgan@gmail.com,(515) 828-4650,Compass,Kansas City,MO,Kansas City,MO354699,MO,3,10,2600000,80,B,B,4.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Lisa Carter,Lisa,Carter,lisacarter@weichert.com,(415) 748-9492,Independent Agent,Pittsburgh,PA,Pittsburgh,PA669380,PA,6,35,10150000,90,B,B,4.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Michael Brooks,Michael,Brooks,michaelbrooks@coldwellbanker.com,(713) 698-3683,CBRE,Los Angeles,CA,Los Angeles,CA165746,CA,5,20,15000000,89,A,A,4.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Jack Jackson,Jack,Jackson,jjackson@hotmail.com,(775) 807-3417,Keller Williams,Miami,FL,Miami,FL625275,FL,2,30,12000000,87,A,A,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Kimberly Foster,Kimberly,Foster,fosterkimberly@hotmail.com,(407) 954-9639,Keller Williams,Greenville,SC,Greenville,SC232361,SC,3,20,5800000,69,C,C,4.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Angela Richardson,Angela,Richardson,richardson.a@weichert.com,(801) 779-8099,Sotheby's International Realty,Milwaukee,WI,Milwaukee,WI929596,WI,5,8,2200000,83,B,B,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Linda Patel,Linda,Patel,patel.l@outlook.com,(716) 465-4474,Marcus & Millichap,Cincinnati,OH,Cincinnati,OH232542,OH,1,12,3000000,71,B,B,4.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Raymond Mitchell,Raymond,Mitchell,raymondmitchell82@yahoo.com,(612) 261-5643,Berkshire Hathaway HomeServices,Minneapolis,MN,Minneapolis,MN842246,MN,8,60,21000000,94,A,A,4.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
George Chavez,George,Chavez,george_chavez@realtor.com,(502) 419-5440,Better Homes and Gardens Real Estate,Atlanta,GA,Atlanta,GA149496,GA,3,16,5200000,78,A,A,3.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Mary Jackson,Mary,Jackson,mary_jackson@exp.com,(515) 539-3861,Compass,St. Louis,MO,St. Louis,MO749618,MO,1,12,3120000,78,B,B,4.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Margaret Reed,Margaret,Reed,margaretreed24@century21.com,(312) 670-8433,Keller Williams,Tampa,FL,Tampa,FL531318,FL,3,10,4000000,79,B,B,4.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Edward Morales,Edward,Morales,morales.e@compass.com,(704) 876-4356,eXp Realty,San Antonio,TX,San Antonio,TX123774,TX,6,10,3500000,70,B,B,3.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Timothy Perez,Timothy,Perez,pereztimothy@exp.com,(704) 532-2267,CBRE,Austin,TX,Austin,TX669268,TX,8,12,4200000,90,A,A,4.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Samuel Baker,Samuel,Baker,samuelbaker@compass.com,(716) 582-9567,United Real Estate,Omaha,NE,Omaha,NE736262,NE,2,12,2760000,80,B,B,4.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Cynthia Davis,Cynthia,Davis,cdavis@century21.com,(414) 717-3937,Sotheby's International Realty,San Diego,CA,San Diego,CA664195,CA,5,16,12000000,88,A,A,3.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Scott Howard,Scott,Howard,showard@weichert.com,(205) 857-7022,JLL,Chicago,IL,Chicago,IL106862,IL,5,50,15000000,96,A,A,3.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nicholas Taylor,Nicholas,Taylor,nicholastaylor@outlook.com,(912) 742-2270,Zillow Premier Agent,Minneapolis,MN,Minneapolis,MN635020,MN,7,25,8750000,90,A,A,3.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Janet Edwards,Janet,Edwards,edwards.j@aol.com,(804) 453-1868,Realty ONE Group,New York,NY,New York,NY210487,NY,15,25,21250000,82,A,A,4.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sharon Reed,Sharon,Reed,sharon_reed@weichert.com,(864) 528-6677,HomeSmart,Reno,NV,Reno,NV308968,NV,2,8,3400000,75,C,C,3.3,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Charles Taylor,Charles,Taylor,charlestaylor28@gmail.com,(260) 487-7238,United Real Estate,Greenville,SC,Greenville,SC696836,SC,6,6,1740000,80,C,C,4.3,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Margaret Long,Margaret,Long,long.m@realtor.com,(503) 385-7608,Cushman & Wakefield,Denver,CO,Denver,CO383400,CO,3,16,8800000,74,A,A,5.0,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Amanda Robinson,Amanda,Robinson,robinsonamanda@coldwellbanker.com,(313) 844-9513,CBRE,Columbus,OH,Columbus,OH239315,OH,1,4,1000000,71,B,B,3.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Karen Evans,Karen,Evans,evans.k@hotmail.com,(813) 341-9183,Compass,Cleveland,OH,Cleveland,OH869896,OH,10,28,7000000,94,B,B,4.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephen Ruiz,Stephen,Ruiz,stephenruiz14@century21.com,(479) 531-9810,Century 21,Omaha,NE,Omaha,NE991273,NE,4,10,2300000,73,B,B,4.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Christine Gray,Christine,Gray,graychristine@compass.com,(501) 336-9902,Marcus & Millichap,Miami,FL,Miami,FL771624,FL,6,25,10000000,91,A,A,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Andrew White,Andrew,White,awhite@coldwellbanker.com,(479) 498-1822,Keller Williams,Asheville,NC,Asheville,NC901171,NC,2,20,6200000,87,C,C,4.9,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jonathan Nguyen,Jonathan,Nguyen,nguyen.j@weichert.com,(408) 244-2009,Windermere Real Estate,Washington,DC,Washington,DC294502,DC,6,20,14000000,88,A,A,4.0,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emily Bennett,Emily,Bennett,emilybennett27@yahoo.com,(520) 310-8594,Weichert Realtors,Charleston,SC,Charleston,SC627036,SC,5,20,5800000,72,C,C,4.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Maria Hughes,Maria,Hughes,mhughes@coldwellbanker.com,(619) 559-2110,Zillow Premier Agent,Sacramento,CA,Sacramento,CA307201,CA,8,8,6000000,85,B,B,3.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jacob Clark,Jacob,Clark,jacob_clark@sothebysrealty.com,(864) 237-9338,RE/MAX,Little Rock,AR,Little Rock,AR971211,AR,5,8,1560000,71,C,C,4.5,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Debra Cooper,Debra,Cooper,debracooper@century21.com,(334) 673-5383,CBRE,Cincinnati,OH,Cincinnati,OH325854,OH,1,35,8750000,79,B,B,4.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Katherine White,Katherine,White,katherinewhite94@remax.com,(559) 711-3126,Independent Agent,Montgomery,AL,Montgomery,AL657117,AL,1,28,6160000,95,C,C,3.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nicholas Diaz,Nicholas,Diaz,nicholas_diaz@gmail.com,(585) 455-5772,Independent Agent,Dallas,TX,Dallas,TX953150,TX,3,40,14000000,82,A,A,3.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Emily Scott,Emily,Scott,emily_scott@coldwellbanker.com,(575) 997-1038,CBRE,Chicago,IL,Chicago,IL480671,IL,10,16,4800000,98,A,A,3.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jennifer Lopez,Jennifer,Lopez,jlopez@century21.com,(816) 738-7709,Marcus & Millichap,Chattanooga,TN,Chattanooga,TN824103,TN,1,10,3200000,60,C,C,3.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Angela Young,Angela,Young,young.a@yahoo.com,(504) 377-8218,Keller Williams,Provo,UT,Provo,UT375800,UT,3,3,1500000,77,C,C,3.6,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Justin Diaz,Justin,Diaz,justin.diaz@sothebysrealty.com,(619) 767-7178,Independent Agent,Miami,FL,Miami,FL678189,FL,8,30,12000000,81,A,A,4.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jacob Turner,Jacob,Turner,jturner@outlook.com,(402) 909-5054,Compass,Phoenix,AZ,Phoenix,AZ544090,AZ,6,25,11250000,100,A,A,4.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Dorothy Scott,Dorothy,Scott,dorothy.scott@remax.com,(502) 772-8527,Compass,Albuquerque,NM,Albuquerque,NM114448,NM,7,28,7700000,93,C,C,4.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
