id,name,email,phone,brokerage,state,city,experience_years,transaction_volume_2024,priority_tier,cream_fit_score,lead_date
CREAM_20260605_160083,Emily Robinson,emily.robinson@gmail.com,407-241-4617,Brown Harris Stevens,TN,Nashville,6,53,A,92,2026-06-05
CREAM_20260605_325913,Olivia Garcia,olivia.garcia@outlook.com,415-920-3811,Harry Norman,CA,Irvine,3,37,C,52,2026-06-05
CREAM_20260605_952944,Noah Davis,noah.davis@outlook.com,407-904-8649,Compass,GA,Atlanta,5,35,A,76,2026-06-05
CREAM_20260605_370163,Richard Green,rgreen@kw.com,310-208-2225,United Real Estate,NV,Reno,7,112,B,85,2026-06-05
CREAM_20260605_703709,Emma Hill,hill.emma@outlook.com,415-211-4811,Harry Norman,WI,Madison,3,26,B,73,2026-06-05
CREAM_20260605_335320,Daniel Hernandez,daniel.hernandez@gmail.com,503-204-6920,Keller Williams,TX,Laredo,4,20,B,82,2026-06-05
CREAM_20260605_411298,Ashley Green,ashley_green@gmail.com,503-717-8886,United Real Estate,CA,Irvine,5,16,C,77,2026-06-05
CREAM_20260605_704114,Abigail Robinson,abigailr@hotmail.com,305-348-9175,Weichert Realtors,MI,Grand Rapids,6,104,B,84,2026-06-05
CREAM_20260605_785283,Joshua White,joshua.white@realtor.net,212-131-7367,Redfin,TX,Midland,4,29,C,77,2026-06-05
CREAM_20260605_170855,Richard Wilson,richardw@icloud.com,312-696-4616,Long & Foster,OH,Dayton,10,115,C,57,2026-06-05
CREAM_20260605_555699,Ashley Smith,ashley_smith@gmail.com,512-743-8021,Century 21,NY,Brooklyn,4,37,A,92,2026-06-05
CREAM_20260605_749247,Margaret Garcia,garcia.margaret@hotmail.com,713-710-3206,Nexthome,TN,Nashville,2,6,A,89,2026-06-05
CREAM_20260605_317854,Evelyn Brown,evelyn.brown@icloud.com,305-865-6744,eXp Realty,NY,Schenectady,7,172,C,70,2026-06-05
CREAM_20260605_250440,Donna Adams,donna.adams@kw.com,404-557-3316,Redfin,NC,Raleigh,6,63,B,68,2026-06-05
CREAM_20260605_932797,Evelyn Robinson,evelynr@gmail.com,617-552-2509,JPAR,CO,Westminster,5,21,C,74,2026-06-05
CREAM_20260605_159306,Dorothy Taylor,dorothyt@realtor.net,213-709-2909,JPAR,WA,Seattle,6,78,A,77,2026-06-05
CREAM_20260605_176345,Paul Nguyen,pauln@icloud.com,212-978-3233,Brown Harris Stevens,NM,Albuquerque,5,34,A,94,2026-06-05
CREAM_20260605_876666,Emily Hernandez,ehernandez@yahoo.com,617-426-9842,Harry Norman,DC,Washington,4,33,A,99,2026-06-05
CREAM_20260605_464384,Joshua Mitchell,joshua.mitchell@icloud.com,602-321-5301,ReeceNichols,FL,Jacksonville,5,40,A,75,2026-06-05
CREAM_20260605_212349,Logan Scott,logans@hotmail.com,303-233-2627,Brown Harris Stevens,CO,Aurora,10,163,B,74,2026-06-05
CREAM_20260605_724816,Alexander Martinez,amartinez@kw.com,305-157-8153,Semonin,NY,Brooklyn,10,62,A,87,2026-06-05
CREAM_20260605_602936,Nancy Campbell,nancy.campbell@hotmail.com,617-966-6638,Engel & Völkers,OK,Oklahoma City,3,28,A,78,2026-06-05
CREAM_20260605_571958,John Sanchez,john_sanchez@realtor.net,503-739-5266,HomeSmart,NY,Syracuse,4,20,B,68,2026-06-05
CREAM_20260605_484780,Richard Baker,richard.baker@gmail.com,305-892-6906,eXp Realty,FL,Miami Gardens,6,111,C,77,2026-06-05
CREAM_20260605_366122,Abigail Brown,abrown@realtor.net,303-324-7217,Semonin,CA,San Jose,10,58,A,86,2026-06-05
CREAM_20260605_315517,Linda Green,linda.green@remax.net,212-503-8006,Corcoran,TN,Memphis,5,21,B,77,2026-06-05
CREAM_20260605_236335,David Brown,brown.david@realtor.net,404-549-6419,Brown Harris Stevens,TX,Corpus Christi,10,51,B,72,2026-06-05
CREAM_20260605_709101,Karen Green,karen.green@icloud.com,303-586-8637,RE/MAX,KS,Kansas City,6,60,A,94,2026-06-05
CREAM_20260605_551968,Abigail Brown,brown.abigail@realtor.net,303-819-1629,Nexthome,FL,Clearwater,3,17,C,67,2026-06-05
CREAM_20260605_909528,Joshua Martinez,joshua.martinez@gmail.com,303-774-5271,ReeceNichols,OK,Oklahoma City,5,33,A,75,2026-06-05
CREAM_20260605_575661,Abigail Martin,martin.abigail@icloud.com,310-386-7165,United Real Estate,CO,Pueblo,6,104,C,71,2026-06-05
CREAM_20260605_130602,Steven Williams,steven.williams@icloud.com,617-116-9270,Weichert Realtors,CO,Fort Collins,3,26,B,74,2026-06-05
CREAM_20260605_453454,Donna Roberts,donna.roberts@yahoo.com,415-558-2947,Berkshire Hathaway,CO,Fort Collins,9,125,B,74,2026-06-05
CREAM_20260605_529042,Kimberly Williams,kimberly.williams@yahoo.com,617-181-9169,Harry Norman,CA,Sacramento,10,148,A,77,2026-06-05
CREAM_20260605_768717,Linda Young,linday@realtor.net,206-622-1600,Better Homes and Gardens,OR,Portland,2,12,A,76,2026-06-05
CREAM_20260605_829398,David Lopez,lopez.david@gmail.com,206-207-6851,Long & Foster,NC,Fayetteville,10,60,C,78,2026-06-05
CREAM_20260605_577198,Andrew Allen,aallen@hotmail.com,303-941-4723,Berkshire Hathaway,TX,Amarillo,6,142,B,75,2026-06-05
CREAM_20260605_705920,Jessica Sanchez,sanchez.jessica@gmail.com,213-504-9009,Semonin,OH,Canton,2,9,C,66,2026-06-05
CREAM_20260605_988881,Michelle Garcia,michelle_garcia@kw.com,303-856-9296,Coldwell Banker,TX,Waco,7,192,C,51,2026-06-05
CREAM_20260605_470085,Ethan Taylor,ethan.taylor@kw.com,213-804-6975,ERA Real Estate,FL,West Palm Beach,15,185,C,52,2026-06-05
CREAM_20260605_848643,Michelle Nguyen,michelle.nguyen@icloud.com,512-123-5708,Weichert Realtors,IN,Indianapolis,6,51,A,93,2026-06-05
CREAM_20260605_588472,Ava Gonzalez,agonzalez@yahoo.com,312-829-6257,Compass,FL,Tampa,2,13,A,78,2026-06-05
CREAM_20260605_977548,Sandra Clark,sandra_clark@hotmail.com,415-666-1685,Coldwell Banker,MI,Grand Rapids,5,15,B,64,2026-06-05
CREAM_20260605_817831,Sophia Carter,scarter@yahoo.com,212-731-1630,Compass,OR,Salem,5,26,B,85,2026-06-05
CREAM_20260605_951553,Joshua Hall,joshua.hall@kw.com,212-739-2262,ERA Real Estate,TX,Grand Prairie,6,67,B,65,2026-06-05
CREAM_20260605_595637,Olivia Thompson,olivia.thompson@outlook.com,512-801-7922,Century 21,NY,Manhattan,9,180,A,89,2026-06-05
CREAM_20260605_839161,Emma Flores,emmaf@yahoo.com,303-707-5371,Realty One Group,IL,Chicago,5,24,A,81,2026-06-05
CREAM_20260605_272367,Emma Sanchez,esanchez@icloud.com,312-879-3423,RE/MAX,WI,Milwaukee,8,102,A,90,2026-06-05
CREAM_20260605_204761,Sarah Martinez,martinez.sarah@hotmail.com,713-473-8703,RE/MAX,CA,Irvine,8,124,C,63,2026-06-05
CREAM_20260605_398256,Charlotte Martin,martin.charlotte@kw.com,617-481-8716,Long & Foster,NY,Queens,5,25,A,93,2026-06-05
CREAM_20260605_327266,Sandra Jones,sandraj@outlook.com,312-858-9889,JPAR,TX,Austin,4,17,A,84,2026-06-05
CREAM_20260605_144750,Jacob Wright,jwright@kw.com,310-804-1560,Compass,NY,Rochester,10,77,B,65,2026-06-05
CREAM_20260605_513539,Mary Moore,mary_moore@gmail.com,512-540-4850,HomeSmart,TX,McKinney,7,76,C,53,2026-06-05
CREAM_20260605_657071,Michael Robinson,robinson.michael@yahoo.com,617-903-5065,Engel & Völkers,FL,Hialeah,5,16,B,81,2026-06-05
CREAM_20260605_155956,Nancy Scott,scott.nancy@yahoo.com,303-702-8451,eXp Realty,VA,Chesapeake,6,183,B,84,2026-06-05
CREAM_20260605_142699,Michael Martin,michael_martin@remax.net,415-764-1916,Realty One Group,VA,Chesapeake,7,194,B,85,2026-06-05
CREAM_20260605_508127,Daniel Brown,daniel_brown@realtor.net,310-416-9229,Nexthome,NY,Rochester,7,50,B,73,2026-06-05
CREAM_20260605_198958,David Smith,david_smith@hotmail.com,503-842-3486,ReeceNichols,OH,Toledo,8,101,B,65,2026-06-05
CREAM_20260605_375160,Olivia Thomas,oliviat@hotmail.com,415-957-8674,Brown Harris Stevens,TX,Pasadena,7,172,C,67,2026-06-05
CREAM_20260605_454451,Patricia Gonzalez,pgonzalez@hotmail.com,305-668-1478,Sothebys International,CA,Stockton,8,107,B,63,2026-06-05
CREAM_20260605_834126,Mary Flores,mary.flores@kw.com,213-373-5037,Redfin,CA,Fresno,7,89,B,62,2026-06-05
CREAM_20260605_501570,Liam Campbell,liam.campbell@kw.com,213-119-2237,RE/MAX,DC,Washington,6,132,A,81,2026-06-05
CREAM_20260605_895564,Joshua Hill,joshuah@icloud.com,404-384-1575,Howard Hanna,TX,Fort Worth,5,19,A,90,2026-06-05
CREAM_20260605_191223,Daniel Scott,dscott@gmail.com,407-911-3054,Realty One Group,TX,Amarillo,5,18,B,80,2026-06-05
CREAM_20260605_405304,Oliver Miller,miller.oliver@kw.com,404-127-5921,Coldwell Banker,TX,Houston,9,183,A,76,2026-06-05
CREAM_20260605_605549,Logan Young,lyoung@kw.com,212-721-5564,eXp Realty,FL,Pembroke Pines,4,18,B,71,2026-06-05
CREAM_20260605_601035,Noah Harris,noah_harris@yahoo.com,213-638-6649,Keller Williams,WI,Milwaukee,2,7,A,89,2026-06-05
CREAM_20260605_962676,Liam Walker,walker.liam@kw.com,213-308-6805,ReeceNichols,CA,Stockton,3,32,B,71,2026-06-05
CREAM_20260605_760812,Ashley Campbell,ashley_campbell@gmail.com,602-623-5877,Redfin,CA,Santa Ana,5,22,B,86,2026-06-05
CREAM_20260605_301780,Michelle Lopez,michellel@remax.net,212-890-1212,HomeSmart,NY,Brooklyn,8,67,A,88,2026-06-05
CREAM_20260605_964857,Sandra Campbell,sandrac@remax.net,310-887-6586,Better Homes and Gardens,CA,Long Beach,2,6,B,69,2026-06-05
CREAM_20260605_991311,Michael Martin,martin.michael@yahoo.com,212-417-9550,Compass,TX,Carrollton,10,130,C,71,2026-06-05
CREAM_20260605_157781,Lucas Nelson,lucas_nelson@remax.net,310-892-3783,Long & Foster,OH,Akron,3,35,B,68,2026-06-05
CREAM_20260605_893926,Charlotte Lopez,charlottel@hotmail.com,212-727-9693,Semonin,NY,Manhattan,7,122,A,86,2026-06-05
CREAM_20260605_418071,Daniel Garcia,daniel.garcia@realtor.net,415-728-2781,Coldwell Banker,GA,Atlanta,1,3,A,88,2026-06-05
CREAM_20260605_598645,Joseph Thomas,jthomas@yahoo.com,512-574-7683,Realty One Group,OH,Columbus,4,34,A,99,2026-06-05
CREAM_20260605_356079,Emma Carter,ecarter@remax.net,312-952-5115,Compass,OH,Akron,7,134,B,86,2026-06-05
CREAM_20260605_310878,Kimberly Taylor,kimberlyt@hotmail.com,503-703-4858,Better Homes and Gardens,CA,San Francisco,7,137,A,85,2026-06-05
CREAM_20260605_674588,Jessica Perez,jessicap@kw.com,305-967-5821,ReeceNichols,FL,Miami,15,177,A,98,2026-06-05
CREAM_20260605_394816,Jessica Thomas,jessica_thomas@hotmail.com,305-750-3626,United Real Estate,OK,Tulsa,5,18,B,85,2026-06-05
CREAM_20260605_602936,Daniel Robinson,daniel.robinson@remax.net,602-263-6330,Realty ONE Group,NY,Rochester,12,147,B,72,2026-06-05
CREAM_20260605_157896,Alexander Wright,awright@kw.com,310-195-5416,Berkshire Hathaway,CA,Stockton,9,168,B,78,2026-06-05
CREAM_20260605_742911,Richard Allen,richard.allen@kw.com,206-402-5540,eXp Realty,TX,Laredo,4,33,B,63,2026-06-05
CREAM_20260605_318365,Daniel Moore,daniel.moore@yahoo.com,310-307-7920,Harry Norman,CA,San Jose,4,23,A,97,2026-06-05
CREAM_20260605_418461,Michelle Hernandez,michelle.hernandez@gmail.com,305-595-8998,Berkshire Hathaway,GA,Columbus,4,31,B,75,2026-06-05
CREAM_20260605_142678,Mark Hall,mark_hall@icloud.com,407-322-5413,Christies International,TX,El Paso,4,26,B,67,2026-06-05
CREAM_20260605_781826,Patricia Scott,scott.patricia@yahoo.com,407-158-6592,Engel & Völkers,TN,Nashville,4,32,A,90,2026-06-05
CREAM_20260605_403347,Patricia Harris,patricia_harris@kw.com,503-371-3683,ERA Real Estate,OH,Columbus,6,52,A,93,2026-06-05
CREAM_20260605_152004,Ashley Walker,ashley_walker@icloud.com,512-247-8834,Semonin,FL,Jacksonville,6,171,A,91,2026-06-05
CREAM_20260605_647809,Alexander Davis,alexander.davis@realtor.net,206-318-8061,eXp Realty,TX,Pasadena,8,133,C,71,2026-06-05
CREAM_20260605_824331,Margaret King,margaret_king@outlook.com,310-192-4492,Engel & Völkers,CA,San Jose,5,31,A,99,2026-06-05
CREAM_20260605_496214,Thomas Thomas,thomas.thomas@yahoo.com,512-619-7015,Corcoran,NY,Rochester,9,85,B,82,2026-06-05
CREAM_20260605_856701,Matthew Anderson,matthew_anderson@gmail.com,415-910-7125,Century 21,CO,Colorado Springs,4,32,A,81,2026-06-05
CREAM_20260605_143751,Jacob Thomas,jacobt@yahoo.com,407-805-2159,RE/MAX,CO,Fort Collins,4,39,B,68,2026-06-05
CREAM_20260605_350381,Olivia Flores,olivia.flores@icloud.com,404-736-1867,Realty One Group,KY,Louisville,5,22,A,84,2026-06-05
CREAM_20260605_849200,Joshua Flores,joshuaf@hotmail.com,206-388-6723,Realty ONE Group,NY,Rochester,9,52,B,84,2026-06-05
CREAM_20260605_922587,Isabella Rodriguez,isabella_rodriguez@realtor.net,415-736-4029,Howard Hanna,OK,Tulsa,8,76,B,88,2026-06-05
CREAM_20260605_860274,Michelle Lewis,mlewis@kw.com,312-898-3465,Redfin,CO,Centennial,1,10,C,72,2026-06-05
CREAM_20260605_338893,Joshua Thompson,joshuat@gmail.com,407-596-3628,Realty One Group,NV,Henderson,6,43,B,88,2026-06-05
CREAM_20260605_605745,James Green,jamesg@remax.net,617-481-1494,United Real Estate,CA,Fresno,9,53,B,70,2026-06-05
CREAM_20260605_270524,Olivia Anderson,oliviaa@hotmail.com,617-375-7604,Nexthome,DC,Washington,4,34,A,83,2026-06-05
CREAM_20260605_209063,Charlotte Flores,charlotte.flores@hotmail.com,512-494-5608,Compass,TX,Denton,7,184,C,76,2026-06-05
CREAM_20260605_790417,Betty Scott,scott.betty@outlook.com,512-261-5441,Harry Norman,VA,Norfolk,9,90,B,73,2026-06-05
CREAM_20260605_472552,Jacob Jones,jones.jacob@hotmail.com,303-310-2994,Realty One Group,CA,San Diego,5,26,A,86,2026-06-05
CREAM_20260605_371608,Olivia Carter,olivia_carter@remax.net,404-355-6400,Brown Harris Stevens,FL,Tampa,9,98,A,98,2026-06-05
CREAM_20260605_156170,Alexander Flores,alexander.flores@outlook.com,212-854-5998,Semonin,TN,Nashville,9,96,A,78,2026-06-05
CREAM_20260605_890391,Logan Davis,logan_davis@gmail.com,602-680-9822,ReeceNichols,NM,Albuquerque,6,151,A,81,2026-06-05
CREAM_20260605_865022,Isabella Davis,davis.isabella@remax.net,503-621-9579,Realty ONE Group,TX,Dallas,9,40,A,78,2026-06-05
CREAM_20260605_959248,John Rodriguez,johnr@realtor.net,602-818-6189,The Agency,MI,Grand Rapids,2,9,B,62,2026-06-05
CREAM_20260605_715768,Daniel Lopez,dlopez@kw.com,407-900-4801,Harry Norman,FL,Fort Lauderdale,3,15,A,88,2026-06-05
CREAM_20260605_166631,Betty Sanchez,bettys@realtor.net,310-816-4402,JPAR,MO,Kansas City,5,19,A,75,2026-06-05
CREAM_20260605_239077,Emily Adams,eadams@yahoo.com,415-273-9553,Realty ONE Group,CO,Thornton,3,36,C,53,2026-06-05
CREAM_20260605_501062,John Wright,jwright@hotmail.com,617-234-8985,Harry Norman,WA,Seattle,8,70,A,94,2026-06-05
CREAM_20260605_551726,Richard Martin,richard.martin@remax.net,415-921-4414,Howard Hanna,OH,Cincinnati,3,33,B,74,2026-06-05
CREAM_20260605_249354,Donna Roberts,donna.roberts@gmail.com,512-795-8254,Harry Norman,OR,Gresham,9,122,B,67,2026-06-05
CREAM_20260605_128378,Elizabeth Miller,elizabethm@yahoo.com,415-516-9422,ReeceNichols,WI,Madison,15,186,B,83,2026-06-05
CREAM_20260605_756031,Joshua Rodriguez,rodriguez.joshua@icloud.com,212-636-9239,Keller Williams,TN,Nashville,7,126,A,86,2026-06-05
CREAM_20260605_520842,Michael Jackson,jackson.michael@outlook.com,503-178-1406,Coldwell Banker,CO,Greeley,4,30,C,54,2026-06-05
CREAM_20260605_305200,Mia Green,green.mia@remax.net,312-263-8034,Douglas Elliman,MI,Detroit,2,11,A,91,2026-06-05
CREAM_20260605_281011,Sandra King,sandra_king@outlook.com,415-861-2129,Redfin,CA,Stockton,6,159,B,80,2026-06-05
CREAM_20260605_851887,John Sanchez,john_sanchez@hotmail.com,512-219-6527,Christies International,CO,Aurora,4,28,B,84,2026-06-05
CREAM_20260605_586577,Betty Taylor,btaylor@gmail.com,213-915-6317,eXp Realty,FL,Fort Lauderdale,5,20,A,81,2026-06-05
CREAM_20260605_962153,Charlotte Hall,hall.charlotte@hotmail.com,404-575-1553,Semonin,FL,Pembroke Pines,10,89,B,86,2026-06-05
CREAM_20260605_892547,Richard Mitchell,mitchell.richard@gmail.com,415-767-8962,Long & Foster,CO,Pueblo,2,3,C,50,2026-06-05
CREAM_20260605_487145,David Scott,david_scott@realtor.net,503-931-7006,Long & Foster,OH,Parma,3,29,C,58,2026-06-05
CREAM_20260605_792033,Karen Torres,karen_torres@yahoo.com,206-931-9512,Sothebys International,NC,High Point,5,39,C,66,2026-06-05
CREAM_20260605_514825,Emma Davis,emmad@realtor.net,404-839-4415,Weichert Realtors,CA,Stockton,4,26,B,74,2026-06-05
CREAM_20260605_825381,Evelyn Thomas,evelyn.thomas@yahoo.com,407-795-2270,eXp Realty,NY,Manhattan,7,136,A,76,2026-06-05
CREAM_20260605_809013,Charles Robinson,charles_robinson@remax.net,206-687-1801,The Agency,CA,Los Angeles,9,142,A,93,2026-06-05
CREAM_20260605_461952,Alexander Martinez,alexanderm@yahoo.com,512-657-7393,Sothebys International,NY,Buffalo,6,49,B,84,2026-06-05
CREAM_20260605_162073,Emma Garcia,emma_garcia@gmail.com,312-918-4312,Berkshire Hathaway,FL,Tampa,3,16,A,81,2026-06-05
CREAM_20260605_908522,Isabella Adams,isabellaa@outlook.com,206-826-1558,Douglas Elliman,CA,Santa Ana,12,193,B,72,2026-06-05
CREAM_20260605_193337,Dorothy Torres,dorothy.torres@remax.net,212-558-1786,Compass,CA,San Francisco,7,119,A,94,2026-06-05
CREAM_20260605_998638,Patricia Lewis,patricia.lewis@outlook.com,617-619-7966,Century 21,CA,Bakersfield,8,83,B,66,2026-06-05
CREAM_20260605_177831,Steven Brown,steven_brown@kw.com,213-759-1599,HomeSmart,TX,Brownsville,12,40,C,62,2026-06-05
CREAM_20260605_600976,Mia King,mia.king@realtor.net,503-509-2999,Harry Norman,OR,Portland,6,189,A,84,2026-06-05
CREAM_20260605_161958,Michelle King,michelle.king@outlook.com,213-355-9403,Howard Hanna,FL,Miami,7,188,A,75,2026-06-05
CREAM_20260605_159659,Emma Johnson,emma.johnson@realtor.net,310-149-1105,Realty ONE Group,TX,Corpus Christi,4,25,B,88,2026-06-05
CREAM_20260605_889116,John Ramirez,johnr@kw.com,213-748-5186,HomeSmart,TX,Houston,12,109,A,84,2026-06-05
CREAM_20260605_205101,James Wright,jwright@outlook.com,213-355-6106,RE/MAX,TX,Austin,1,10,A,82,2026-06-05
CREAM_20260605_953590,Dorothy Mitchell,dorothym@realtor.net,617-826-8174,Long & Foster,NC,Fayetteville,5,23,C,72,2026-06-05
CREAM_20260605_941636,David Baker,davidb@outlook.com,404-371-3835,Realty One Group,TX,Pasadena,7,115,C,67,2026-06-05
CREAM_20260605_173099,Isabella Allen,isabella_allen@remax.net,212-920-5829,Douglas Elliman,CA,Fresno,5,40,B,77,2026-06-05
CREAM_20260605_573368,Paul Campbell,paulc@gmail.com,512-370-2922,ERA Real Estate,CA,Fresno,7,189,B,69,2026-06-05
CREAM_20260605_424100,John Campbell,johnc@remax.net,512-715-5721,Redfin,NY,Manhattan,4,32,A,82,2026-06-05
CREAM_20260605_213463,William Rodriguez,william.rodriguez@yahoo.com,305-333-6589,Brown Harris Stevens,NC,Winston-Salem,5,28,B,68,2026-06-05
CREAM_20260605_387450,Patricia Brown,patriciab@remax.net,503-239-2107,Long & Foster,WI,Milwaukee,4,36,A,96,2026-06-05
CREAM_20260605_677300,Joseph Adams,josepha@hotmail.com,305-733-6527,ERA Real Estate,PA,Philadelphia,5,21,A,81,2026-06-05
CREAM_20260605_388208,Jacob Adams,adams.jacob@yahoo.com,212-364-5288,Keller Williams,OR,Salem,5,22,B,89,2026-06-05
CREAM_20260605_941768,Kimberly Thompson,kimberly_thompson@realtor.net,404-129-4699,Berkshire Hathaway,NM,Albuquerque,4,37,A,79,2026-06-05
CREAM_20260605_236268,Mark Clark,mclark@gmail.com,617-737-4974,Century 21,MI,Detroit,3,17,A,99,2026-06-05
CREAM_20260605_310576,Daniel Roberts,roberts.daniel@icloud.com,407-452-7869,ReeceNichols,TX,Corpus Christi,5,34,B,78,2026-06-05
CREAM_20260605_115255,Liam Allen,allen.liam@outlook.com,602-931-4766,Redfin,GA,Atlanta,3,18,A,75,2026-06-05
CREAM_20260605_525990,Richard Hernandez,richardh@remax.net,512-193-7154,Berkshire Hathaway,CO,Fort Collins,5,40,B,77,2026-06-05
CREAM_20260605_246321,Ava Lee,ava_lee@icloud.com,602-297-9058,Brown Harris Stevens,MI,Detroit,4,25,A,94,2026-06-05
CREAM_20260605_220025,Lisa Young,lyoung@gmail.com,713-947-6659,Compass,WI,Madison,7,143,B,66,2026-06-05
CREAM_20260605_620586,Charles Lopez,charles.lopez@outlook.com,602-724-8480,Better Homes and Gardens,FL,Hialeah,7,55,B,76,2026-06-05
CREAM_20260605_276465,Margaret Williams,margaret_williams@hotmail.com,312-444-6471,Weichert Realtors,AZ,Tucson,3,21,A,98,2026-06-05
CREAM_20260605_506540,Joshua Williams,joshua_williams@icloud.com,415-133-8825,Berkshire Hathaway,NC,Raleigh,4,15,B,83,2026-06-05
CREAM_20260605_849644,Steven Johnson,steven.johnson@hotmail.com,212-243-6814,United Real Estate,CA,Los Angeles,8,191,A,77,2026-06-05
CREAM_20260605_577313,Paul Thompson,paul.thompson@kw.com,512-224-9203,JPAR,TN,Knoxville,6,53,B,82,2026-06-05
CREAM_20260605_691480,Richard Walker,rwalker@yahoo.com,404-587-9044,United Real Estate,NV,Henderson,6,196,B,61,2026-06-05
CREAM_20260605_764545,Lisa Moore,moore.lisa@icloud.com,303-332-4302,Century 21,CO,Pueblo,5,39,C,57,2026-06-05
CREAM_20260605_731903,Noah Hernandez,noah.hernandez@kw.com,415-956-3146,Harry Norman,TX,San Antonio,1,8,A,97,2026-06-05
CREAM_20260605_782885,Betty Roberts,betty_roberts@gmail.com,212-960-9734,Harry Norman,TX,San Antonio,7,56,A,83,2026-06-05
CREAM_20260605_428902,Olivia Wilson,olivia.wilson@realtor.net,404-145-5664,Engel & Völkers,NY,Queens,7,181,A,98,2026-06-05
CREAM_20260605_724807,Sophia Gonzalez,sgonzalez@remax.net,617-575-2334,Douglas Elliman,FL,Gainesville,6,188,C,61,2026-06-05
CREAM_20260605_836204,Andrew Moore,amoore@realtor.net,602-348-5807,The Agency,TX,Waco,8,142,C,61,2026-06-05
CREAM_20260605_486251,James Williams,williams.james@gmail.com,415-263-5708,Engel & Völkers,NC,Greensboro,4,22,B,86,2026-06-05
CREAM_20260605_339637,Andrew Ramirez,andrewr@remax.net,503-141-6075,ReeceNichols,AZ,Tucson,6,60,A,90,2026-06-05
CREAM_20260605_275484,Sandra Gonzalez,sgonzalez@hotmail.com,305-921-2970,ERA Real Estate,WA,Spokane,5,16,B,70,2026-06-05
CREAM_20260605_404449,Abigail Adams,abigail.adams@icloud.com,617-238-4161,Semonin,TX,San Antonio,5,20,A,86,2026-06-05
CREAM_20260605_621964,Logan Martinez,logan.martinez@realtor.net,617-348-8689,Redfin,TX,Houston,8,48,A,100,2026-06-05
CREAM_20260605_332941,Sarah Wright,sarah_wright@yahoo.com,512-274-1423,Sothebys International,FL,St Petersburg,5,25,B,85,2026-06-05
CREAM_20260605_819217,Joseph Rivera,jrivera@gmail.com,213-896-8468,Realty One Group,DC,Washington,7,164,A,78,2026-06-05
CREAM_20260605_532815,Patricia Roberts,proberts@icloud.com,713-513-2232,Howard Hanna,NC,Wilmington,6,181,C,70,2026-06-05
CREAM_20260605_715330,Logan Martin,martin.logan@outlook.com,512-954-1620,JPAR,MO,Kansas City,8,160,A,99,2026-06-05
CREAM_20260605_830711,Thomas Nguyen,tnguyen@yahoo.com,312-865-5687,Berkshire Hathaway,NY,Mount Vernon,8,192,C,65,2026-06-05
CREAM_20260605_946330,Kimberly Rivera,krivera@remax.net,206-820-9912,ERA Real Estate,MA,Boston,3,20,A,80,2026-06-05
CREAM_20260605_882598,Dorothy Scott,scott.dorothy@realtor.net,713-933-7889,Compass,WI,Milwaukee,5,33,A,77,2026-06-05
CREAM_20260605_546320,Elizabeth Nelson,enelson@realtor.net,206-365-6004,United Real Estate,IL,Chicago,5,23,A,100,2026-06-05
CREAM_20260605_941499,Noah Young,noah_young@icloud.com,310-922-8838,Better Homes and Gardens,TX,Grand Prairie,1,9,B,68,2026-06-05
CREAM_20260605_826657,Steven Martin,stevenm@remax.net,310-996-9923,Harry Norman,CO,Aurora,5,19,B,75,2026-06-05
CREAM_20260605_353777,Mark Rivera,markr@icloud.com,310-124-8170,Howard Hanna,TX,Grand Prairie,8,117,B,85,2026-06-05
CREAM_20260605_353477,Joseph Nelson,joseph_nelson@gmail.com,503-984-5002,ERA Real Estate,NY,Yonkers,9,66,B,76,2026-06-05
CREAM_20260605_230021,Dorothy Garcia,garcia.dorothy@kw.com,713-592-2646,Sothebys International,OH,Cincinnati,9,52,B,62,2026-06-05
CREAM_20260605_234306,Steven Adams,steven_adams@gmail.com,617-875-5769,JPAR,AZ,Mesa,6,130,B,69,2026-06-05
CREAM_20260605_982747,Liam Smith,lsmith@yahoo.com,305-599-1759,Weichert Realtors,CA,Glendale,2,11,C,68,2026-06-05
CREAM_20260605_809152,Amelia Jones,jones.amelia@yahoo.com,415-405-5186,Realty ONE Group,CO,Colorado Springs,2,9,A,85,2026-06-05
CREAM_20260605_249380,Charles Smith,smith.charles@icloud.com,305-250-6794,Better Homes and Gardens,NC,Charlotte,5,25,A,81,2026-06-05
CREAM_20260605_666281,Jacob Ramirez,jacob_ramirez@gmail.com,713-345-3817,Long & Foster,CA,Rancho Cucamonga,7,180,C,73,2026-06-05
CREAM_20260605_348194,Michael Gonzalez,gonzalez.michael@gmail.com,213-577-2629,Sothebys International,NY,Brooklyn,8,113,A,95,2026-06-05
CREAM_20260605_411497,Nancy Taylor,nancyt@kw.com,206-665-3199,JPAR,FL,Miami Gardens,6,63,C,80,2026-06-05
CREAM_20260605_699011,Sophia Martin,sophia_martin@icloud.com,407-544-3561,ERA Real Estate,TX,Killeen,3,24,C,73,2026-06-05
CREAM_20260605_126263,Emma Gonzalez,emma.gonzalez@yahoo.com,415-678-6806,HomeSmart,MA,Boston,10,171,A,98,2026-06-05
CREAM_20260605_490734,Kimberly Baker,kbaker@kw.com,602-538-6655,ReeceNichols,CO,Lakewood,4,29,C,78,2026-06-05
CREAM_20260605_526115,Emma Carter,ecarter@hotmail.com,213-627-4371,JPAR,TX,Abilene,20,42,C,69,2026-06-05
