id,first_name,last_name,email,phone,city,state,priority,years_experience,experience_tier,cream_fit_score,estimated_transactions,brokerage,license_number,source,scraped_at
CREAM-20260629-0531,Matthew,Thomas,matthew.thomas@realty.com,(587) 609-4235,Columbus,OH,B,4,Mid,90,6,Coldwell Banker,OH849233,CREAM Lead Scraper,2026-06-29T06:20:26.817556
CREAM-20260629-0532,Sarah,Lewis,sarah.lewis@yahoo.com,(768) 569-6501,Nashville,TN,B,3,Mid,83,5,Compass,TN393103,CREAM Lead Scraper,2026-06-29T06:20:26.817592
CREAM-20260629-0533,Robert,Williams,robert.williams@yahoo.com,(692) 636-8360,Charlotte,NC,B,12,Senior,76,48,Compass,NC900131,CREAM Lead Scraper,2026-06-29T06:20:26.817605
CREAM-20260629-0534,Amanda,Perez,amanda.perez@gmail.com,(454) 330-5152,Las Vegas,NV,B,8,Senior,72,34,Compass,NV551970,CREAM Lead Scraper,2026-06-29T06:20:26.817617
CREAM-20260629-0535,Amanda,Robinson,amanda.robinson@realtor.com,(816) 686-9935,Jacksonville,FL,B,10,Senior,94,20,RE/MAX,FL743971,CREAM Lead Scraper,2026-06-29T06:20:26.817629
CREAM-20260629-0536,Jennifer,Brown,jennifer.brown@realty.com,(604) 759-5424,Nashville,TN,B,11,Senior,96,19,Keller Williams,TN881839,CREAM Lead Scraper,2026-06-29T06:20:26.817642
CREAM-20260629-0537,Lisa,Anderson,lisa.anderson@sothebysrealty.com,(341) 508-9343,Jacksonville,FL,B,12,Senior,94,48,Sotheby's,FL523850,CREAM Lead Scraper,2026-06-29T06:20:26.817653
CREAM-20260629-0538,Rachel,Martinez,rachel.martinez@gmail.com,(812) 872-9129,Detroit,MI,B,20,Senior,75,41,Sotheby's,MI447960,CREAM Lead Scraper,2026-06-29T06:20:26.817665
CREAM-20260629-0539,Kevin,Garcia,kevin.garcia@realtor.com,(523) 892-1567,Las Vegas,NV,B,20,Senior,73,5,Sotheby's,NV341786,CREAM Lead Scraper,2026-06-29T06:20:26.817676
CREAM-20260629-0540,Amanda,Robinson,amanda.robinson@sothebysrealty.com,(438) 295-6185,Nashville,TN,B,22,Senior,100,47,Compass,TN374952,CREAM Lead Scraper,2026-06-29T06:20:26.817688
CREAM-20260629-0541,Lisa,Brown,lisa.brown@gmail.com,(241) 850-3695,Indianapolis,IN,B,25,Senior,80,29,RE/MAX,IN371422,CREAM Lead Scraper,2026-06-29T06:20:26.817700
CREAM-20260629-0542,Brian,Martin,brian.martin@sothebysrealty.com,(418) 794-2929,Las Vegas,NV,B,13,Senior,71,33,eXp Realty,NV408419,CREAM Lead Scraper,2026-06-29T06:20:26.817715
CREAM-20260629-0543,Amanda,Williams,amanda.williams@realty.com,(815) 723-5107,Charlotte,NC,B,18,Senior,91,23,Coldwell Banker,NC739887,CREAM Lead Scraper,2026-06-29T06:20:26.817726
CREAM-20260629-0544,Joshua,Perez,joshua.perez@realty.com,(817) 550-5638,Charlotte,NC,B,0,New,66,6,Sotheby's,NC565969,CREAM Lead Scraper,2026-06-29T06:20:26.817738
CREAM-20260629-0545,Robert,Miller,robert.miller@realtor.com,(638) 806-2236,Charlotte,NC,B,8,Senior,61,22,eXp Realty,NC808173,CREAM Lead Scraper,2026-06-29T06:20:26.817754
CREAM-20260629-0546,Kevin,Clark,kevin.clark@yahoo.com,(832) 613-1964,Columbus,OH,B,17,Senior,90,38,Berkshire Hathaway,OH323038,CREAM Lead Scraper,2026-06-29T06:20:26.817766
CREAM-20260629-0547,Ashley,Lopez,ashley.lopez@sothebysrealty.com,(681) 941-5141,Philadelphia,PA,B,25,Senior,73,34,eXp Realty,PA644524,CREAM Lead Scraper,2026-06-29T06:20:26.817776
CREAM-20260629-0548,Lauren,Lopez,lauren.lopez@gmail.com,(432) 757-9801,Philadelphia,PA,B,14,Senior,64,41,Berkshire Hathaway,PA145434,CREAM Lead Scraper,2026-06-29T06:20:26.817788
CREAM-20260629-0549,Brandon,Miller,brandon.miller@sothebysrealty.com,(307) 670-5779,Philadelphia,PA,B,11,Senior,75,20,RE/MAX,PA285727,CREAM Lead Scraper,2026-06-29T06:20:26.817805
CREAM-20260629-0550,Stephanie,Perez,stephanie.perez@yahoo.com,(802) 831-2837,Nashville,TN,B,25,Senior,71,46,Independent,TN586056,CREAM Lead Scraper,2026-06-29T06:20:26.817817
CREAM-20260629-0551,Rachel,Johnson,rachel.johnson@realty.com,(792) 665-1431,Philadelphia,PA,B,11,Senior,82,28,Compass,PA770498,CREAM Lead Scraper,2026-06-29T06:20:26.817828
CREAM-20260629-0552,Emily,Smith,emily.smith@gmail.com,(683) 211-8874,San Antonio,TX,B,0,New,72,19,Sotheby's,TX554645,CREAM Lead Scraper,2026-06-29T06:20:26.817843
CREAM-20260629-0553,Michael,Brown,michael.brown@yahoo.com,(392) 592-5876,Philadelphia,PA,B,23,Senior,80,21,Compass,PA547688,CREAM Lead Scraper,2026-06-29T06:20:26.817854
CREAM-20260629-0554,Rebecca,Wilson,rebecca.wilson@gmail.com,(950) 415-2243,Jacksonville,FL,B,6,Senior,88,28,Compass,FL944142,CREAM Lead Scraper,2026-06-29T06:20:26.817866
CREAM-20260629-0555,Justin,Brown,justin.brown@realty.com,(611) 381-6098,Portland,OR,B,12,Senior,100,28,Independent,OR997053,CREAM Lead Scraper,2026-06-29T06:20:26.817877
CREAM-20260629-0556,Jessica,Wilson,jessica.wilson@yahoo.com,(748) 780-4453,San Antonio,TX,B,5,Mid,64,10,Sotheby's,TX630713,CREAM Lead Scraper,2026-06-29T06:20:26.817888
CREAM-20260629-0557,Christopher,Martin,christopher.martin@realtor.com,(519) 990-4439,Charlotte,NC,B,3,Mid,86,20,Independent,NC355437,CREAM Lead Scraper,2026-06-29T06:20:26.817899
CREAM-20260629-0558,Ashley,Martin,ashley.martin@sothebysrealty.com,(315) 345-9945,Detroit,MI,B,11,Senior,86,49,Keller Williams,MI736807,CREAM Lead Scraper,2026-06-29T06:20:26.817910
CREAM-20260629-0559,Jessica,Martinez,jessica.martinez@yahoo.com,(794) 334-1901,Nashville,TN,B,1,New,87,4,Coldwell Banker,TN604888,CREAM Lead Scraper,2026-06-29T06:20:26.817926
CREAM-20260629-0560,Jessica,Sanchez,jessica.sanchez@realtor.com,(415) 809-3289,Detroit,MI,B,2,New,80,2,RE/MAX,MI292793,CREAM Lead Scraper,2026-06-29T06:20:26.817938
CREAM-20260629-0561,Kevin,Sanchez,kevin.sanchez@realty.com,(974) 807-3206,Detroit,MI,B,7,Senior,86,27,Independent,MI681397,CREAM Lead Scraper,2026-06-29T06:20:26.817949
CREAM-20260629-0562,Justin,Johnson,justin.johnson@gmail.com,(411) 318-3114,Indianapolis,IN,B,16,Senior,90,13,Coldwell Banker,IN552646,CREAM Lead Scraper,2026-06-29T06:20:26.817964
CREAM-20260629-0563,Lauren,Rodriguez,lauren.rodriguez@realty.com,(474) 292-4852,Philadelphia,PA,B,20,Senior,71,31,Berkshire Hathaway,PA279196,CREAM Lead Scraper,2026-06-29T06:20:26.817976
CREAM-20260629-0564,Lauren,Anderson,lauren.anderson@sothebysrealty.com,(338) 251-4641,Jacksonville,FL,B,17,Senior,100,30,Independent,FL206630,CREAM Lead Scraper,2026-06-29T06:20:26.817987
CREAM-20260629-0565,Andrew,Jackson,andrew.jackson@sothebysrealty.com,(895) 882-3701,Columbus,OH,B,25,Senior,89,25,Independent,OH411333,CREAM Lead Scraper,2026-06-29T06:20:26.817998
CREAM-20260629-0566,Joshua,Martin,joshua.martin@realtor.com,(376) 254-4415,Fort Worth,TX,B,20,Senior,66,48,Compass,TX282591,CREAM Lead Scraper,2026-06-29T06:20:26.818009
CREAM-20260629-0567,Melissa,Wilson,melissa.wilson@realty.com,(981) 648-6134,Charlotte,NC,B,6,Senior,89,50,eXp Realty,NC516136,CREAM Lead Scraper,2026-06-29T06:20:26.818020
CREAM-20260629-0568,Brandon,Johnson,brandon.johnson@realtor.com,(515) 535-4516,Philadelphia,PA,B,15,Senior,93,47,Sotheby's,PA222725,CREAM Lead Scraper,2026-06-29T06:20:26.818030
CREAM-20260629-0569,Michael,Martin,michael.martin@gmail.com,(803) 919-2800,Columbus,OH,B,12,Senior,90,27,Independent,OH779651,CREAM Lead Scraper,2026-06-29T06:20:26.818041
CREAM-20260629-0570,John,Lee,john.lee@yahoo.com,(263) 716-6669,Charlotte,NC,B,12,Senior,74,34,Independent,NC947028,CREAM Lead Scraper,2026-06-29T06:20:26.818053
CREAM-20260629-0571,Lisa,Gonzalez,lisa.gonzalez@sothebysrealty.com,(803) 469-6332,Columbus,OH,B,10,Senior,75,37,Independent,OH862982,CREAM Lead Scraper,2026-06-29T06:20:26.818063
CREAM-20260629-0572,Matthew,Lopez,matthew.lopez@sothebysrealty.com,(262) 496-3561,Charlotte,NC,B,7,Senior,100,12,eXp Realty,NC665736,CREAM Lead Scraper,2026-06-29T06:20:26.818078
CREAM-20260629-0573,Sarah,Brown,sarah.brown@sothebysrealty.com,(879) 793-3490,San Antonio,TX,B,18,Senior,94,20,Berkshire Hathaway,TX991841,CREAM Lead Scraper,2026-06-29T06:20:26.818090
CREAM-20260629-0574,Matthew,Thompson,matthew.thompson@yahoo.com,(613) 348-1655,Portland,OR,B,5,Mid,85,10,Independent,OR385665,CREAM Lead Scraper,2026-06-29T06:20:26.818106
CREAM-20260629-0575,Nicole,Miller,nicole.miller@yahoo.com,(429) 273-2691,Philadelphia,PA,B,11,Senior,63,28,Compass,PA254966,CREAM Lead Scraper,2026-06-29T06:20:26.818117
CREAM-20260629-0576,James,Brown,james.brown@gmail.com,(338) 999-8715,Jacksonville,FL,B,19,Senior,70,10,Compass,FL847682,CREAM Lead Scraper,2026-06-29T06:20:26.818128
CREAM-20260629-0577,Lisa,Jackson,lisa.jackson@sothebysrealty.com,(216) 464-2576,Indianapolis,IN,B,11,Senior,80,38,Compass,IN593890,CREAM Lead Scraper,2026-06-29T06:20:26.818143
CREAM-20260629-0578,Andrew,White,andrew.white@realty.com,(503) 979-7989,Detroit,MI,B,10,Senior,66,34,Compass,MI211047,CREAM Lead Scraper,2026-06-29T06:20:26.818154
CREAM-20260629-0579,Jennifer,Thompson,jennifer.thompson@realtor.com,(869) 711-3357,Philadelphia,PA,B,11,Senior,97,49,Keller Williams,PA476259,CREAM Lead Scraper,2026-06-29T06:20:26.818166
CREAM-20260629-0580,Daniel,Smith,daniel.smith@sothebysrealty.com,(738) 555-7370,Detroit,MI,B,19,Senior,84,16,RE/MAX,MI855105,CREAM Lead Scraper,2026-06-29T06:20:26.818177
CREAM-20260629-0581,John,Lewis,john.lewis@realty.com,(825) 947-9118,Indianapolis,IN,B,8,Senior,81,27,Independent,IN459233,CREAM Lead Scraper,2026-06-29T06:20:26.818188
CREAM-20260629-0582,Laura,Wilson,laura.wilson@realtor.com,(526) 427-1717,Nashville,TN,B,3,Mid,65,4,Coldwell Banker,TN974624,CREAM Lead Scraper,2026-06-29T06:20:26.818203
CREAM-20260629-0583,Nicole,Harris,nicole.harris@realtor.com,(415) 726-8884,Columbus,OH,B,21,Senior,98,30,Berkshire Hathaway,OH469300,CREAM Lead Scraper,2026-06-29T06:20:26.818214
CREAM-20260629-0584,Emily,Wilson,emily.wilson@realtor.com,(621) 488-8314,Las Vegas,NV,B,20,Senior,70,23,Berkshire Hathaway,NV784757,CREAM Lead Scraper,2026-06-29T06:20:26.818226
CREAM-20260629-0585,Andrew,Martin,andrew.martin@sothebysrealty.com,(776) 398-7178,Fort Worth,TX,B,14,Senior,95,24,eXp Realty,TX190389,CREAM Lead Scraper,2026-06-29T06:20:26.818239
CREAM-20260629-0586,Jennifer,Moore,jennifer.moore@realtor.com,(617) 721-3645,Charlotte,NC,B,24,Senior,91,18,Sotheby's,NC735873,CREAM Lead Scraper,2026-06-29T06:20:26.818249
CREAM-20260629-0587,Joshua,Davis,joshua.davis@yahoo.com,(897) 835-5405,Detroit,MI,B,10,Senior,70,30,Berkshire Hathaway,MI607374,CREAM Lead Scraper,2026-06-29T06:20:26.818270
CREAM-20260629-0588,Andrew,Hernandez,andrew.hernandez@gmail.com,(280) 556-8074,Fort Worth,TX,B,19,Senior,91,47,Sotheby's,TX353777,CREAM Lead Scraper,2026-06-29T06:20:26.818282
CREAM-20260629-0589,Lisa,Martinez,lisa.martinez@gmail.com,(526) 897-6964,Detroit,MI,B,10,Senior,98,49,Berkshire Hathaway,MI621664,CREAM Lead Scraper,2026-06-29T06:20:26.818297
CREAM-20260629-0590,Rachel,Thompson,rachel.thompson@realty.com,(902) 859-9282,Fort Worth,TX,B,21,Senior,89,26,Independent,TX749123,CREAM Lead Scraper,2026-06-29T06:20:26.818309
CREAM-20260629-0591,John,Brown,john.brown@sothebysrealty.com,(970) 791-4645,Fort Worth,TX,B,11,Senior,72,40,Independent,TX641018,CREAM Lead Scraper,2026-06-29T06:20:26.818320
CREAM-20260629-0592,Michelle,Clark,michelle.clark@yahoo.com,(882) 571-8820,Las Vegas,NV,B,23,Senior,80,14,Berkshire Hathaway,NV296856,CREAM Lead Scraper,2026-06-29T06:20:26.818335
CREAM-20260629-0593,Lauren,Lopez,lauren.lopez@yahoo.com,(767) 534-5110,Las Vegas,NV,B,14,Senior,89,14,Independent,NV915998,CREAM Lead Scraper,2026-06-29T06:20:26.818347
CREAM-20260629-0594,James,Williams,james.williams@realtor.com,(553) 698-2682,Las Vegas,NV,B,22,Senior,81,45,Compass,NV291153,CREAM Lead Scraper,2026-06-29T06:20:26.818358
CREAM-20260629-0595,Rebecca,Taylor,rebecca.taylor@realtor.com,(473) 952-4342,Portland,OR,B,20,Senior,85,37,Independent,OR927787,CREAM Lead Scraper,2026-06-29T06:20:26.818370
CREAM-20260629-0596,Jennifer,Garcia,jennifer.garcia@yahoo.com,(335) 985-3802,Detroit,MI,B,16,Senior,85,43,Compass,MI603482,CREAM Lead Scraper,2026-06-29T06:20:26.818381
CREAM-20260629-0597,Michelle,Martin,michelle.martin@realtor.com,(248) 909-1283,Philadelphia,PA,B,10,Senior,69,44,RE/MAX,PA864909,CREAM Lead Scraper,2026-06-29T06:20:26.818391
CREAM-20260629-0598,Melissa,Wilson,melissa.wilson@gmail.com,(240) 358-9590,Indianapolis,IN,B,24,Senior,68,46,Berkshire Hathaway,IN988959,CREAM Lead Scraper,2026-06-29T06:20:26.818402
CREAM-20260629-0599,Brian,Sanchez,brian.sanchez@realtor.com,(205) 851-2441,Columbus,OH,B,23,Senior,73,29,Keller Williams,OH425307,CREAM Lead Scraper,2026-06-29T06:20:26.818413
CREAM-20260629-0600,Andrew,Brown,andrew.brown@gmail.com,(496) 654-5625,Indianapolis,IN,B,22,Senior,100,33,Coldwell Banker,IN436716,CREAM Lead Scraper,2026-06-29T06:20:26.818425
CREAM-20260629-0601,Kevin,Taylor,kevin.taylor@realtor.com,(440) 460-2148,Las Vegas,NV,B,19,Senior,77,11,Keller Williams,NV667448,CREAM Lead Scraper,2026-06-29T06:20:26.818436
CREAM-20260629-0602,Ryan,Hernandez,ryan.hernandez@yahoo.com,(210) 252-4389,San Antonio,TX,B,1,New,72,11,eXp Realty,TX319394,CREAM Lead Scraper,2026-06-29T06:20:26.818450
CREAM-20260629-0603,Laura,Martinez,laura.martinez@sothebysrealty.com,(289) 490-6132,San Antonio,TX,B,3,Mid,95,2,Berkshire Hathaway,TX624700,CREAM Lead Scraper,2026-06-29T06:20:26.818462
CREAM-20260629-0604,Michelle,Thomas,michelle.thomas@gmail.com,(875) 697-2946,Detroit,MI,B,23,Senior,91,34,Coldwell Banker,MI653451,CREAM Lead Scraper,2026-06-29T06:20:26.818477
CREAM-20260629-0605,Robert,Thomas,robert.thomas@realtor.com,(808) 273-8898,Detroit,MI,B,5,Mid,73,11,Keller Williams,MI917484,CREAM Lead Scraper,2026-06-29T06:20:26.818495
CREAM-20260629-0606,Joshua,Moore,joshua.moore@realtor.com,(879) 980-3801,Indianapolis,IN,B,3,Mid,62,9,Berkshire Hathaway,IN711600,CREAM Lead Scraper,2026-06-29T06:20:26.818507
CREAM-20260629-0607,Rebecca,Anderson,rebecca.anderson@yahoo.com,(443) 419-1132,Nashville,TN,B,12,Senior,89,45,Keller Williams,TN966926,CREAM Lead Scraper,2026-06-29T06:20:26.818518
CREAM-20260629-0608,Andrew,Lewis,andrew.lewis@realty.com,(844) 967-5692,Columbus,OH,B,19,Senior,67,20,Compass,OH878276,CREAM Lead Scraper,2026-06-29T06:20:26.818528
CREAM-20260629-0609,Stephanie,Robinson,stephanie.robinson@yahoo.com,(812) 336-5385,Fort Worth,TX,B,3,Mid,99,3,Keller Williams,TX577491,CREAM Lead Scraper,2026-06-29T06:20:26.818540
CREAM-20260629-0610,Ashley,Lopez,ashley.lopez@yahoo.com,(744) 250-7245,Detroit,MI,B,25,Senior,78,49,Independent,MI711594,CREAM Lead Scraper,2026-06-29T06:20:26.818552
CREAM-20260629-0611,Michelle,Rodriguez,michelle.rodriguez@gmail.com,(326) 978-2389,Columbus,OH,B,5,Mid,95,6,Compass,OH215211,CREAM Lead Scraper,2026-06-29T06:20:26.818564
CREAM-20260629-0612,Matthew,Perez,matthew.perez@yahoo.com,(818) 550-3644,Charlotte,NC,B,24,Senior,89,37,Coldwell Banker,NC549246,CREAM Lead Scraper,2026-06-29T06:20:26.818595
CREAM-20260629-0613,Robert,White,robert.white@gmail.com,(793) 616-5616,Las Vegas,NV,B,3,Mid,71,15,Coldwell Banker,NV213562,CREAM Lead Scraper,2026-06-29T06:20:26.818608
CREAM-20260629-0614,Rachel,Harris,rachel.harris@gmail.com,(336) 268-2759,Las Vegas,NV,B,11,Senior,82,15,RE/MAX,NV997065,CREAM Lead Scraper,2026-06-29T06:20:26.818618
CREAM-20260629-0615,Daniel,Ramirez,daniel.ramirez@gmail.com,(768) 519-3637,Las Vegas,NV,B,3,Mid,91,15,RE/MAX,NV967027,CREAM Lead Scraper,2026-06-29T06:20:26.818630
CREAM-20260629-0616,Rebecca,Lopez,rebecca.lopez@yahoo.com,(432) 503-4352,Philadelphia,PA,B,12,Senior,60,20,Keller Williams,PA160652,CREAM Lead Scraper,2026-06-29T06:20:26.818641
CREAM-20260629-0617,Jessica,Davis,jessica.davis@yahoo.com,(293) 442-6654,Indianapolis,IN,B,1,New,89,3,Berkshire Hathaway,IN938792,CREAM Lead Scraper,2026-06-29T06:20:26.818652
CREAM-20260629-0618,Kevin,Clark,kevin.clark@sothebysrealty.com,(350) 711-3405,Las Vegas,NV,B,16,Senior,70,13,eXp Realty,NV731729,CREAM Lead Scraper,2026-06-29T06:20:26.818669
CREAM-20260629-0619,Ashley,Harris,ashley.harris@realtor.com,(441) 695-5517,Las Vegas,NV,B,4,Mid,98,13,Independent,NV815479,CREAM Lead Scraper,2026-06-29T06:20:26.818680
CREAM-20260629-0620,Amanda,Hernandez,amanda.hernandez@yahoo.com,(617) 875-8355,Philadelphia,PA,B,12,Senior,72,31,Compass,PA415399,CREAM Lead Scraper,2026-06-29T06:20:26.818692
CREAM-20260629-0621,David,Wilson,david.wilson@realty.com,(965) 832-9963,Fort Worth,TX,B,0,New,68,18,Coldwell Banker,TX263203,CREAM Lead Scraper,2026-06-29T06:20:26.818702
CREAM-20260629-0622,James,Johnson,james.johnson@sothebysrealty.com,(428) 283-7952,Detroit,MI,B,9,Senior,76,42,eXp Realty,MI429520,CREAM Lead Scraper,2026-06-29T06:20:26.818717
CREAM-20260629-0623,Lauren,Miller,lauren.miller@realtor.com,(207) 585-5675,Philadelphia,PA,B,18,Senior,90,13,Berkshire Hathaway,PA906167,CREAM Lead Scraper,2026-06-29T06:20:26.818729
CREAM-20260629-0624,Matthew,Thomas,matthew.thomas@sothebysrealty.com,(431) 452-6785,Nashville,TN,B,8,Senior,68,27,Coldwell Banker,TN952885,CREAM Lead Scraper,2026-06-29T06:20:26.818740
CREAM-20260629-0625,Michael,Martinez,michael.martinez@gmail.com,(955) 709-5882,San Antonio,TX,B,5,Mid,97,10,Sotheby's,TX209768,CREAM Lead Scraper,2026-06-29T06:20:26.818752
CREAM-20260629-0626,Kevin,Garcia,kevin.garcia@sothebysrealty.com,(806) 863-4407,Charlotte,NC,B,20,Senior,97,33,Berkshire Hathaway,NC757140,CREAM Lead Scraper,2026-06-29T06:20:26.818763
CREAM-20260629-0627,Justin,Gonzalez,justin.gonzalez@realty.com,(645) 393-7178,Jacksonville,FL,B,6,Senior,80,25,eXp Realty,FL571726,CREAM Lead Scraper,2026-06-29T06:20:26.818774
CREAM-20260629-0628,Nicole,Thomas,nicole.thomas@gmail.com,(200) 793-2472,Fort Worth,TX,B,2,New,61,16,Berkshire Hathaway,TX430694,CREAM Lead Scraper,2026-06-29T06:20:26.818785
CREAM-20260629-0629,Nicole,Thomas,nicole.thomas@sothebysrealty.com,(658) 570-4366,Charlotte,NC,B,25,Senior,85,14,Berkshire Hathaway,NC212294,CREAM Lead Scraper,2026-06-29T06:20:26.818796
CREAM-20260629-0630,Michael,Jackson,michael.jackson@realtor.com,(676) 531-8523,Portland,OR,B,5,Mid,67,20,Coldwell Banker,OR377669,CREAM Lead Scraper,2026-06-29T06:20:26.818807
CREAM-20260629-0631,Lisa,Robinson,lisa.robinson@realty.com,(839) 722-8886,Fort Worth,TX,B,13,Senior,76,37,Coldwell Banker,TX565192,CREAM Lead Scraper,2026-06-29T06:20:26.818818
CREAM-20260629-0632,Emily,Taylor,emily.taylor@gmail.com,(317) 437-6510,Fort Worth,TX,B,12,Senior,76,11,Sotheby's,TX702982,CREAM Lead Scraper,2026-06-29T06:20:26.818836
CREAM-20260629-0633,Ryan,Hernandez,ryan.hernandez@realty.com,(733) 399-9004,Portland,OR,B,4,Mid,100,16,Compass,OR137136,CREAM Lead Scraper,2026-06-29T06:20:26.818848
CREAM-20260629-0634,Rachel,Martin,rachel.martin@gmail.com,(550) 642-7632,Jacksonville,FL,B,20,Senior,86,37,Compass,FL327691,CREAM Lead Scraper,2026-06-29T06:20:26.818860
CREAM-20260629-0635,Laura,Ramirez,laura.ramirez@realtor.com,(738) 820-2711,Las Vegas,NV,B,5,Mid,79,16,Compass,NV753117,CREAM Lead Scraper,2026-06-29T06:20:26.818870
CREAM-20260629-0636,Emily,Garcia,emily.garcia@sothebysrealty.com,(393) 328-1619,Fort Worth,TX,B,5,Mid,72,8,Keller Williams,TX577034,CREAM Lead Scraper,2026-06-29T06:20:26.818885
CREAM-20260629-0637,Sarah,Wilson,sarah.wilson@sothebysrealty.com,(609) 617-2432,Nashville,TN,B,16,Senior,89,16,Independent,TN920747,CREAM Lead Scraper,2026-06-29T06:20:26.818897
CREAM-20260629-0638,Andrew,Robinson,andrew.robinson@gmail.com,(563) 693-3364,Nashville,TN,B,4,Mid,64,9,Sotheby's,TN146186,CREAM Lead Scraper,2026-06-29T06:20:26.818915
CREAM-20260629-0639,Lauren,Garcia,lauren.garcia@realtor.com,(364) 766-2024,Nashville,TN,B,16,Senior,100,47,RE/MAX,TN623622,CREAM Lead Scraper,2026-06-29T06:20:26.818938
CREAM-20260629-0640,Lisa,Lopez,lisa.lopez@realty.com,(310) 641-6754,Las Vegas,NV,B,23,Senior,71,46,Berkshire Hathaway,NV636600,CREAM Lead Scraper,2026-06-29T06:20:26.818953
CREAM-20260629-0641,Jessica,Garcia,jessica.garcia@gmail.com,(388) 808-1690,Las Vegas,NV,B,12,Senior,72,38,Berkshire Hathaway,NV961915,CREAM Lead Scraper,2026-06-29T06:20:26.818964
CREAM-20260629-0642,Stephanie,Anderson,stephanie.anderson@yahoo.com,(497) 816-7658,Portland,OR,B,8,Senior,70,14,eXp Realty,OR924211,CREAM Lead Scraper,2026-06-29T06:20:26.818982
CREAM-20260629-0643,Daniel,Martinez,daniel.martinez@sothebysrealty.com,(320) 576-7466,Columbus,OH,B,12,Senior,61,45,Sotheby's,OH434149,CREAM Lead Scraper,2026-06-29T06:20:26.818994
CREAM-20260629-0644,Daniel,Lopez,daniel.lopez@gmail.com,(908) 411-6002,Fort Worth,TX,B,5,Mid,94,12,Sotheby's,TX864940,CREAM Lead Scraper,2026-06-29T06:20:26.819005
CREAM-20260629-0645,Jennifer,Williams,jennifer.williams@gmail.com,(939) 555-6959,Charlotte,NC,B,22,Senior,71,30,Berkshire Hathaway,NC379482,CREAM Lead Scraper,2026-06-29T06:20:26.819017
CREAM-20260629-0646,Lauren,Rodriguez,lauren.rodriguez@gmail.com,(590) 941-6272,Jacksonville,FL,B,1,New,66,18,Keller Williams,FL442160,CREAM Lead Scraper,2026-06-29T06:20:26.819029
CREAM-20260629-0647,Emily,Lewis,emily.lewis@realty.com,(519) 641-4119,Jacksonville,FL,B,2,New,66,6,RE/MAX,FL512254,CREAM Lead Scraper,2026-06-29T06:20:26.819044
CREAM-20260629-0648,Matthew,Garcia,matthew.garcia@sothebysrealty.com,(271) 957-5793,Detroit,MI,B,1,New,98,20,Keller Williams,MI940116,CREAM Lead Scraper,2026-06-29T06:20:26.819055
CREAM-20260629-0649,James,Wilson,james.wilson@sothebysrealty.com,(401) 781-4681,Jacksonville,FL,B,2,New,84,20,eXp Realty,FL555813,CREAM Lead Scraper,2026-06-29T06:20:26.819067
CREAM-20260629-0650,David,Brown,david.brown@realty.com,(404) 322-8113,Las Vegas,NV,B,24,Senior,64,17,eXp Realty,NV261305,CREAM Lead Scraper,2026-06-29T06:20:26.819083
CREAM-20260629-0651,Nicole,Anderson,nicole.anderson@yahoo.com,(218) 889-2945,Las Vegas,NV,B,9,Senior,82,23,eXp Realty,NV475067,CREAM Lead Scraper,2026-06-29T06:20:26.819104
CREAM-20260629-0652,Brian,Wilson,brian.wilson@realtor.com,(428) 566-9576,Columbus,OH,B,21,Senior,74,13,Compass,OH264355,CREAM Lead Scraper,2026-06-29T06:20:26.819124
CREAM-20260629-0653,Michelle,Jackson,michelle.jackson@sothebysrealty.com,(216) 217-2798,San Antonio,TX,B,22,Senior,99,8,Berkshire Hathaway,TX193975,CREAM Lead Scraper,2026-06-29T06:20:26.819138
CREAM-20260629-0654,Rebecca,Jones,rebecca.jones@gmail.com,(432) 567-6473,Portland,OR,B,22,Senior,81,13,Sotheby's,OR354908,CREAM Lead Scraper,2026-06-29T06:20:26.819149
CREAM-20260629-0655,Amanda,Clark,amanda.clark@realtor.com,(596) 561-5430,Fort Worth,TX,B,7,Senior,79,50,Compass,TX421660,CREAM Lead Scraper,2026-06-29T06:20:26.819160
CREAM-20260629-0656,David,Robinson,david.robinson@sothebysrealty.com,(983) 797-1478,Jacksonville,FL,B,17,Senior,71,24,Independent,FL354764,CREAM Lead Scraper,2026-06-29T06:20:26.819170
CREAM-20260629-0657,Michelle,Wilson,michelle.wilson@realty.com,(888) 665-9817,Indianapolis,IN,B,5,Mid,97,20,eXp Realty,IN113069,CREAM Lead Scraper,2026-06-29T06:20:26.819181
CREAM-20260629-0658,Michelle,Jackson,michelle.jackson@realtor.com,(743) 749-6581,San Antonio,TX,B,18,Senior,70,38,Independent,TX268091,CREAM Lead Scraper,2026-06-29T06:20:26.819190
CREAM-20260629-0659,Ashley,Garcia,ashley.garcia@realtor.com,(339) 567-6233,Charlotte,NC,B,0,New,62,9,Independent,NC729520,CREAM Lead Scraper,2026-06-29T06:20:26.819201
CREAM-20260629-0660,James,Perez,james.perez@sothebysrealty.com,(262) 349-5508,Philadelphia,PA,B,24,Senior,92,12,Coldwell Banker,PA561674,CREAM Lead Scraper,2026-06-29T06:20:26.819211
CREAM-20260629-0661,Emily,Jackson,emily.jackson@realtor.com,(719) 256-6047,Columbus,OH,B,11,Senior,89,33,Coldwell Banker,OH129611,CREAM Lead Scraper,2026-06-29T06:20:26.819221
