id,name,email,phone,brokerage,city,state,zip,years_experience,transaction_volume,cream_fit_score,priority,lead_source,generated_date
CREAM-20260608-0663,Barbara Jackson,barbara.jackson@email.com,(253)-388-2465,Exit Realty,San Francisco,CA,28215,13,1-10,95,A,Daily Scraper,2026-06-08
CREAM-20260608-0664,Jessica Martinez,jessica.martinez@email.com,(877)-985-8092,eXp Realty,Omaha,NE,71096,11,100+,89,B,Daily Scraper,2026-06-08
CREAM-20260608-0665,Jennifer Moore,jennifer.moore@email.com,(354)-606-6627, ERA Real Estate,St. Paul,MN,30040,19,26-50,71,C,Daily Scraper,2026-06-08
CREAM-20260608-0666,Mark Williams,mark.williams@email.com,(946)-275-9598,Keller Williams,Jacksonville,FL,84787,6,51-100,96,A,Daily Scraper,2026-06-08
CREAM-20260608-0667,Anthony Thomas,anthony.thomas@email.com,(628)-185-4860,Sotheby's International,Washington,DC,77711,2,11-25,70,A,Daily Scraper,2026-06-08
CREAM-20260608-0668,Richard Taylor,richard.taylor@email.com,(276)-920-8156,Century 21,Las Vegas,NV,46923,19,26-50,63,A,Daily Scraper,2026-06-08
CREAM-20260608-0669,Christopher Thompson,christopher.thompson@email.com,(699)-415-2861,Realty One Group,Anaheim,CA,57666,21,26-50,73,B,Daily Scraper,2026-06-08
CREAM-20260608-0670,Barbara Thomas,barbara.thomas@email.com,(301)-843-4159,HomeSmart,Minneapolis,MN,42051,20,51-100,73,B,Daily Scraper,2026-06-08
CREAM-20260608-0671,Mark Moore,mark.moore@email.com,(700)-598-4251,Berkshire Hathaway,Honolulu,HI,71256,16,100+,98,B,Daily Scraper,2026-06-08
CREAM-20260608-0672,Richard Walker,richard.walker@email.com,(329)-178-3683,Berkshire Hathaway,Mesa,AZ,40150,0,11-25,87,B,Daily Scraper,2026-06-08
CREAM-20260608-0673,Mark Williams,mark.williams@email.com,(668)-104-9651,Berkshire Hathaway,Boise,ID,51944,25,100+,60,C,Daily Scraper,2026-06-08
CREAM-20260608-0674,Anthony Walker,anthony.walker@email.com,(339)-898-2124,Berkshire Hathaway,Chandler,AZ,89881,8,26-50,98,C,Daily Scraper,2026-06-08
CREAM-20260608-0675,Barbara Jones,barbara.jones@email.com,(455)-449-8939,Redfin,Minneapolis,MN,22486,2,1-10,72,B,Daily Scraper,2026-06-08
CREAM-20260608-0676,Thomas Brown,thomas.brown@email.com,(985)-526-1281,Realty One Group,San Diego,CA,47513,21,100+,72,A,Daily Scraper,2026-06-08
CREAM-20260608-0677,Nancy Davis,nancy.davis@email.com,(225)-720-9127,eXp Realty,Anaheim,CA,83725,18,51-100,83,B,Daily Scraper,2026-06-08
CREAM-20260608-0678,Linda Harris,linda.harris@email.com,(718)-236-9049,Exit Realty,Jacksonville,FL,98979,18,26-50,82,A,Daily Scraper,2026-06-08
CREAM-20260608-0679,Karen Martin,karen.martin@email.com,(733)-900-6568,Realty One Group,Oklahoma City,OK,22687,23,51-100,91,A,Daily Scraper,2026-06-08
CREAM-20260608-0680,Lisa Gonzalez,lisa.gonzalez@email.com,(461)-799-1226,Berkshire Hathaway,Las Vegas,NV,64410,4,1-10,94,A,Daily Scraper,2026-06-08
CREAM-20260608-0681,Nancy Wilson,nancy.wilson@email.com,(673)-258-4006,Realty One Group,Louisville,KY,95798,5,51-100,85,B,Daily Scraper,2026-06-08
CREAM-20260608-0682,Sarah Anderson,sarah.anderson@email.com,(337)-901-8681,Better Homes & Gardens,Cleveland,OH,15932,15,26-50,92,B,Daily Scraper,2026-06-08
CREAM-20260608-0683,William Walker,william.walker@email.com,(410)-105-3185,eXp Realty,Baltimore,MD,86203,19,100+,69,B,Daily Scraper,2026-06-08
CREAM-20260608-0684,William Hernandez,william.hernandez@email.com,(659)-581-3109, ERA Real Estate,Anaheim,CA,26011,7,26-50,92,B,Daily Scraper,2026-06-08
CREAM-20260608-0685,Nancy Miller,nancy.miller@email.com,(366)-222-2023,Realty One Group,Houston,TX,95009,24,51-100,77,A,Daily Scraper,2026-06-08
CREAM-20260608-0686,Christopher Miller,christopher.miller@email.com,(622)-821-3864,Exit Realty,Glendale,AZ,70280,3,26-50,100,C,Daily Scraper,2026-06-08
CREAM-20260608-0687,Nancy Harris,nancy.harris@email.com,(737)-385-7057,Exit Realty,Tampa,FL,99506,15,11-25,68,B,Daily Scraper,2026-06-08
CREAM-20260608-0688,Mark Rodriguez,mark.rodriguez@email.com,(296)-467-1230,Exit Realty,Washington,DC,27462,17,51-100,78,A,Daily Scraper,2026-06-08
CREAM-20260608-0689,Margaret Ramirez,margaret.ramirez@email.com,(834)-277-9785,Keller Williams,Indianapolis,IN,50736,6,100+,83,A,Daily Scraper,2026-06-08
CREAM-20260608-0690,Jennifer Lee,jennifer.lee@email.com,(221)-951-5882,Exit Realty,Louisville,KY,88760,19,100+,61,B,Daily Scraper,2026-06-08
CREAM-20260608-0691,Margaret Martin,margaret.martin@email.com,(583)-653-9904,Keller Williams,Seattle,WA,24390,4,26-50,87,A,Daily Scraper,2026-06-08
CREAM-20260608-0692,John Jackson,john.jackson@email.com,(641)-217-7877,Compass,Corpus Christi,TX,24937,23,100+,100,C,Daily Scraper,2026-06-08
CREAM-20260608-0693,Margaret Johnson,margaret.johnson@email.com,(320)-264-9375,HomeSmart,Honolulu,HI,92919,25,100+,97,B,Daily Scraper,2026-06-08
CREAM-20260608-0694,Joseph Walker,joseph.walker@email.com,(451)-589-3963,eXp Realty,Detroit,MI,67253,16,51-100,78,A,Daily Scraper,2026-06-08
CREAM-20260608-0695,Jennifer Anderson,jennifer.anderson@email.com,(499)-285-8502,Century 21,Bakersfield,CA,28539,2,1-10,74,B,Daily Scraper,2026-06-08
CREAM-20260608-0696,Jessica White,jessica.white@email.com,(511)-294-1663,Century 21,Wichita,KS,16679,4,100+,70,B,Daily Scraper,2026-06-08
CREAM-20260608-0697,Lisa Jackson,lisa.jackson@email.com,(794)-839-6166,Better Homes & Gardens,Scottsdale,AZ,89795,3,100+,77,C,Daily Scraper,2026-06-08
CREAM-20260608-0698,Lisa Anderson,lisa.anderson@email.com,(449)-377-8859,Berkshire Hathaway,Fort Worth,TX,96562,20,11-25,93,A,Daily Scraper,2026-06-08
CREAM-20260608-0699,William Robinson,william.robinson@email.com,(270)-668-2266,HomeSmart,Raleigh,NC,64824,14,11-25,63,B,Daily Scraper,2026-06-08
CREAM-20260608-0700,Charles Martin,charles.martin@email.com,(888)-112-8330,Re/Max,Columbus,OH,44367,17,100+,86,A,Daily Scraper,2026-06-08
CREAM-20260608-0701,Robert Walker,robert.walker@email.com,(568)-230-9990, ERA Real Estate,Baltimore,MD,31504,1,100+,79,B,Daily Scraper,2026-06-08
CREAM-20260608-0702,Mary Ramirez,mary.ramirez@email.com,(556)-495-3614,Realty One Group,Portland,OR,21408,23,51-100,78,A,Daily Scraper,2026-06-08
CREAM-20260608-0703,Mark Gonzalez,mark.gonzalez@email.com,(618)-421-9358,Realty One Group,Omaha,NE,48058,13,51-100,83,B,Daily Scraper,2026-06-08
CREAM-20260608-0704,Matthew Walker,matthew.walker@email.com,(960)-597-1946, ERA Real Estate,Houston,TX,73951,16,1-10,77,A,Daily Scraper,2026-06-08
CREAM-20260608-0705,Linda Miller,linda.miller@email.com,(582)-538-2709,Realty One Group,Denver,CO,54289,18,100+,82,A,Daily Scraper,2026-06-08
CREAM-20260608-0706,Charles Taylor,charles.taylor@email.com,(481)-552-7075,Compass,Baltimore,MD,30899,21,26-50,71,B,Daily Scraper,2026-06-08
CREAM-20260608-0707,Linda Sanchez,linda.sanchez@email.com,(733)-318-2205,HomeSmart,Houston,TX,40329,5,100+,92,A,Daily Scraper,2026-06-08
CREAM-20260608-0708,Karen Young,karen.young@email.com,(317)-149-9814,eXp Realty,Fort Worth,TX,28169,24,100+,83,A,Daily Scraper,2026-06-08
CREAM-20260608-0709,William Perez,william.perez@email.com,(925)-878-7744,Coldwell Banker,Louisville,KY,85849,18,100+,89,B,Daily Scraper,2026-06-08
CREAM-20260608-0710,Mark Miller,mark.miller@email.com,(623)-814-8531,Compass,Toledo,OH,27723,13,1-10,62,C,Daily Scraper,2026-06-08
CREAM-20260608-0711,Matthew Walker,matthew.walker@email.com,(442)-221-3376,Berkshire Hathaway,Baltimore,MD,12768,22,100+,88,B,Daily Scraper,2026-06-08
CREAM-20260608-0712,Lisa Anderson,lisa.anderson@email.com,(276)-739-6011,HomeSmart,Washington,DC,74488,12,1-10,76,A,Daily Scraper,2026-06-08
CREAM-20260608-0713,Michael Lopez,michael.lopez@email.com,(742)-424-3918,Realty One Group,Raleigh,NC,86770,14,11-25,94,B,Daily Scraper,2026-06-08
CREAM-20260608-0714,Jessica Jackson,jessica.jackson@email.com,(921)-522-2467,Exit Realty,San Antonio,TX,77853,4,100+,65,A,Daily Scraper,2026-06-08
CREAM-20260608-0715,Lisa Miller,lisa.miller@email.com,(616)-367-5945,Keller Williams,Charlotte,NC,30739,1,11-25,70,A,Daily Scraper,2026-06-08
CREAM-20260608-0716,Betty Davis,betty.davis@email.com,(848)-257-5349,Sotheby's International,Chicago,IL,58198,7,1-10,85,A,Daily Scraper,2026-06-08
CREAM-20260608-0717,Nancy Robinson,nancy.robinson@email.com,(663)-648-7202,Realty One Group,Raleigh,NC,25290,24,1-10,68,B,Daily Scraper,2026-06-08
CREAM-20260608-0718,Matthew Perez,matthew.perez@email.com,(930)-632-6518, ERA Real Estate,Laredo,TX,48746,4,26-50,80,C,Daily Scraper,2026-06-08
CREAM-20260608-0719,Donald Miller,donald.miller@email.com,(666)-275-9423,eXp Realty,Memphis,TN,22116,22,51-100,82,A,Daily Scraper,2026-06-08
CREAM-20260608-0720,Matthew Martin,matthew.martin@email.com,(917)-438-5419,eXp Realty,Corpus Christi,TX,53478,4,51-100,61,C,Daily Scraper,2026-06-08
CREAM-20260608-0721,Matthew Wilson,matthew.wilson@email.com,(844)-532-7498,Century 21,Fort Worth,TX,40469,14,11-25,60,A,Daily Scraper,2026-06-08
CREAM-20260608-0722,William Ramirez,william.ramirez@email.com,(932)-641-4570,eXp Realty,Corpus Christi,TX,89201,14,1-10,84,C,Daily Scraper,2026-06-08
CREAM-20260608-0723,Barbara Brown,barbara.brown@email.com,(701)-607-6992,Exit Realty,Albuquerque,NM,88227,0,11-25,98,B,Daily Scraper,2026-06-08
CREAM-20260608-0724,Barbara Anderson,barbara.anderson@email.com,(516)-423-5852,Compass,Buffalo,NY,37764,8,1-10,71,C,Daily Scraper,2026-06-08
CREAM-20260608-0725,Daniel Thomas,daniel.thomas@email.com,(393)-140-6899,Sotheby's International,New York,NY,24148,22,26-50,79,A,Daily Scraper,2026-06-08
CREAM-20260608-0726,Mary Thomas,mary.thomas@email.com,(899)-261-6048,Century 21,Boise,ID,29995,13,11-25,62,C,Daily Scraper,2026-06-08
CREAM-20260608-0727,Barbara Anderson,barbara.anderson@email.com,(874)-999-5250,eXp Realty,Portland,OR,75745,6,1-10,70,A,Daily Scraper,2026-06-08
CREAM-20260608-0728,Mark Jones,mark.jones@email.com,(973)-849-8355,Realty One Group,Phoenix,AZ,86922,17,1-10,72,A,Daily Scraper,2026-06-08
CREAM-20260608-0729,Sandra Thompson,sandra.thompson@email.com,(550)-971-5689,Berkshire Hathaway,Stockton,CA,68831,17,26-50,85,C,Daily Scraper,2026-06-08
CREAM-20260608-0730,Robert Wilson,robert.wilson@email.com,(555)-301-4432,Compass,Arlington,TX,92718,17,51-100,73,B,Daily Scraper,2026-06-08
CREAM-20260608-0731,Linda Garcia,linda.garcia@email.com,(600)-573-5095,Sotheby's International,Arlington,TX,75420,23,1-10,85,B,Daily Scraper,2026-06-08
CREAM-20260608-0732,David Lee,david.lee@email.com,(828)-354-6353,Exit Realty,Honolulu,HI,50377,24,100+,66,B,Daily Scraper,2026-06-08
CREAM-20260608-0733,Daniel Garcia,daniel.garcia@email.com,(629)-879-1126,Sotheby's International,Raleigh,NC,38372,10,100+,78,B,Daily Scraper,2026-06-08
CREAM-20260608-0734,Ashley Gonzalez,ashley.gonzalez@email.com,(672)-640-2954,eXp Realty,Santa Ana,CA,46388,7,11-25,85,B,Daily Scraper,2026-06-08
CREAM-20260608-0735,Charles White,charles.white@email.com,(400)-793-4401,HomeSmart,Pittsburgh,PA,19077,20,1-10,92,C,Daily Scraper,2026-06-08
CREAM-20260608-0736,Matthew Harris,matthew.harris@email.com,(483)-512-4781,Exit Realty,Reno,NV,12775,19,1-10,85,C,Daily Scraper,2026-06-08
CREAM-20260608-0737,Thomas Smith,thomas.smith@email.com,(353)-267-2792,Keller Williams,Colorado Springs,CO,42142,14,11-25,97,B,Daily Scraper,2026-06-08
CREAM-20260608-0738,Margaret Young,margaret.young@email.com,(828)-931-4133,HomeSmart,Charlotte,NC,88069,5,100+,78,A,Daily Scraper,2026-06-08
CREAM-20260608-0739,Robert Harris,robert.harris@email.com,(218)-914-5269,Compass,Arlington,TX,43307,2,100+,89,B,Daily Scraper,2026-06-08
CREAM-20260608-0740,Charles Ramirez,charles.ramirez@email.com,(343)-453-9187,Berkshire Hathaway,Spokane,WA,90602,24,1-10,99,C,Daily Scraper,2026-06-08
CREAM-20260608-0741,Ashley Davis,ashley.davis@email.com,(210)-210-2508,Coldwell Banker,Louisville,KY,59001,20,1-10,76,B,Daily Scraper,2026-06-08
CREAM-20260608-0742,Linda White,linda.white@email.com,(626)-918-8850,eXp Realty,Chesapeake,VA,62879,25,51-100,65,C,Daily Scraper,2026-06-08
CREAM-20260608-0743,Linda Walker,linda.walker@email.com,(715)-759-6483,eXp Realty,Jacksonville,FL,31919,10,26-50,100,A,Daily Scraper,2026-06-08
CREAM-20260608-0744,Linda Lee,linda.lee@email.com,(275)-483-4669, ERA Real Estate,Laredo,TX,89583,4,26-50,68,C,Daily Scraper,2026-06-08
CREAM-20260608-0745,Linda Taylor,linda.taylor@email.com,(230)-392-3498,Compass,Buffalo,NY,43632,12,11-25,69,C,Daily Scraper,2026-06-08
CREAM-20260608-0746,John Garcia,john.garcia@email.com,(204)-442-8147, ERA Real Estate,Spokane,WA,31943,17,11-25,82,C,Daily Scraper,2026-06-08
CREAM-20260608-0747,Betty Thomas,betty.thomas@email.com,(338)-766-4691,Redfin,Bakersfield,CA,43313,15,1-10,69,B,Daily Scraper,2026-06-08
CREAM-20260608-0748,Margaret Hernandez,margaret.hernandez@email.com,(558)-883-9800,Coldwell Banker,Columbus,OH,37297,7,51-100,97,A,Daily Scraper,2026-06-08
CREAM-20260608-0749,Elizabeth Moore,elizabeth.moore@email.com,(719)-649-8574,Berkshire Hathaway,Tampa,FL,95042,19,1-10,91,B,Daily Scraper,2026-06-08
CREAM-20260608-0750,Anthony Jones,anthony.jones@email.com,(524)-848-8727,Century 21,Chesapeake,VA,97686,23,51-100,65,C,Daily Scraper,2026-06-08
CREAM-20260608-0751,Daniel Thomas,daniel.thomas@email.com,(822)-115-5148,Coldwell Banker,Indianapolis,IN,93247,16,51-100,86,A,Daily Scraper,2026-06-08
CREAM-20260608-0752,Betty Sanchez,betty.sanchez@email.com,(324)-781-3543,Sotheby's International,Fort Worth,TX,37104,6,100+,98,A,Daily Scraper,2026-06-08
CREAM-20260608-0753,Karen Lewis,karen.lewis@email.com,(458)-378-5029,Redfin,Oklahoma City,OK,25172,10,1-10,66,A,Daily Scraper,2026-06-08
CREAM-20260608-0754,Jessica Wilson,jessica.wilson@email.com,(526)-605-4133,Coldwell Banker,Fort Worth,TX,17427,0,11-25,64,A,Daily Scraper,2026-06-08
CREAM-20260608-0755,Betty Sanchez,betty.sanchez@email.com,(438)-997-1177, ERA Real Estate,Fort Worth,TX,18442,9,1-10,63,A,Daily Scraper,2026-06-08
CREAM-20260608-0756,Mary Johnson,mary.johnson@email.com,(206)-771-4147,Re/Max,New Orleans,LA,35209,16,11-25,85,B,Daily Scraper,2026-06-08
CREAM-20260608-0757,Jessica Thompson,jessica.thompson@email.com,(652)-237-7855,Coldwell Banker,Cincinnati,OH,15342,21,100+,99,C,Daily Scraper,2026-06-08
CREAM-20260608-0758,William Thomas,william.thomas@email.com,(205)-894-8999,Coldwell Banker,Philadelphia,PA,41111,25,100+,69,A,Daily Scraper,2026-06-08
CREAM-20260608-0759,Margaret White,margaret.white@email.com,(933)-326-2189,Berkshire Hathaway,Chula Vista,CA,80693,6,100+,80,C,Daily Scraper,2026-06-08
CREAM-20260608-0760,Barbara Clark,barbara.clark@email.com,(739)-517-9103,Re/Max,Buffalo,NY,46139,16,100+,68,C,Daily Scraper,2026-06-08
CREAM-20260608-0761,Richard Martin,richard.martin@email.com,(373)-243-3327,eXp Realty,Mesa,AZ,13216,24,11-25,70,B,Daily Scraper,2026-06-08
CREAM-20260608-0762,Susan Sanchez,susan.sanchez@email.com,(588)-848-2802,Coldwell Banker,Kansas City,MO,62177,3,26-50,68,B,Daily Scraper,2026-06-08
CREAM-20260608-0763,Richard Thompson,richard.thompson@email.com,(557)-656-6249,Realty One Group,Portland,OR,29163,23,11-25,88,A,Daily Scraper,2026-06-08
CREAM-20260608-0764,Donald Ramirez,donald.ramirez@email.com,(372)-760-3040,Coldwell Banker,Lexington,KY,89341,7,51-100,88,C,Daily Scraper,2026-06-08
CREAM-20260608-0765,Patricia Lopez,patricia.lopez@email.com,(598)-364-5758,Re/Max,Tulsa,OK,89754,15,1-10,76,B,Daily Scraper,2026-06-08
CREAM-20260608-0766,Jessica Martinez,jessica.martinez@email.com,(791)-287-7365, ERA Real Estate,Charlotte,NC,40962,16,100+,97,A,Daily Scraper,2026-06-08
CREAM-20260608-0767,Anthony Thomas,anthony.thomas@email.com,(663)-453-3086,Re/Max,Colorado Springs,CO,69361,15,51-100,88,B,Daily Scraper,2026-06-08
CREAM-20260608-0768,Patricia Jackson,patricia.jackson@email.com,(971)-162-5186,Exit Realty,Philadelphia,PA,97919,6,11-25,84,A,Daily Scraper,2026-06-08
CREAM-20260608-0769,Robert Smith,robert.smith@email.com,(835)-473-6255, ERA Real Estate,Arlington,TX,43912,25,26-50,90,B,Daily Scraper,2026-06-08
CREAM-20260608-0770,Mary Walker,mary.walker@email.com,(602)-948-4139, ERA Real Estate,Tulsa,OK,27151,6,51-100,73,B,Daily Scraper,2026-06-08
CREAM-20260608-0771,David Davis,david.davis@email.com,(946)-751-5289,Berkshire Hathaway,Irving,TX,75944,19,26-50,76,C,Daily Scraper,2026-06-08
CREAM-20260608-0772,Christopher Jones,christopher.jones@email.com,(598)-489-5471,Exit Realty,Chandler,AZ,24857,22,1-10,87,C,Daily Scraper,2026-06-08
CREAM-20260608-0773,Daniel Davis,daniel.davis@email.com,(679)-171-2613,Realty One Group,Cincinnati,OH,21066,3,51-100,85,C,Daily Scraper,2026-06-08
CREAM-20260608-0774,Margaret Davis,margaret.davis@email.com,(593)-943-6206,eXp Realty,Milwaukee,WI,18597,3,1-10,92,B,Daily Scraper,2026-06-08
CREAM-20260608-0775,Jennifer Brown,jennifer.brown@email.com,(693)-520-4617,Compass,Portland,OR,10936,6,11-25,66,A,Daily Scraper,2026-06-08
CREAM-20260608-0776,Ashley Johnson,ashley.johnson@email.com,(777)-822-4303,Century 21,Philadelphia,PA,82913,23,51-100,92,A,Daily Scraper,2026-06-08
CREAM-20260608-0777,William Gonzalez,william.gonzalez@email.com,(671)-285-9586,Redfin,Los Angeles,CA,61966,23,100+,67,A,Daily Scraper,2026-06-08
CREAM-20260608-0778,Mary Wilson,mary.wilson@email.com,(692)-835-3790,Sotheby's International,St. Paul,MN,84239,12,1-10,67,C,Daily Scraper,2026-06-08
CREAM-20260608-0779,Karen Martinez,karen.martinez@email.com,(597)-196-5368,Coldwell Banker,Philadelphia,PA,17284,12,26-50,60,A,Daily Scraper,2026-06-08
CREAM-20260608-0780,Matthew Moore,matthew.moore@email.com,(605)-687-6865,Compass,Fort Wayne,IN,21489,13,1-10,67,C,Daily Scraper,2026-06-08
CREAM-20260608-0781,Matthew Jackson,matthew.jackson@email.com,(368)-909-1573,Redfin,Bakersfield,CA,38896,9,51-100,90,B,Daily Scraper,2026-06-08
CREAM-20260608-0782,Christopher Hernandez,christopher.hernandez@email.com,(510)-273-9350,eXp Realty,Chandler,AZ,45375,10,11-25,66,C,Daily Scraper,2026-06-08
CREAM-20260608-0783,Joseph Perez,joseph.perez@email.com,(453)-358-2576,Sotheby's International,Oakland,CA,38693,2,100+,80,B,Daily Scraper,2026-06-08
CREAM-20260608-0784,Margaret Brown,margaret.brown@email.com,(331)-147-8209,Coldwell Banker,Santa Ana,CA,20678,10,51-100,92,B,Daily Scraper,2026-06-08
CREAM-20260608-0785,William Johnson,william.johnson@email.com,(723)-436-8979,Redfin,Arlington,TX,14456,11,100+,73,B,Daily Scraper,2026-06-08
CREAM-20260608-0786,Barbara Hernandez,barbara.hernandez@email.com,(848)-977-4057,Coldwell Banker,San Diego,CA,81429,16,100+,70,A,Daily Scraper,2026-06-08
CREAM-20260608-0787,Richard Harris,richard.harris@email.com,(599)-755-7080,Sotheby's International,Boston,MA,66232,12,26-50,89,A,Daily Scraper,2026-06-08
CREAM-20260608-0788,Elizabeth Perez,elizabeth.perez@email.com,(868)-845-1181,Re/Max,San Jose,CA,16311,24,26-50,86,A,Daily Scraper,2026-06-08
CREAM-20260608-0789,William White,william.white@email.com,(594)-720-5710,Berkshire Hathaway,Miami,FL,93642,10,51-100,80,B,Daily Scraper,2026-06-08
CREAM-20260608-0790,David Thomas,david.thomas@email.com,(564)-936-6160,Redfin,Philadelphia,PA,10601,25,100+,98,A,Daily Scraper,2026-06-08
CREAM-20260608-0791,Barbara Gonzalez,barbara.gonzalez@email.com,(406)-283-5836,Redfin,Detroit,MI,65313,19,26-50,64,A,Daily Scraper,2026-06-08
CREAM-20260608-0792,John Hernandez,john.hernandez@email.com,(986)-949-4978,eXp Realty,Albuquerque,NM,67921,25,51-100,61,B,Daily Scraper,2026-06-08
CREAM-20260608-0793,Sandra Moore,sandra.moore@email.com,(963)-645-2051,Re/Max,San Jose,CA,83746,18,26-50,93,A,Daily Scraper,2026-06-08
CREAM-20260608-0794,Lisa Jackson,lisa.jackson@email.com,(332)-850-9770,Sotheby's International,Indianapolis,IN,14216,23,1-10,93,A,Daily Scraper,2026-06-08
CREAM-20260608-0795,Jessica Clark,jessica.clark@email.com,(365)-637-1452,Better Homes & Gardens,Toledo,OH,34425,20,26-50,85,C,Daily Scraper,2026-06-08
CREAM-20260608-0796,Daniel Hernandez,daniel.hernandez@email.com,(758)-707-2465,Exit Realty,Oakland,CA,15500,14,51-100,75,B,Daily Scraper,2026-06-08
CREAM-20260608-0797,Jennifer Jackson,jennifer.jackson@email.com,(206)-934-9559,Compass,Bakersfield,CA,15661,5,26-50,95,B,Daily Scraper,2026-06-08
CREAM-20260608-0798,Susan Walker,susan.walker@email.com,(768)-617-1228,Century 21,Lubbock,TX,43755,21,51-100,72,C,Daily Scraper,2026-06-08
CREAM-20260608-0799,Susan Harris,susan.harris@email.com,(777)-438-6406,Re/Max,Fresno,CA,73392,6,11-25,90,B,Daily Scraper,2026-06-08
CREAM-20260608-0800,Elizabeth Walker,elizabeth.walker@email.com,(396)-292-8103,HomeSmart,Glendale,AZ,16585,17,11-25,87,C,Daily Scraper,2026-06-08
CREAM-20260608-0801,Susan Perez,susan.perez@email.com,(410)-885-3310,Berkshire Hathaway,Las Vegas,NV,47712,6,100+,77,A,Daily Scraper,2026-06-08
CREAM-20260608-0802,John Smith,john.smith@email.com,(270)-948-9286,Century 21,Memphis,TN,80769,7,26-50,85,A,Daily Scraper,2026-06-08
CREAM-20260608-0803,Ashley Harris,ashley.harris@email.com,(713)-977-3101,Compass,Richmond,VA,18938,8,11-25,60,C,Daily Scraper,2026-06-08
CREAM-20260608-0804,Ashley Rodriguez,ashley.rodriguez@email.com,(580)-656-4807,Berkshire Hathaway,Miami,FL,94124,2,1-10,60,B,Daily Scraper,2026-06-08
CREAM-20260608-0805,Joseph Martin,joseph.martin@email.com,(980)-733-8300,Coldwell Banker,Mesa,AZ,73862,12,1-10,97,B,Daily Scraper,2026-06-08
CREAM-20260608-0806,Barbara Davis,barbara.davis@email.com,(229)-775-2568,eXp Realty,Oklahoma City,OK,60206,6,11-25,90,A,Daily Scraper,2026-06-08
CREAM-20260608-0807,Daniel Young,daniel.young@email.com,(521)-618-2367,HomeSmart,Boston,MA,81531,23,11-25,90,A,Daily Scraper,2026-06-08
CREAM-20260608-0808,Elizabeth Lopez,elizabeth.lopez@email.com,(331)-313-1629,eXp Realty,Dallas,TX,13022,17,26-50,91,A,Daily Scraper,2026-06-08
CREAM-20260608-0809,Donald Lewis,donald.lewis@email.com,(446)-411-1492,eXp Realty,Nashville,TN,75345,18,11-25,74,A,Daily Scraper,2026-06-08
CREAM-20260608-0810,Christopher Garcia,christopher.garcia@email.com,(973)-635-5033,Coldwell Banker,Buffalo,NY,58215,1,51-100,80,C,Daily Scraper,2026-06-08
CREAM-20260608-0811,Charles Anderson,charles.anderson@email.com,(260)-697-8942,Coldwell Banker,Louisville,KY,31952,3,11-25,80,B,Daily Scraper,2026-06-08
CREAM-20260608-0812,Joseph Rodriguez,joseph.rodriguez@email.com,(354)-684-8842,Redfin,Lubbock,TX,70095,3,51-100,79,C,Daily Scraper,2026-06-08
CREAM-20260608-0813,Matthew Garcia,matthew.garcia@email.com,(543)-111-7804,Keller Williams,Tampa,FL,24822,7,100+,70,B,Daily Scraper,2026-06-08
CREAM-20260608-0814,Karen Hernandez,karen.hernandez@email.com,(469)-710-4411,HomeSmart,Corpus Christi,TX,15623,25,100+,60,C,Daily Scraper,2026-06-08
CREAM-20260608-0815,Betty Thompson,betty.thompson@email.com,(413)-441-9809,Compass,Philadelphia,PA,30542,2,1-10,85,A,Daily Scraper,2026-06-08
CREAM-20260608-0816,Robert Gonzalez,robert.gonzalez@email.com,(862)-918-1156,Compass,Honolulu,HI,48414,8,11-25,71,B,Daily Scraper,2026-06-08
CREAM-20260608-0817,John Thompson,john.thompson@email.com,(855)-171-1939,Sotheby's International,Baltimore,MD,48853,16,1-10,67,B,Daily Scraper,2026-06-08
CREAM-20260608-0818,Karen Moore,karen.moore@email.com,(387)-370-5176,Realty One Group,Tucson,AZ,88733,13,51-100,88,B,Daily Scraper,2026-06-08
CREAM-20260608-0819,Charles Lewis,charles.lewis@email.com,(745)-702-9442,Sotheby's International,New York,NY,66251,11,51-100,73,A,Daily Scraper,2026-06-08
CREAM-20260608-0820,Sandra Martinez,sandra.martinez@email.com,(411)-522-9918,Re/Max,Wichita,KS,89494,20,26-50,77,B,Daily Scraper,2026-06-08
CREAM-20260608-0821,Anthony Miller,anthony.miller@email.com,(446)-222-9831,Sotheby's International,Tucson,AZ,91838,3,26-50,93,B,Daily Scraper,2026-06-08
CREAM-20260608-0822,Betty Lopez,betty.lopez@email.com,(601)-431-8899,Realty One Group,Columbus,OH,12919,21,11-25,94,A,Daily Scraper,2026-06-08
CREAM-20260608-0823,Robert Moore,robert.moore@email.com,(497)-633-5745,eXp Realty,Spokane,WA,22162,2,51-100,61,C,Daily Scraper,2026-06-08
CREAM-20260608-0824,Joseph Jackson,joseph.jackson@email.com,(402)-603-2935, ERA Real Estate,Memphis,TN,69686,23,1-10,80,A,Daily Scraper,2026-06-08
CREAM-20260608-0825,Donald Williams,donald.williams@email.com,(499)-746-7331,Better Homes & Gardens,Los Angeles,CA,55458,19,11-25,90,A,Daily Scraper,2026-06-08
CREAM-20260608-0826,Richard Wilson,richard.wilson@email.com,(430)-530-1715,Century 21,Arlington,TX,78453,5,11-25,96,B,Daily Scraper,2026-06-08
CREAM-20260608-0827,Matthew Rodriguez,matthew.rodriguez@email.com,(239)-291-6387,Compass,Miami,FL,46632,13,1-10,83,B,Daily Scraper,2026-06-08
